"pt1_X","pt1_Y","pt1_Z","pt2_X","pt2_Y","pt2_Z","pt3_X","pt3_Y","pt3_Z","pt4_X","pt4_Y","pt4_Z","pt5_X","pt5_Y","pt5_Z","pt6_X","pt6_Y","pt6_Z","pt8_X","pt8_Y","pt8_Z","pt10_X","pt10_Y","pt10_Z","pt12_X","pt12_Y","pt12_Z"
17.454952,11.556193,9.070613,15.066498,11.307985,8.397323,12.259407,11.329198,6.267702,11.313876,11.109787,5.471386,3.05055,12.763746,1.693849,15.449984,10.674036,7.381119,15.153853,9.566435,6.205755,12.948552,10.998242,5.460383,12.677919,10.814857,4.519679
17.484989,11.508241,9.077617,15.089987,11.254703,8.402919,12.279065,11.3818,6.285309,11.319016,11.224799,5.502961,3.260502,12.890225,1.826648,15.468349,10.619145,7.393424,15.138423,9.554647,6.18146,12.963544,11.013068,5.460312,12.681632,10.880558,4.533529
17.514087,11.454625,9.087339,15.125636,11.210875,8.418241,12.315796,11.424476,6.306873,11.337014,11.32347,5.540094,3.48604,12.808713,2.004079,15.500365,10.575914,7.410873,15.146177,9.525619,6.189787,12.987306,11.000506,5.49338,12.693236,10.921529,4.546454
17.544228,11.393411,9.101775,15.156152,11.170433,8.420822,12.350987,11.451042,6.327791,11.364655,11.450342,5.599421,3.643616,12.602447,2.038233,15.535769,10.529499,7.428113,15.145109,9.48573,6.215129,12.9983,10.991742,5.512601,12.713994,10.96047,4.590184
17.581753,11.334857,9.129951,15.196429,11.117239,8.435506,12.402732,11.453876,6.372439,11.416904,11.534111,5.662341,3.719742,12.224539,2.016468,15.568802,10.477149,7.468301,15.147517,9.423344,6.255035,13.011121,10.979739,5.532206,12.725759,10.977838,4.613549
17.627013,11.255963,9.133161,15.248225,11.080548,8.44808,12.462686,11.432225,6.400228,11.471802,11.578953,5.71581,3.736405,11.867717,2.006098,15.613566,10.435117,7.500525,15.157688,9.355525,6.317975,13.038216,10.941612,5.554699,12.742158,10.947021,4.665743
17.688167,11.20488,9.149148,15.301144,11.05672,8.477664,12.519737,11.395455,6.427909,11.539108,11.587887,5.769284,3.702965,11.5164,1.971906,15.66643,10.390636,7.538712,15.174225,9.296135,6.401785,13.063114,10.905257,5.59228,12.763912,10.894738,4.728117
17.730789,11.157242,9.154179,15.370047,11.019823,8.506313,12.570756,11.327511,6.450344,11.609147,11.577566,5.819502,3.688155,11.16058,2.033781,15.711079,10.345418,7.573849,15.194938,9.244383,6.488816,13.114015,10.843153,5.626056,12.789195,10.827287,4.787157
17.805334,11.140294,9.171093,15.444193,10.998226,8.544281,12.641677,11.264077,6.48392,11.672934,11.535491,5.856579,3.682819,10.887802,2.06443,15.767541,10.322098,7.616964,15.224134,9.179374,6.578393,13.177,10.780599,5.676076,12.839781,10.704838,4.853733
17.875245,11.133332,9.191455,15.515272,10.973032,8.574341,12.713837,11.200908,6.52563,11.72172,11.465333,5.89974,3.705986,10.569354,2.11418,15.835559,10.290726,7.652193,15.262272,9.119842,6.667443,13.247147,10.71071,5.712233,12.898339,10.650625,4.929171
17.933149,11.131343,9.210918,15.590036,10.957453,8.608569,12.782708,11.10385,6.565918,11.784298,11.394866,5.939298,3.715096,10.321361,2.185869,15.899803,10.270349,7.694696,15.318482,9.063806,6.7423,13.318855,10.645245,5.752031,12.960603,10.5284,4.994168
18.00578,11.136759,9.227903,15.653095,10.954286,8.635677,12.861785,11.013709,6.594119,11.868622,11.307479,5.977808,3.758067,10.040011,2.211587,15.975289,10.26836,7.740046,15.373041,9.029241,6.838936,13.383395,10.573272,5.79159,13.011815,10.442867,5.030993
18.077814,11.147089,9.252325,15.720459,10.933821,8.670782,12.927716,10.93739,6.623307,11.946887,11.202167,6.00052,3.790153,9.835613,2.205533,16.042861,10.251144,7.785101,15.447759,9.007431,6.904965,13.486259,10.500046,5.833698,13.068939,10.347875,5.071603
18.14903,11.151638,9.27716,15.793898,10.935397,8.710825,13.008765,10.874466,6.655008,12.025936,11.081233,6.016384,3.82512,9.688327,2.166781,16.105846,10.253937,7.826418,15.517884,8.984555,6.994389,13.566936,10.442426,5.872943,13.147265,10.249047,5.115012
18.212864,11.160956,9.318217,15.859299,10.924253,8.741399,13.091361,10.790347,6.685777,12.107955,10.980134,6.048232,3.906812,9.555136,2.09231,16.176426,10.266464,7.871175,15.586161,8.973369,7.05826,13.647323,10.3949,5.914719,13.238407,10.154417,5.16521
18.270335,11.167359,9.359725,15.924851,10.92415,8.761584,13.158392,10.725623,6.721527,12.180688,10.869474,6.072795,3.989485,9.480519,2.064965,16.251661,10.266192,7.912135,15.65683,8.958264,7.104636,13.726774,10.334207,5.943704,13.296107,10.079475,5.192849
18.321735,11.175531,9.3925,15.992714,10.924664,8.804134,13.227983,10.668524,6.746296,12.253927,10.757034,6.091706,4.106703,9.427477,2.079065,16.311424,10.257474,7.953542,15.743242,8.949212,7.178003,13.812133,10.297424,5.991608,13.38379,9.983616,5.239622
18.367397,11.189745,9.42987,16.04596,10.933964,8.841055,13.295569,10.614754,6.778747,12.320987,10.669972,6.113712,4.223965,9.430664,2.102581,16.378362,10.27521,7.989117,15.807739,8.926766,7.230922,13.900161,10.273243,6.025358,13.474332,9.938656,5.277755
18.405272,11.206934,9.464645,16.09302,10.941177,8.869077,13.362827,10.57113,6.811159,12.386931,10.579475,6.14999,4.274275,9.603585,2.119099,16.424455,10.284079,8.036189,15.887219,8.938943,7.279435,13.985996,10.241259,6.057938,13.533757,9.890458,5.298034
18.449198,11.226477,9.527484,16.130556,10.947419,8.892255,13.411371,10.55396,6.839624,12.443553,10.51244,6.172349,4.235999,9.830166,2.134743,16.47088,10.279926,8.070755,15.943574,8.938476,7.316692,14.034582,10.221389,6.10088,13.600385,9.851575,5.328487
18.474761,11.236161,9.610838,16.175251,10.927931,8.913243,13.458711,10.552602,6.874397,12.492108,10.43835,6.203069,4.170464,10.012103,2.151947,16.518377,10.290448,8.108152,16.002137,8.923218,7.338694,14.081999,10.214689,6.13375,13.663314,9.823268,5.352662
18.495501,11.252112,9.677229,16.235079,10.931787,8.943655,13.497848,10.553672,6.916317,12.525161,10.388353,6.237277,4.113684,10.240075,2.186022,16.584754,10.29369,8.138161,16.068211,8.902921,7.367491,14.130569,10.220463,6.170824,13.719716,9.805639,5.396461
18.513745,11.279172,9.736906,16.28056,10.927469,8.978301,13.543816,10.551655,6.95834,12.571821,10.344984,6.274262,4.066051,10.477616,2.252345,16.630027,10.289075,8.180531,16.133893,8.895889,7.394346,14.171334,10.232508,6.204623,13.762424,9.798519,5.449412
18.540562,11.298364,9.815133,16.326838,10.917175,9.010757,13.589157,10.552783,7.008163,12.614286,10.32211,6.328923,4.059796,10.673135,2.327258,16.675487,10.284781,8.203305,16.210691,8.89304,7.422653,14.2177,10.231545,6.241829,13.807672,9.786798,5.514033
18.574274,11.327775,9.902921,16.352514,10.910439,9.032309,13.621827,10.554944,7.03506,12.65913,10.314058,6.369821,4.036664,10.881432,2.409116,16.711539,10.287428,8.235962,16.257787,8.906157,7.439843,14.247548,10.236313,6.269192,13.849224,9.773219,5.568611
18.59442,11.346213,9.963542,16.383871,10.913229,9.065763,13.661385,10.560389,7.065993,12.69926,10.319161,6.413361,4.015481,11.064407,2.417741,16.758412,10.283841,8.279113,16.318707,8.905437,7.469125,14.280145,10.252146,6.300435,13.879401,9.761982,5.63855
18.624422,11.378145,10.01645,16.416591,10.907664,9.098164,13.700784,10.568715,7.100619,12.738049,10.327671,6.451033,4.003373,11.237028,2.444529,16.79489,10.284749,8.321151,16.376417,8.91167,7.500055,14.317565,10.271352,6.331822,13.903912,9.755035,5.686603
18.650163,11.397583,10.069271,16.445566,10.908616,9.135312,13.741136,10.581359,7.13226,12.782265,10.32924,6.485564,4.01351,11.401433,2.483933,16.839133,10.282253,8.359712,16.416207,8.913078,7.53417,14.349907,10.270378,6.36588,13.924583,9.747572,5.748017
18.681288,11.407508,10.115557,16.468563,10.905603,9.164004,13.78852,10.59998,7.163628,12.824875,10.342222,6.522409,4.018992,11.575749,2.536978,16.872472,10.276759,8.401051,16.465803,8.91912,7.559845,14.383594,10.27245,6.393926,13.951653,9.737219,5.80995
18.719525,11.433604,10.159776,16.499719,10.901264,9.204905,13.832928,10.612467,7.203086,12.862675,10.358579,6.555175,4.022635,11.72292,2.559943,16.909434,10.279192,8.44142,16.499522,8.924811,7.577718,14.419921,10.277614,6.421791,13.97564,9.74423,5.855232
18.750461,11.437993,10.197813,16.533366,10.898037,9.258048,13.868863,10.623853,7.229756,12.906298,10.395154,6.588398,4.034399,11.871909,2.616359,16.944512,10.27624,8.484192,16.536813,8.938279,7.58777,14.452262,10.283604,6.444607,13.997865,9.767596,5.877557
18.771048,11.43284,10.241639,16.564998,10.89429,9.310728,13.903842,10.632939,7.257148,12.93485,10.428805,6.610007,4.07327,11.973762,2.688321,16.974231,10.282232,8.522844,16.573649,8.942837,7.594252,14.486158,10.296827,6.470878,14.027448,9.785465,5.881639
18.79282,11.411472,10.275221,16.588885,10.893592,9.351804,13.934432,10.65207,7.281134,12.969843,10.469095,6.634752,4.117946,12.115251,2.780137,16.993072,10.27231,8.544198,16.608164,8.953107,7.606334,14.516165,10.298764,6.492986,14.049949,9.811316,5.866835
18.815266,11.395527,10.305212,16.61231,10.884596,9.394364,13.96358,10.674764,7.305521,12.997675,10.509179,6.65041,4.155636,12.230912,2.881939,17.018981,10.272824,8.595124,16.650094,8.945897,7.639533,14.557349,10.312866,6.511542,14.08052,9.836731,5.849001
18.825689,11.381413,10.319993,16.629893,10.879076,9.426646,13.984171,10.687371,7.32143,13.012214,10.522392,6.668478,4.195133,12.265641,2.92896,17.034489,10.271643,8.613052,16.6668,8.946008,7.641931,14.580285,10.313518,6.529647,14.090168,9.864439,5.843872
