"pt1_cam2_X","pt1_cam2_Y","pt2_cam2_X","pt2_cam2_Y","pt3_cam2_X","pt3_cam2_Y","pt4_cam2_X","pt4_cam2_Y","pt5_cam2_X","pt5_cam2_Y","pt6_cam2_X","pt6_cam2_Y","pt8_cam2_X","pt8_cam2_Y","pt10_cam2_X","pt10_cam2_Y","pt12_cam2_X","pt12_cam2_Y"
413.689744,289.170794,548.333387,332.308591,714.58335,473.005353,797.93833,520.075435,1339.945924,685.31197,516.259051,387.205568,552.667758,461.045495,682.9286,539.08982,717.152871,593.666946
411.9607,286.2683,546.874328,331.649638,713.53253,472.352753,798.935855,519.83356,1334.559285,682.409476,513.86499,385.270572,553.864788,460.884245,681.532064,538.847945,717.313397,594.411092
410.098652,283.527055,545.876802,330.198391,712.371803,471.635504,799.334866,520.559184,1328.873389,681.321041,512.268949,383.335576,554.662809,460.561746,680.534539,537.638572,716.914387,594.894841
407.70459,281.26956,544.081256,328.989018,710.953099,470.560506,799.334866,520.075435,1324.983039,682.046664,509.276371,381.40058,555.327826,459.271749,679.736518,536.4292,717.113892,594.894841
405.975546,278.850815,542.485215,327.054022,709.711734,470.345506,799.334866,519.591686,1322.488219,684.277884,506.084289,379.707458,555.85984,457.981751,678.339982,535.219827,716.515377,593.927343
404.512508,276.10957,539.891648,324.635277,708.470369,469.915507,798.73635,519.83356,1318.697622,690.808496,503.889733,377.046838,557.189874,456.369254,677.342457,534.010455,715.717356,592.476096
402.783463,273.368325,537.298082,322.700281,707.406341,468.41051,798.73635,519.83356,1315.306034,694.19474,500.697651,375.353717,560.51496,455.240506,675.746416,533.042956,716.315871,591.750472
401.586433,270.465831,534.50501,321.732783,705.987638,467.120513,798.73635,518.866062,1312.113952,697.822857,498.104084,372.934971,561.844994,453.789259,675.54691,532.317333,716.116366,592.234221
400.522405,268.208335,532.310453,319.797786,703.859584,465.400516,798.709468,518.13449,1307.724839,701.209101,495.710022,371.725599,562.111001,452.015513,674.948395,531.833584,716.914387,591.750472
399.591381,266.273339,530.913917,318.588414,701.908867,463.035521,798.044451,517.65074,1302.138696,704.35347,492.51794,369.790602,562.776018,450.564266,674.150375,531.591709,716.315871,590.5411
398.39435,264.338343,528.918866,316.895292,699.95815,461.745523,797.352872,517.120744,1297.949088,704.595344,490.323384,367.129983,562.909021,449.919267,673.152849,529.656713,715.717356,590.057351
397.463327,262.242097,527.52233,315.444045,697.830095,460.240526,795.934169,515.830747,1291.963934,704.35347,488.527838,365.436861,562.776018,449.758017,671.556808,528.44734,715.318346,590.299225
396.266296,261.274599,524.928763,313.750923,695.70204,458.950529,794.16079,514.755749,1286.577295,704.111595,486.732291,363.743739,562.377008,448.790519,670.559282,526.996093,714.919336,590.5411
395.069265,259.823352,522.734207,312.057801,693.751323,457.230532,792.210073,513.895751,1278.19808,704.35347,485.335755,362.050618,562.111001,446.855523,668.165221,525.302972,714.919336,589.815476
393.473224,258.533354,521.736681,310.848429,691.445931,455.510535,790.968708,512.820753,1272.202243,704.763638,483.93922,360.115621,561.578987,445.404276,666.170169,524.335473,714.121315,589.815476
392.276193,257.404607,520.340145,309.155307,688.076511,454.005538,788.840653,511.745755,1262.892003,704.763638,482.542684,358.4225,560.248953,444.920527,663.177592,522.642352,713.123789,589.089853
391.345169,256.114609,519.143114,308.187809,686.125794,452.500541,786.180585,511.100756,1253.04975,704.441139,481.944168,357.213127,558.785915,442.824281,661.182541,521.432979,710.729728,586.187358
390.414145,255.46961,517.547073,306.494687,683.820401,450.565545,785.116558,510.240758,1241.877462,705.731136,480.348127,356.245629,557.322877,442.340532,657.790954,519.014234,706.93913,582.801115
389.483121,254.340862,516.150537,304.075942,680.805657,448.630549,783.520517,509.595759,1232.035209,706.698634,479.151096,354.068758,555.194823,441.050534,654.997882,517.562987,703.946553,578.205499
388.818104,253.857113,515.352517,303.108444,678.145588,447.125552,781.5698,508.95076,1222.192956,707.343633,479.151096,352.375636,548.145641,441.695533,652.005305,514.902367,702.151007,572.158636
387.88708,253.050865,514.354991,301.415322,675.840196,445.835554,778.555055,508.090762,1210.488655,707.988632,477.555055,349.956891,541.229463,442.179282,650.010253,512.483622,698.360409,561.999905
387.355066,252.567116,513.756476,300.447824,673.357465,443.900558,774.121608,507.230764,1200.380395,706.376135,476.280982,348.353291,533.781272,440.244286,647.017676,510.7905,695.766843,556.92054
386.557046,251.922117,513.556971,299.722201,669.988045,441.965562,770.752188,506.155766,1188.9421,703.151141,475.283456,346.176421,525.93407,435.406795,644.224604,508.613629,694.769317,551.599301
386.025032,250.954619,512.958455,298.029079,667.505315,440.030566,767.20543,504.865768,1179.365854,697.023653,473.288405,344.725174,521.841461,431.335659,639.835492,506.678633,692.973771,548.213057
385.360015,249.987121,512.160435,297.061581,663.781219,437.020571,762.771983,502.930772,1166.863532,683.801179,472.290879,342.064554,517.718355,427.465666,636.044894,504.501762,690.779214,544.584939
