"pt1_X","pt1_Y","pt1_Z","pt2_X","pt2_Y","pt2_Z","pt3_X","pt3_Y","pt3_Z","pt4_X","pt4_Y","pt4_Z","pt5_X","pt5_Y","pt5_Z","pt6_X","pt6_Y","pt6_Z","pt8_X","pt8_Y","pt8_Z","pt10_X","pt10_Y","pt10_Z","pt12_X","pt12_Y","pt12_Z"
18.423395,12.300335,8.670603,16.176416,12.332404,8.709945,13.192954,12.152478,8.025611,11.653064,11.668998,7.564227,3.111193,13.834124,6.699847,16.110503,11.564702,7.678706,15.02435,10.597322,6.932311,13.200847,12.787085,7.058182,12.702367,11.250108,6.695408
18.428018,12.280311,8.677917,16.170902,12.317129,8.704637,13.180354,12.211939,8.03195,11.649434,11.765267,7.572955,3.148519,13.91325,6.699204,16.107988,11.547185,7.685903,14.998291,10.604151,6.948667,13.17812,12.839851,7.060588,12.685008,11.318428,6.721876
18.418243,12.245915,8.696385,16.165933,12.296954,8.705404,13.170749,12.275814,8.046818,11.643353,11.865006,7.589344,3.245087,13.955915,6.678326,16.089274,11.542568,7.672428,14.959673,10.599822,6.964876,13.152472,12.931486,7.056839,12.659029,11.393821,6.738675
18.4138,12.239049,8.710202,16.168863,12.269546,8.697899,13.148981,12.338488,8.045185,11.619166,12.002165,7.612845,3.324281,13.812647,6.680668,16.063844,11.517638,7.658174,14.926656,10.608685,6.96374,13.1347,13.013074,7.070239,12.62259,11.490768,6.753204
18.410513,12.211673,8.715395,16.159918,12.252919,8.692436,13.132381,12.381404,8.047907,11.594856,12.125124,7.616367,3.403021,13.577924,6.697257,16.0532,11.488136,7.655924,14.887726,10.591349,6.953543,13.115076,13.066214,7.069992,12.597686,11.550835,6.777722
18.396644,12.174438,8.714349,16.144646,12.235743,8.690895,13.121923,12.400564,8.04914,11.56825,12.269839,7.612433,3.484137,13.278557,6.720297,16.035905,11.443884,7.655973,14.861087,10.56842,6.963386,13.110143,13.124595,7.067106,12.567702,11.613742,6.791678
18.388954,12.161951,8.723204,16.138814,12.220855,8.690113,13.100089,12.428371,8.051039,11.53541,12.379801,7.620267,3.50619,12.936759,6.709032,16.026793,11.408732,7.645743,14.828449,10.535793,6.984904,13.085663,13.132836,7.070356,12.53256,11.681272,6.791628
18.378219,12.152562,8.718587,16.135004,12.203649,8.688815,13.08675,12.426066,8.053897,11.510121,12.466579,7.621607,3.479004,12.599692,6.722388,16.024797,11.369158,7.650083,14.81291,10.506913,7.003584,13.074975,13.128797,7.060288,12.501947,11.733136,6.805218
18.376729,12.185398,8.706706,16.12964,12.185074,8.682733,13.071319,12.391578,8.043874,11.50067,12.545461,7.633979,3.448776,12.283162,6.679751,16.019737,11.33206,7.638893,14.799806,10.488186,7.033361,13.059334,13.121766,7.065374,12.450601,11.755735,6.815364
18.372192,12.205505,8.716155,16.120582,12.170551,8.681784,13.054431,12.356172,8.03666,11.4866,12.600044,7.636919,3.420378,11.947209,6.659418,16.014074,11.309841,7.644905,14.78731,10.444575,7.046364,13.042276,13.088956,7.056876,12.42363,11.782738,6.814561
18.371712,12.245552,8.707509,16.108061,12.145796,8.682407,13.039727,12.30713,8.031431,11.488853,12.615225,7.642781,3.40263,11.650062,6.643326,16.014784,11.290712,7.636139,14.783522,10.411784,7.064794,13.024301,13.039861,7.055393,12.385236,11.756838,6.828479
18.369105,12.308714,8.697299,16.102665,12.146247,8.672289,13.01783,12.243071,8.019981,11.472115,12.611596,7.642426,3.377503,11.389174,6.58227,16.022217,11.290495,7.638139,14.793549,10.383732,7.072348,13.009194,12.980831,7.04842,12.347485,11.711199,6.827585
18.360573,12.349633,8.700859,16.092774,12.144749,8.67162,13.017578,12.182019,8.019398,11.467116,12.54164,7.635849,3.383051,11.15086,6.553193,16.024869,11.303381,7.638301,14.821177,10.37372,7.059981,12.981342,12.917872,7.033959,12.332339,11.653552,6.828781
18.360836,12.403046,8.702878,16.087039,12.160066,8.666087,13.007159,12.111687,8.001833,11.463186,12.464687,7.643602,3.39124,10.947543,6.512752,16.034747,11.326805,7.642316,14.836995,10.347878,7.046013,12.958366,12.86168,7.01961,12.309661,11.583065,6.826852
18.345937,12.444222,8.689999,16.071348,12.194363,8.663888,12.983303,12.010342,7.980103,11.457333,12.386419,7.639578,3.380432,10.775724,6.429139,16.039104,11.36038,7.626883,14.886815,10.339278,7.02406,12.941412,12.774692,7.009191,12.279515,11.489391,6.818695
18.337721,12.501749,8.690608,16.059336,12.227511,8.654656,12.976388,11.936111,7.967883,11.451072,12.283976,7.634952,3.395927,10.640608,6.3268,16.043527,11.384036,7.628861,14.936372,10.335722,6.984147,12.927412,12.699211,6.999166,12.266449,11.392004,6.81572
18.311591,12.559805,8.692184,16.044236,12.263267,8.649199,12.972838,11.860953,7.961105,11.442204,12.16685,7.623532,3.437096,10.489733,6.253068,16.046507,11.42462,7.632889,14.965159,10.328707,6.97023,12.909049,12.633859,6.987019,12.258033,11.288052,6.823737
18.293883,12.629174,8.689628,16.023794,12.319297,8.653695,12.965804,11.814009,7.950406,11.436529,12.02588,7.61095,3.471225,10.352904,6.166566,16.047172,11.466844,7.624587,15.016541,10.346773,6.948542,12.901527,12.564169,6.979631,12.23721,11.1738,6.834107
18.282478,12.683537,8.685658,16.002486,12.374561,8.652863,12.960359,11.756888,7.94742,11.431226,11.907507,7.591162,3.513528,10.374604,6.130415,16.040662,11.510016,7.629466,15.024035,10.363277,6.937662,12.895048,12.511433,6.975334,12.241476,11.074399,6.833385
18.271262,12.729892,8.672115,15.979165,12.428081,8.657781,12.960868,11.722141,7.937254,11.414179,11.781797,7.575222,3.493527,10.581646,6.202907,16.017228,11.562958,7.624874,15.030443,10.416442,6.948235,12.892395,12.45677,6.980952,12.256127,10.98776,6.819261
18.252482,12.754976,8.658504,15.96185,12.489708,8.662437,12.968327,11.735896,7.948885,11.406867,11.667705,7.561951,3.472439,10.881808,6.391566,15.989094,11.612165,7.614634,15.006353,10.449352,6.968249,12.897783,12.447729,6.988098,12.286045,10.913313,6.810582
18.24556,12.784437,8.652835,15.956796,12.514973,8.663073,12.96451,11.762102,7.953129,11.40269,11.569772,7.548841,3.410086,11.174622,6.505626,15.969828,11.653539,7.605945,14.975994,10.497722,6.981749,12.895457,12.458475,6.998661,12.336183,10.864368,6.808063
18.234382,12.770576,8.64618,15.94289,12.572093,8.661734,12.960547,11.811823,7.958683,11.401055,11.505028,7.554173,3.276326,11.470644,6.592024,15.945934,11.707668,7.607953,14.935433,10.535063,6.997365,12.888824,12.499884,7.013044,12.371347,10.865405,6.809954
18.2207,12.761023,8.618003,15.939391,12.602205,8.654964,12.945359,11.879539,7.954384,11.404189,11.478294,7.547751,3.174612,11.782959,6.655178,15.931668,11.744534,7.594057,14.888049,10.570704,7.026917,12.885036,12.559679,7.020654,12.394074,10.897202,6.808262
18.212197,12.746776,8.582744,15.933289,12.634944,8.646862,12.93143,11.980425,7.971285,11.401214,11.497634,7.551273,3.066406,12.072869,6.685008,15.912417,11.760032,7.57811,14.853487,10.614917,7.04809,12.875714,12.62214,7.028425,12.406974,10.945666,6.801543
18.188718,12.686754,8.559589,15.928696,12.654748,8.639639,12.915057,12.0701,7.979332,11.396857,11.537609,7.554341,2.979264,12.329094,6.735139,15.890181,11.783661,7.557157,14.817635,10.649058,7.053463,12.861641,12.716853,7.035034,12.43168,11.051872,6.77979
18.180195,12.664701,8.521405,15.925392,12.643109,8.622826,12.893218,12.168146,7.97397,11.391256,11.61787,7.556522,2.916726,12.56931,6.774202,15.863327,11.799549,7.533936,14.775001,10.68467,7.060048,12.845452,12.803981,7.038987,12.424422,11.138194,6.777059
18.169145,12.627549,8.50367,15.923517,12.638609,8.608743,12.873501,12.271651,7.982756,11.391024,11.704813,7.567618,2.884368,12.775463,6.806533,15.839145,11.817528,7.51554,14.723468,10.756091,7.062355,12.829436,12.899893,7.0432,12.418048,11.259147,6.745096
18.162513,12.590514,8.485473,15.918051,12.614061,8.592928,12.857361,12.390083,7.986677,11.371733,11.817025,7.57598,2.842297,13.013162,6.835847,15.809554,11.810334,7.486622,14.670141,10.817072,7.044767,12.807218,13.020698,7.043227,12.411407,11.374297,6.740521
18.156945,12.570741,8.475583,15.914595,12.586501,8.577275,12.843178,12.489724,7.992332,11.364373,11.954875,7.580664,2.830088,13.215591,6.838262,15.798499,11.797562,7.46619,14.628148,10.856438,7.015148,12.774014,13.135202,7.025026,12.400573,11.500357,6.74186
18.154055,12.556214,8.47144,15.915776,12.58846,8.568228,12.839677,12.505675,7.993197,11.362287,11.990821,7.585258,2.834793,13.269289,6.850952,15.793738,11.803869,7.456975,14.618271,10.8732,7.007836,12.768037,13.173398,7.0265,12.401834,11.540529,6.732069
