"pt1_cam2_X","pt1_cam2_Y","pt2_cam2_X","pt2_cam2_Y","pt3_cam2_X","pt3_cam2_Y","pt4_cam2_X","pt4_cam2_Y","pt5_cam2_X","pt5_cam2_Y","pt6_cam2_X","pt6_cam2_Y","pt8_cam2_X","pt8_cam2_Y","pt10_cam2_X","pt10_cam2_Y","pt12_cam2_X","pt12_cam2_Y"
736.443802,545.92766,881.982154,550.952619,1076.390689,614.775775,1137.240193,633.469197,1604.380862,713.039561,877.6519,607.55548,920.349302,649.702246,1048.587592,667.059055,1077.716932,688.852922
734.648256,544.234538,881.32698,550.013004,1074.927651,613.163278,1136.631032,632.590801,1599.393234,709.411443,877.215525,605.825331,924.64628,650.041998,1048.325165,664.991024,1077.979359,688.375684
734.648256,542.783291,880.262953,548.884256,1074.528641,611.712031,1136.232022,631.462054,1592.211049,706.0252,877.481532,604.642833,927.261831,649.815497,1048.325165,664.036548,1077.585719,687.421208
733.451225,541.573918,879.730939,548.239258,1073.996627,610.422033,1135.833011,630.333306,1588.021441,703.36458,877.392863,603.675335,930.064208,649.249243,1047.800312,663.082072,1078.241785,685.671336
732.653204,540.364545,878.799915,547.271759,1073.464613,609.132036,1135.567004,628.882059,1587.422926,702.155207,877.316067,603.213845,934.267773,648.456487,1047.669099,661.491279,1077.716932,684.398701
731.256668,538.913298,877.868891,545.498013,1073.065603,608.003288,1135.434001,627.108312,1591.413029,703.122705,877.079617,601.923847,936.976737,646.644474,1047.669099,660.059565,1078.766638,683.444225
730.458648,538.187675,876.937868,543.885516,1072.400586,606.87454,1134.901987,625.818315,1596.400657,705.299576,876.764503,601.144822,939.405463,644.71921,1047.406672,658.78693,1078.897851,682.012511
729.062112,536.736427,876.27285,542.595519,1071.868572,605.262043,1134.103967,625.012066,1601.58779,705.783325,876.528053,599.424825,941.086889,642.001191,1047.275459,657.196137,1079.029064,680.580797
727.665576,535.527055,875.07582,540.499273,1070.937548,604.294545,1133.172943,624.044568,1605.976903,706.508949,876.133969,597.513718,941.927602,639.283172,1047.144246,656.241661,1078.766638,680.262639
726.26904,535.043306,874.011792,538.725526,1069.740518,603.488297,1131.842909,622.432071,1608.57047,707.718321,875.739884,595.889277,942.114428,636.338651,1046.619393,655.128106,1078.897851,680.739877
725.670525,535.043306,873.213772,537.758028,1069.208504,602.359549,1130.379871,622.109572,1610.565521,707.476447,875.3458,593.787059,941.647365,632.827876,1046.09454,654.01455,1078.897851,679.467242
724.680448,534.308084,872.415751,536.79053,1068.011473,602.03705,1128.78383,620.980824,1612.361068,706.750823,874.636449,591.971507,941.086889,629.996605,1045.963327,653.060074,1078.241785,677.876449
723.26335,533.064054,871.484727,536.145531,1067.346456,601.069552,1127.586799,619.852076,1611.962057,707.234572,873.61183,589.869289,939.405463,627.84484,1045.30726,651.78744,1077.848145,677.081052
721.962872,531.917389,870.4207,535.016783,1066.681439,600.102053,1126.655775,619.045828,1611.962057,707.718321,872.271943,587.384849,936.042611,624.334065,1044.782407,650.832964,1076.929653,675.490259
720.662394,530.484059,869.622679,533.726786,1065.883418,599.134555,1125.458744,617.91708,1611.762552,707.234572,869.592171,585.569297,933.42706,621.163042,1044.257554,649.878488,1075.486307,673.740386
719.953042,529.337394,868.292645,531.79179,1065.484408,598.812056,1125.059734,617.75583,1609.967006,709.411443,867.62175,583.753745,930.251033,619.690782,1043.470275,649.083091,1074.830241,672.626831
719.00724,528.334063,867.095614,530.824292,1064.02137,598.167057,1124.660724,617.433331,1607.77245,712.313938,865.966596,581.747082,925.954056,617.99202,1042.814209,648.446774,1074.305388,671.831435
718.061438,527.187399,865.499573,528.889295,1062.957343,597.522058,1123.995707,616.949582,1605.777398,716.909554,863.996175,580.122641,922.778029,614.934248,1042.289356,647.651377,1073.255682,670.081562
717.233861,526.040734,863.770529,527.276799,1061.893316,596.55456,1123.7297,616.465833,1602.984326,718.84455,862.183387,578.115978,919.602002,613.348737,1040.583584,646.219663,1072.337189,667.854451
716.169834,524.607404,862.706501,526.148051,1061.095295,596.070811,1123.33069,616.788332,1599.193729,720.779546,860.691772,576.553128,916.6128,611.876476,1039.402664,644.947029,1071.025057,666.104579
715.815158,524.034071,861.376467,524.535554,1060.031268,595.264563,1123.064683,616.465833,1594.006595,720.537671,858.994201,575.121414,912.22241,608.705454,1037.565679,644.151632,1069.975351,664.195627
714.987581,522.887407,860.179436,523.890555,1059.233247,594.619564,1122.266662,616.143333,1589.218472,717.877052,858.034704,573.6897,910.167334,607.572945,1036.122333,643.674394,1068.269578,662.604834
713.923554,521.454076,858.982405,522.600558,1058.435227,593.652066,1121.468642,616.143333,1586.02639,714.974557,856.779977,572.347468,908.018845,605.534431,1034.154135,642.40176,1067.351086,661.491279
713.095977,520.307412,857.652371,521.794309,1057.238196,592.845818,1120.803625,616.304583,1586.02639,710.137067,855.525251,570.826272,904.842818,603.94892,1031.792296,641.288204,1065.5141,660.695882
712.031949,519.160748,856.45534,520.826811,1056.440175,591.55582,1120.803625,615.820834,1586.02639,708.202071,854.787176,570.199897,902.227267,602.929662,1029.692884,639.856491,1062.364982,659.105089
710.967922,517.87075,854.859299,519.214314,1055.509151,590.910821,1119.47359,615.014586,1585.826885,704.332078,854.049102,569.48404,901.012904,601.910405,1027.855899,638.583856,1058.822225,657.991533
709.903895,516.867419,854.460289,518.569316,1054.31212,589.459574,1118.143556,613.724588,1586.02639,700.462086,853.384834,568.678701,899.42489,601.004399,1025.362847,637.311221,1056.066747,655.605344
708.839867,515.864087,853.795272,517.440568,1052.716079,588.653326,1116.680518,612.434591,1585.62738,698.527089,852.64676,567.515434,898.397352,600.098392,1023.525862,635.561349,1054.492188,653.696392
707.77584,514.860756,852.997251,516.47307,1051.120038,587.040829,1115.084477,611.144593,1585.427875,696.350219,852.130108,566.620613,898.117114,599.079135,1021.557663,634.129635,1053.048842,652.264678
706.593587,514.287424,851.667217,515.183072,1049.657001,585.750831,1114.02045,609.854596,1585.22837,694.657097,851.834878,565.904756,898.490765,598.286379,1019.983104,632.379762,1051.474283,651.151123
705.76601,513.284092,851.135204,514.054324,1048.725977,584.622084,1112.823419,608.564598,1584.430349,692.963975,851.465841,565.367863,898.67759,597.720125,1018.933398,630.948048,1050.424577,649.719409
704.465533,512.137428,850.736193,513.570575,1048.193963,583.654586,1111.759392,607.43585,1584.031339,693.20585,851.022996,564.741488,898.67759,597.493624,1018.277332,629.834493,1049.637298,649.083091
703.51973,511.420763,849.938173,513.248076,1047.395943,582.525838,1110.695364,606.145853,1583.033813,692.963975,850.506344,563.936149,898.584177,597.04062,1017.621266,628.720938,1048.981231,648.287695
702.928604,510.704097,849.273156,512.925577,1046.597922,581.074591,1109.764341,604.533356,1582.036287,693.931473,850.284922,563.488738,898.957827,597.493624,1017.096413,627.766462,1048.456378,647.333219
701.982802,509.844099,848.608139,512.280578,1046.331915,580.268342,1109.232327,603.727108,1580.041236,696.108344,849.989692,563.220292,899.331478,597.833376,1016.702773,626.652907,1048.325165,645.901505
701.037,508.840768,847.943121,511.474329,1046.198912,579.300844,1108.434306,602.43711,1576.450144,699.252713,849.694462,562.862364,899.705128,597.833376,1016.702773,625.698431,1048.325165,646.696901
700.209423,508.124103,847.278104,510.668081,1045.799901,578.494596,1107.636286,601.147113,1573.258061,700.220211,849.399232,562.772881,901.012904,598.059878,1016.57156,625.221193,1048.456378,647.969536
