"pt1_X","pt1_Y","pt1_Z","pt2_X","pt2_Y","pt2_Z","pt3_X","pt3_Y","pt3_Z","pt4_X","pt4_Y","pt4_Z","pt5_X","pt5_Y","pt5_Z","pt6_X","pt6_Y","pt6_Z","pt8_X","pt8_Y","pt8_Z","pt10_X","pt10_Y","pt10_Z","pt12_X","pt12_Y","pt12_Z"
17.933638,8.359411,7.719976,16.11674,8.175285,8.416609,14.164057,7.558675,8.20313,13.040869,7.068567,7.318364,8.187886,10.31549,9.181457,16.465269,7.497679,7.786536,15.925101,6.491718,7.586434,14.595992,7.177352,7.469573,14.23025,6.699504,6.936436
17.953015,8.314485,7.70587,16.1348,8.168663,8.408178,14.187667,7.599251,8.209063,13.037286,7.115543,7.31848,8.224424,10.413484,9.042501,16.484973,7.495534,7.778242,15.92755,6.52695,7.566122,14.612051,7.22783,7.4727,14.239549,6.738488,6.952714
17.976992,8.284691,7.69205,16.157102,8.158694,8.400548,14.208496,7.650388,8.20471,13.038556,7.158936,7.318257,8.275155,10.473021,8.950514,16.500664,7.4826,7.772721,15.915213,6.53831,7.565341,14.641999,7.278045,7.463809,14.257773,6.795946,6.944382
17.997533,8.252069,7.678329,16.180644,8.138293,8.39055,14.236745,7.69176,8.200691,13.052307,7.222963,7.331622,8.304424,10.520718,8.737162,16.514766,7.469474,7.76495,15.922008,6.549897,7.542856,14.663864,7.335475,7.447614,14.273457,6.849991,6.891362
18.020544,8.209388,7.663662,16.207367,8.118043,8.379281,14.253274,7.75252,8.194696,13.067442,7.271966,7.340556,8.239967,10.533546,8.417176,16.530444,7.453817,7.757998,15.920181,6.559461,7.54438,14.679362,7.367443,7.441725,14.293408,6.912311,6.862524
18.056114,8.169667,7.645109,16.231155,8.100275,8.369225,14.273516,7.803424,8.192007,13.098507,7.34333,7.337648,8.191027,10.497534,8.182149,16.540488,7.435379,7.755985,15.934097,6.568581,7.530356,14.698794,7.414136,7.428172,14.319717,6.979637,6.823957
18.080913,8.127477,7.629948,16.255045,8.071977,8.35831,14.296651,7.8567,8.185854,13.11364,7.412651,7.346667,8.14177,10.40608,8.011684,16.553409,7.417125,7.751692,15.945789,6.570354,7.517207,14.728165,7.470988,7.41334,14.333191,7.036025,6.805586
18.101838,8.082824,7.628765,16.278289,8.043797,8.350497,14.328782,7.910101,8.182796,13.140672,7.493098,7.355411,8.075526,10.307883,7.84718,16.575433,7.385763,7.741995,15.965911,6.571341,7.48809,14.747338,7.520436,7.407452,14.333999,7.098432,6.791023
18.130214,8.043775,7.623576,16.305912,8.015682,8.340806,14.360648,7.963361,8.185818,13.166675,7.576193,7.363728,8.027493,10.199764,7.736511,16.597668,7.357025,7.731061,15.981713,6.574177,7.481142,14.770325,7.562951,7.412864,14.346822,7.175158,6.76957
18.149797,7.991098,7.617126,16.331869,7.971956,8.332894,14.397111,8.004258,8.183691,13.186778,7.653667,7.376624,8.017716,10.043634,7.737065,16.616114,7.328812,7.731563,16.001259,6.563751,7.460203,14.793041,7.61988,7.409147,14.361498,7.24023,6.746227
18.180432,7.933133,7.601512,16.360069,7.936116,8.322143,14.43159,8.030538,8.182742,13.222946,7.736033,7.389119,7.888507,9.865113,7.641775,16.629707,7.297528,7.731174,16.019026,6.542502,7.45497,14.814729,7.652052,7.409337,14.385135,7.31186,6.735696
18.203249,7.896438,7.594072,16.389189,7.905743,8.313863,14.470092,8.061777,8.179812,13.25811,7.81846,7.399378,7.814419,9.694767,7.656991,16.654185,7.258714,7.727197,16.037047,6.510143,7.459692,14.838827,7.684662,7.419915,14.399693,7.374992,6.739543
18.22385,7.848905,7.588179,16.417856,7.867266,8.302476,14.50626,8.090629,8.190608,13.285924,7.903795,7.412299,7.70957,9.513894,7.683595,16.682552,7.21456,7.7187,16.052748,6.490858,7.476927,14.865593,7.705032,7.43491,14.426611,7.426986,6.748419
18.254041,7.814886,7.578138,16.45123,7.82908,8.290789,14.542953,8.100023,8.194126,13.321028,7.979912,7.414392,7.616049,9.289792,7.70271,16.711789,7.176001,7.710909,16.068254,6.454206,7.490348,14.895269,7.707354,7.432902,14.449195,7.47258,6.752607
18.282287,7.775127,7.56186,16.476368,7.790619,8.284086,14.583195,8.109441,8.201646,13.366915,8.04425,7.436961,7.527455,9.076307,7.717114,16.726408,7.13678,7.708269,16.07852,6.431559,7.501094,14.915162,7.712692,7.448203,14.472055,7.50994,6.761665
18.317781,7.742543,7.546941,16.506987,7.752679,8.279662,14.62077,8.104583,8.219298,13.409386,8.10539,7.450365,7.417612,8.872324,7.712959,16.743061,7.108696,7.711133,16.095159,6.399946,7.513413,14.940654,7.715669,7.47079,14.500772,7.561708,6.769842
18.341584,7.711902,7.539492,16.5304,7.71685,8.274019,14.665078,8.08738,8.221009,13.457134,8.155151,7.506354,7.318378,8.63698,7.718419,16.770138,7.067292,7.705011,16.110997,6.349268,7.531537,14.974867,7.699049,7.486143,14.529394,7.587869,6.794644
18.370097,7.685596,7.529922,16.561317,7.683704,8.269428,14.703469,8.072718,8.232993,13.505705,8.20448,7.547415,7.237266,8.41354,7.742184,16.801474,7.03432,7.697582,16.127659,6.305718,7.546679,14.999899,7.684708,7.505466,14.559201,7.613739,6.803372
18.395977,7.666876,7.522953,16.595718,7.648168,8.255104,14.735349,8.04864,8.245439,13.55073,8.236981,7.578441,7.148564,8.188352,7.719958,16.832903,6.998812,7.692183,16.132728,6.263978,7.589274,15.022498,7.665733,7.532357,14.594042,7.619898,6.821887
