"pt1_X","pt1_Y","pt1_Z","pt2_X","pt2_Y","pt2_Z","pt3_X","pt3_Y","pt3_Z","pt4_X","pt4_Y","pt4_Z","pt5_X","pt5_Y","pt5_Z","pt6_X","pt6_Y","pt6_Z","pt8_X","pt8_Y","pt8_Z","pt10_X","pt10_Y","pt10_Z","pt12_X","pt12_Y","pt12_Z"
16.101204,3.43913,4.587882,13.430279,3.379476,5.3153,10.351262,3.360099,5.904299,8.978636,3.081568,6.063031,1.00919,4.699507,8.81742,13.391337,2.568173,5.019895,11.882883,2.122524,5.112235,10.328794,2.97616,5.689386,9.745797,2.642413,5.64588
16.102933,3.474063,4.599915,13.450206,3.355054,5.301833,10.355372,3.376762,5.910322,8.97207,3.171146,6.099884,1.06612,4.776557,8.837084,13.416474,2.557748,5.010416,11.895775,2.131561,5.114583,10.323762,3.012361,5.703655,9.739534,2.697451,5.665178
16.122486,3.52303,4.611401,13.45269,3.33438,5.29407,10.360483,3.380034,5.9107,8.969001,3.25771,6.133746,1.142704,4.80232,8.838003,13.437863,2.542778,5.00029,11.901551,2.118456,5.108912,10.32274,3.028851,5.709618,9.726908,2.765517,5.690985
16.128316,3.582634,4.631031,13.456495,3.325095,5.290091,10.370414,3.389911,5.913082,8.965164,3.32014,6.159609,1.24104,4.740279,8.797167,13.462995,2.532306,4.991082,11.936735,2.107871,5.098323,10.322156,3.035353,5.712736,9.713547,2.804498,5.707623
16.133316,3.624774,4.644802,13.471642,3.315739,5.283116,10.379858,3.366193,5.903072,8.972246,3.382572,6.183634,1.323565,4.560261,8.710441,13.48533,2.525259,4.983538,11.97484,2.083934,5.084036,10.329539,3.038331,5.713761,9.691454,2.853309,5.730099
16.134919,3.656431,4.655793,13.472359,3.320926,5.285072,10.395054,3.339134,5.889991,8.975815,3.427845,6.200993,1.358568,4.376599,8.632006,13.527195,2.518028,4.970833,12.004921,2.063689,5.071425,10.341815,3.011792,5.701811,9.664805,2.882432,5.749135
16.136834,3.695192,4.669051,13.479089,3.318802,5.282832,10.408888,3.288578,5.869226,8.98878,3.462606,6.212319,1.387476,4.104161,8.515457,13.563486,2.527603,4.965533,12.048698,2.029938,5.052463,10.34952,2.972148,5.686484,9.639007,2.901906,5.764149
16.1436,3.716355,4.674446,13.482842,3.324809,5.284149,10.420217,3.234796,5.84783,9.0052,3.462341,6.209517,1.376972,3.855253,8.417239,13.585834,2.533997,4.962544,12.081415,2.009556,5.039643,10.360018,2.9292,5.669631,9.649687,2.885021,5.759217
16.1509,3.748133,4.683477,13.487315,3.332974,5.285944,10.437492,3.174453,5.822057,9.020332,3.420142,6.190462,1.390679,3.614352,8.313509,13.610993,2.547092,4.961117,12.114461,1.979605,5.022843,10.373835,2.879874,5.648699,9.652665,2.87169,5.755929
16.152744,3.783461,4.695939,13.498496,3.360229,5.292987,10.451468,3.124306,5.800477,9.024114,3.37808,6.174462,1.434046,3.385628,8.208842,13.633384,2.566947,4.962759,12.144125,1.972224,5.015154,10.401171,2.82041,5.622607,9.660299,2.825667,5.741502
16.162969,3.815305,4.704257,13.500718,3.376662,5.298066,10.463577,3.060993,5.77447,9.044386,3.311584,6.144925,1.460052,3.174805,8.11585,13.650215,2.597009,4.969171,12.176501,1.964796,5.006794,10.420048,2.767676,5.600966,9.674361,2.737918,5.708908
