"pt1_cam2_X","pt1_cam2_Y","pt2_cam2_X","pt2_cam2_Y","pt3_cam2_X","pt3_cam2_Y","pt4_cam2_X","pt4_cam2_Y","pt5_cam2_X","pt5_cam2_Y","pt6_cam2_X","pt6_cam2_Y","pt8_cam2_X","pt8_cam2_Y","pt10_cam2_X","pt10_cam2_Y","pt12_cam2_X","pt12_cam2_Y"
408.343506,301.223303,569.676984,293.050605,761.268943,331.443718,848.053676,347.165563,1360.778741,408.961934,567.799753,340.986365,656.728881,370.773098,759.227062,389.764522,813.473361,407.612656
407.345981,300.981429,569.499646,294.125603,761.667953,332.894966,847.455161,347.649312,1355.103928,402.941945,567.201237,342.437613,657.514836,372.963011,759.526319,390.490145,814.670392,410.51515
406.54796,300.255805,569.14497,294.985601,762.066964,333.862464,848.851697,349.100559,1347.301061,393.911963,565.405691,344.251671,657.714341,378.526125,760.72335,392.304204,815.268908,413.417645
404.951919,299.046432,568.258281,294.985601,761.867459,335.313711,848.652192,351.27743,1346.946385,389.181972,563.909403,344.614483,656.716816,381.428619,760.72335,394.481075,814.071877,415.957327
403.156373,297.595185,567.371591,295.4156,761.268943,337.732456,848.253181,353.696175,1346.946385,384.021982,561.814599,344.614483,656.716816,384.572988,760.72335,396.295134,813.473361,417.045762
401.560332,295.902064,566.307564,295.4156,759.672902,338.45808,846.856646,355.389297,1347.301061,384.451982,560.019053,343.88886,654.921269,385.782361,760.424092,396.657946,812.874846,418.859821
399.764785,292.999569,564.711523,295.200601,757.877356,339.909327,844.063574,357.324293,1349.07444,385.31198,558.822022,343.163236,653.325228,387.717357,760.124835,398.109193,812.224345,420.440495
398.567755,289.8552,563.647495,294.985601,755.682799,340.876825,842.467533,359.017415,1350.847819,386.171978,557.624991,343.163236,651.330177,388.92673,758.927804,400.648875,810.294109,421.160495
397.969239,287.920204,562.40613,294.340602,753.887253,342.569947,840.671986,360.952411,1350.493143,385.741979,555.230929,342.800424,649.933641,391.345475,757.431515,401.011687,807.693154,422.307159
396.572703,285.743333,560.455413,294.125603,753.089233,342.811821,838.676935,361.43616,1348.719764,384.881981,554.033899,341.711989,647.340074,394.247969,756.234485,400.648875,806.27445,422.880492
395.176167,282.35709,558.150021,293.480604,751.692697,343.053696,836.681884,362.645533,1347.655737,383.591983,552.238352,340.260742,645.943538,394.247969,755.635969,400.648875,805.092198,423.453824
393.979137,278.245223,556.021966,292.190607,750.296161,343.537445,834.487327,363.371156,1344.81833,383.591983,550.442806,338.446683,645.744033,392.312973,754.738196,401.011687,804.382846,424.027156
393.181116,276.310227,554.957938,290.900609,749.49814,343.779319,832.093266,364.580529,1340.562221,383.161984,549.545033,336.995436,643.948487,389.652353,753.241908,401.374499,800.836088,421.447161
391.984085,274.375231,553.361897,289.610612,748.101604,344.021194,830.098214,365.064278,1335.951436,384.021982,547.450229,335.181377,642.352446,387.717357,752.044877,400.286064,798.471583,420.013831
390.787054,272.682109,552.475208,288.105615,747.104079,343.779319,828.302668,366.031776,1329.567271,384.021982,545.654683,333.004506,639.359869,385.298612,750.249331,399.923252,796.816429,418.293834
388.991508,270.988987,551.765856,286.600618,746.106553,343.537445,826.108112,365.789901,1323.183107,385.31198,544.158394,329.7392,636.965807,383.847365,749.0523,399.923252,795.161276,415.140507
387.195962,269.779615,551.056505,284.665621,744.909522,343.29557,824.711576,365.306152,1317.508294,388.321974,543.260621,328.650764,634.571746,381.428619,747.556011,398.834816,793.269671,412.560512
385.599921,268.570242,550.169815,283.590623,743.313481,342.328072,823.71405,365.064278,1312.542833,392.621966,541.764333,327.562329,631.379664,378.284251,746.059723,398.109193,791.378067,409.693851
383.60487,267.118995,549.283126,282.300626,740.520409,341.844323,822.317514,365.548027,1305.449317,393.911963,540.268044,326.111082,627.190056,374.414258,743.964919,397.020757,789.722913,407.973854
382.008829,265.909622,548.219098,279.935631,738.126348,340.876825,820.920978,365.306152,1298.355801,393.051965,537.678495,323.250669,624.795994,369.093019,742.46863,395.932322,786.649057,405.680525
380.013777,265.183999,545.55903,277.355636,735.931791,339.909327,818.925927,365.548027,1296.582422,392.191966,535.55044,321.745672,624.197479,364.739277,740.673084,394.843887,782.629398,403.10053
377.220705,264.458375,541.480258,275.850639,733.93674,338.45808,818.127906,365.306152,1298.355801,393.481964,532.713034,318.305679,622.601438,360.62741,738.279023,393.39264,780.737793,401.6672
375.026149,263.490877,539.352203,274.775641,731.941688,337.490582,816.33236,364.822403,1301.547884,396.491958,530.584979,316.800682,621.803417,355.306171,735.286446,391.215769,777.427486,399.373871
373.031098,263.249002,536.869473,273.485643,729.747132,335.555585,814.736319,364.09678,1304.739966,400.79195,528.634262,315.725684,620.805892,351.919927,731.695353,390.852957,774.353629,398.227206
370.637036,263.007128,535.45077,273.055644,727.752081,334.104338,813.140278,363.613031,1306.158669,402.511946,526.506208,314.650686,618.611335,347.566186,729.600549,389.764522,771.516223,396.793876
368.641985,262.765253,534.209404,272.625645,725.158514,332.894966,811.743742,363.129282,1306.513345,407.241937,524.555491,313.790687,616.217273,344.421817,726.009457,387.950463,767.496564,395.360545
366.447428,262.03963,532.968039,271.550647,722.365442,330.959969,810.147701,362.161783,1307.222696,411.111929,522.250098,312.50069,612.626181,340.30995,723.01688,385.773592,765.132058,393.640549
364.851387,261.072132,531.19466,270.905648,720.370391,329.992471,807.753639,360.468662,1307.932048,414.551923,520.654057,311.425692,610.431625,336.681832,720.622818,385.41078,762.294652,392.493884
363.654356,259.862759,529.243943,270.26065,718.574845,328.783099,805.559083,359.017415,1308.996075,419.281913,519.058016,310.565694,610.032614,335.714334,717.929499,383.233909,759.693696,391.060554
363.454851,257.927763,527.647902,269.185652,716.978803,327.815601,803.564031,357.566167,1309.350751,426.1619,518.171327,309.920695,608.636078,334.021212,715.834695,382.508286,756.85629,390.200555
363.255346,256.71839,526.583875,268.540653,715.981278,326.848102,801.369475,356.11492,1308.286724,429.171894,517.284637,309.060697,609.035089,334.746836,714.936922,382.508286,754.255334,391.920552
362.856336,255.025268,525.697185,267.465655,714.784247,325.396855,799.972939,354.179924,1306.158669,434.331884,517.107299,308.630697,611.229645,338.133079,714.338407,381.41985,750.945027,393.353883
362.25782,253.090272,526.229199,266.820656,713.986226,324.429357,799.374424,352.970551,1303.321263,439.061875,517.107299,307.770699,612.626181,340.30995,713.440633,380.694227,749.999225,395.360545
361.85881,251.39715,526.406537,266.390657,713.786721,323.703734,799.174919,352.003053,1299.774505,445.511862,516.752623,307.1257,614.820738,342.728695,712.842118,379.968603,749.526323,395.647212
361.659305,250.429652,526.406537,265.745658,713.387711,322.736236,799.174919,350.309932,1294.809044,451.101851,516.22061,306.480702,615.618758,343.938068,712.842118,379.605791,749.289873,396.50721
361.4598,249.462154,526.229199,264.88566,713.188206,322.010612,799.174919,349.342434,1291.971637,451.96185,516.043272,306.265702,616.416779,345.14744,712.54286,379.24298,749.526323,396.220544
