"pt1_X","pt1_Y","pt1_Z","pt2_X","pt2_Y","pt2_Z","pt3_X","pt3_Y","pt3_Z","pt4_X","pt4_Y","pt4_Z","pt5_X","pt5_Y","pt5_Z","pt6_X","pt6_Y","pt6_Z","pt8_X","pt8_Y","pt8_Z","pt10_X","pt10_Y","pt10_Z","pt12_X","pt12_Y","pt12_Z"
21.122299,11.299272,10.788589,18.727786,9.914432,10.079189,16.38186,8.810679,8.450986,15.165492,7.952673,7.428096,8.868763,6.923248,2.234007,19.474705,9.267075,9.392107,18.741044,7.485612,8.443006,16.886996,8.36962,7.429345,16.285155,7.766548,6.549855
21.135934,11.313387,10.807618,18.743151,9.922606,10.08926,16.394841,8.845114,8.469467,15.147766,8.021218,7.447412,8.934751,6.987832,2.307073,19.494257,9.282631,9.40972,18.753067,7.50551,8.435496,16.88991,8.377227,7.436937,16.273326,7.823106,6.549641
21.148762,11.322725,10.819235,18.753736,9.92431,10.096558,16.407099,8.853426,8.483475,15.140333,8.095958,7.452125,8.973384,7.012267,2.37635,19.515221,9.305572,9.423433,18.755962,7.523639,8.420874,16.887824,8.386618,7.442473,16.250529,7.887646,6.534991
21.161685,11.335709,10.832089,18.76702,9.933499,10.105589,16.41994,8.854639,8.492097,15.13828,8.148561,7.467844,9.001417,7.006389,2.444679,19.530782,9.322598,9.444393,18.757644,7.546877,8.419983,16.894055,8.391042,7.44505,16.226386,7.942741,6.519697
21.174693,11.334949,10.833297,18.77474,9.938446,10.113622,16.439636,8.853305,8.501778,15.145061,8.223844,7.480251,9.017838,6.984251,2.491665,19.539969,9.335009,9.465074,18.771324,7.569967,8.426028,16.892522,8.391949,7.456074,16.210703,7.996537,6.52302
21.187521,11.346608,10.841047,18.78639,9.953556,10.127261,16.452798,8.850478,8.494049,15.148608,8.297384,7.496342,9.01746,6.918626,2.542945,19.553121,9.347176,9.474667,18.775874,7.597157,8.434828,16.889809,8.386106,7.464266,16.206291,8.034819,6.528888
21.19507,11.358061,10.852127,18.792669,9.961889,10.138436,16.470216,8.848493,8.499085,15.151613,8.354566,7.517544,9.017067,6.843323,2.589932,19.561006,9.364641,9.484722,18.77451,7.615261,8.444812,16.896097,8.383239,7.473713,16.200354,8.070316,6.556186
21.207615,11.373414,10.860003,18.799701,9.971112,10.156545,16.488212,8.839727,8.501162,15.152839,8.409018,7.532601,9.008342,6.753809,2.632857,19.576273,9.377145,9.499043,18.777765,7.626689,8.459157,16.8942,8.380075,7.487266,16.204244,8.092925,6.582664
21.210403,11.388035,10.873374,18.801952,9.979209,10.174147,16.516064,8.828995,8.508922,15.156732,8.446582,7.553248,9.002261,6.648135,2.653657,19.587402,9.381643,9.507171,18.778192,7.635257,8.47285,16.899186,8.353886,7.483122,16.21423,8.102321,6.604565
21.213268,11.40788,10.880789,18.80957,9.984477,10.187275,16.537339,8.801238,8.511542,15.161579,8.495421,7.559088,8.991425,6.504294,2.657505,19.59875,9.393198,9.520659,18.782422,7.644903,8.492565,16.910828,8.339569,7.483455,16.221241,8.112293,6.608275
21.211562,11.421976,10.88974,18.817237,9.992302,10.196245,16.552194,8.795502,8.51723,15.163775,8.520354,7.575564,8.994789,6.363643,2.657639,19.608626,9.40174,9.533583,18.786257,7.646814,8.50536,16.916588,8.324619,7.482106,16.218163,8.096273,6.630048
21.208804,11.451702,10.9019,18.821775,9.993408,10.202375,16.575333,8.77706,8.515152,15.171749,8.534969,7.5761,9.007146,6.229782,2.684279,19.613406,9.407069,9.543931,18.781854,7.658779,8.533077,16.925452,8.307962,7.486241,16.218326,8.076248,6.648167
21.207678,11.464201,10.90155,18.823837,10.007728,10.210046,16.588512,8.762206,8.522304,15.18099,8.554357,7.579584,9.036186,6.130646,2.657147,19.61545,9.415061,9.547644,18.790081,7.658401,8.551591,16.932842,8.285489,7.498976,16.214415,8.049249,6.667099
21.207683,11.489622,10.905744,18.824222,10.017698,10.210828,16.60158,8.746444,8.524986,15.195624,8.545536,7.589517,9.075942,6.025969,2.621197,19.61671,9.429138,9.555592,18.792561,7.666672,8.565496,16.941265,8.264012,7.513202,16.198737,8.023849,6.680251
