"pt1_cam2_X","pt1_cam2_Y","pt2_cam2_X","pt2_cam2_Y","pt3_cam2_X","pt3_cam2_Y","pt4_cam2_X","pt4_cam2_Y","pt5_cam2_X","pt5_cam2_Y","pt6_cam2_X","pt6_cam2_Y","pt8_cam2_X","pt8_cam2_Y","pt10_cam2_X","pt10_cam2_Y","pt12_cam2_X","pt12_cam2_Y"
499.415255,345.239692,676.490171,372.174252,844.885744,443.281231,934.156532,480.575024,1371.715884,634.245201,664.099293,425.26687,747.735624,464.867296,839.695231,503.808099,898.095858,540.789895
497.941082,344.443718,674.876579,371.721054,841.836062,442.361955,932.848756,479.669017,1366.927761,634.003327,662.902262,424.541246,746.292348,465.299192,836.902159,503.32435,893.50724,539.338648
496.544546,343.959969,672.216511,371.506054,838.909987,440.749458,932.475106,478.083506,1361.541122,635.212699,661.705231,423.815623,744.097792,466.024816,835.106613,502.8406,887.522086,538.129275
494.749,343.47622,671.152484,370.646056,836.914935,440.10446,931.727805,476.950998,1354.757948,636.180197,661.106716,423.573748,742.302246,467.234189,832.712552,501.873102,883.531983,536.194279
492.554444,342.992471,670.088456,370.431057,833.98886,439.620711,929.485904,475.591988,1348.174278,636.422072,660.10919,422.848124,740.90571,466.992314,830.31849,500.905604,881.137922,535.468655
491.157908,342.508722,668.847091,370.001057,831.594799,438.653212,926.683527,474.006477,1341.391104,634.003327,659.111665,422.364375,739.509174,466.992314,828.123934,499.938106,877.945839,534.501157
489.362362,341.783099,667.783064,369.571058,829.599747,438.008214,923.881151,473.10047,1334.009414,633.035828,658.114139,421.638752,738.511648,467.717938,825.530367,500.179981,874.953262,534.017408
487.766321,341.29935,666.187022,369.141059,827.737699,437.524465,922.38655,472.420965,1326.627724,630.858958,656.917108,420.187505,737.314617,467.717938,823.33581,500.179981,871.960685,534.501157
486.253839,340.333172,664.413643,368.066061,825.476641,436.879466,921.265599,471.967962,1320.243559,626.263342,655.720077,419.703756,736.117587,467.234189,821.939274,500.179981,869.167614,533.533659
484.524795,339.688174,662.99494,367.421062,823.614593,436.556967,919.584173,471.967962,1314.258405,620.216478,654.523046,419.220006,735.718576,467.234189,819.944223,500.179981,866.973057,533.775534
482.79575,339.043175,661.398899,366.776064,822.018552,436.073217,918.089572,471.741461,1309.071272,611.267121,652.7275,418.010634,734.122535,466.750439,818.148677,500.179981,865.576521,534.743032
481.465716,338.236926,660.51221,366.131065,820.555515,435.750718,914.913546,471.514959,1304.482654,601.108391,651.330964,417.28501,731.728474,465.299192,816.951646,500.179981,864.37949,534.501157
479.470665,337.430678,659.093507,365.486066,818.959473,435.266969,910.803393,471.288457,1303.884138,589.498413,649.734923,416.317512,729.932927,464.331694,815.95412,499.938106,862.384439,535.226781
477.74162,336.62443,657.852141,365.056067,817.762443,434.62197,908.001016,470.835454,1306.876715,580.79093,647.939377,415.591889,726.94035,462.396698,815.754615,499.696232,860.189883,536.194279
475.879573,336.14068,656.965452,364.411068,817.097426,433.976972,905.385465,470.382451,1312.063849,575.469691,646.742346,414.382516,723.548763,459.494204,815.1561,498.486859,858.394336,536.194279
474.017525,335.495682,655.546749,363.33607,816.299405,433.009473,903.330389,469.929448,1318.647518,572.083447,644.54779,412.931269,720.157176,456.349835,814.75709,497.519361,857.396811,536.194279
472.554487,334.850683,654.128045,362.261073,814.836367,432.364475,901.088487,468.570438,1325.630198,569.664702,641.754718,410.996273,717.164599,452.479842,814.158574,496.793737,856.399285,535.71053
