"pt1_X","pt1_Y","pt1_Z","pt2_X","pt2_Y","pt2_Z","pt3_X","pt3_Y","pt3_Z","pt4_X","pt4_Y","pt4_Z","pt5_X","pt5_Y","pt5_Z","pt6_X","pt6_Y","pt6_Z","pt8_X","pt8_Y","pt8_Z","pt10_X","pt10_Y","pt10_Z","pt12_X","pt12_Y","pt12_Z"
21.741873,1.894834,9.686306,19.021471,2.060032,9.801252,16.306325,2.595102,8.786697,14.851511,2.561842,7.992919,8.081906,5.629522,4.854822,19.359189,1.209019,8.843155,17.979802,0.021096,8.349849,16.572471,2.106246,7.811815,15.716761,2.161201,7.122734
21.730725,1.871283,9.678429,19.017215,2.042373,9.796065,16.297831,2.601757,8.779051,14.843377,2.59377,7.99289,8.189939,5.654562,4.907169,19.341873,1.181884,8.822508,17.965457,0.035563,8.322176,16.547352,2.107088,7.817982,15.69547,2.202818,7.11454
21.719287,1.84011,9.66436,19.008939,2.011515,9.788584,16.282518,2.608299,8.772377,14.828533,2.63233,7.987569,8.233937,5.691613,4.942464,19.326969,1.159683,8.811528,17.953483,0.056602,8.296065,16.515131,2.110495,7.813444,15.666033,2.248928,7.101276
21.714378,1.817112,9.65221,18.996629,1.983998,9.782718,16.272605,2.614467,8.76547,14.814638,2.670975,7.985516,8.266354,5.687948,5.054575,19.315484,1.147466,8.794476,17.9418,0.068212,8.250047,16.492958,2.128126,7.798919,15.645738,2.253627,7.097195
21.710457,1.801111,9.639233,18.995163,1.961689,9.77983,16.26001,2.617274,8.761603,14.804688,2.710128,7.985978,8.261084,5.631071,5.154339,19.305526,1.132129,8.781298,17.925292,0.073996,8.220369,16.46493,2.135796,7.788085,15.631324,2.27883,7.087687
21.703001,1.777019,9.62393,18.985773,1.928631,9.776068,16.253383,2.613386,8.759834,14.798979,2.752532,7.993635,8.237453,5.555629,5.210455,19.287929,1.108123,8.769888,17.914783,0.068919,8.196232,16.433733,2.152706,7.782134,15.616972,2.289432,7.089718
21.690296,1.741173,9.610909,18.983178,1.89496,9.772022,16.239905,2.594907,8.750528,14.790692,2.77705,7.989691,8.196981,5.44323,5.271022,19.276891,1.085672,8.766185,17.901622,0.056721,8.179214,16.405118,2.151078,7.780418,15.596049,2.31056,7.093129
21.687764,1.724604,9.593452,18.981934,1.883386,9.759103,16.232939,2.580401,8.744049,14.786052,2.819578,7.989953,8.127984,5.307398,5.288808,19.270114,1.0709,8.762488,17.894572,0.044905,8.170892,16.381106,2.13518,7.780352,15.571316,2.336773,7.101024
21.686936,1.705762,9.580704,18.978035,1.860468,9.757335,16.22863,2.573067,8.73801,14.781106,2.847954,7.989082,8.04406,5.134484,5.234725,19.264186,1.059229,8.751947,17.887108,0.036915,8.163664,16.359293,2.119043,7.773509,15.548028,2.34274,7.109844
21.682173,1.686397,9.569295,18.972283,1.833792,9.749336,16.22214,2.544496,8.735592,14.777524,2.862034,7.98354,7.953777,4.9587,5.205854,19.257151,1.036838,8.742268,17.883695,0.03269,8.161635,16.344011,2.094767,7.770268,15.529567,2.348314,7.122235
21.675984,1.682922,9.574359,18.968422,1.81502,9.747523,16.215023,2.522479,8.728764,14.777452,2.872666,7.980805,7.863203,4.802676,5.127269,19.262072,1.024952,8.741139,17.879778,-0.009301,8.153472,16.321248,2.078777,7.763339,15.509395,2.344182,7.136598
21.66687,1.686088,9.582222,18.964812,1.777235,9.734524,16.207896,2.500603,8.718771,14.776787,2.88665,7.978604,7.788626,4.654939,5.043257,19.263996,1.01717,8.748373,17.885737,-0.043485,8.147075,16.298891,2.059538,7.764338,15.492416,2.329055,7.143345
21.661241,1.691101,9.597106,18.954044,1.750188,9.724747,16.203176,2.474999,8.711257,14.776749,2.901268,7.982757,7.729937,4.495717,4.995466,19.267669,0.99074,8.745106,17.911886,-0.076994,8.131871,16.28106,2.044772,7.755391,15.472237,2.324919,7.157706
21.658865,1.684651,9.602437,18.946881,1.730776,9.721234,16.192471,2.426454,8.710746,14.77301,2.908275,7.976644,7.676432,4.361966,4.91136,19.259936,0.9791,8.758699,17.930644,-0.110957,8.123513,16.259964,2.009722,7.743228,15.461134,2.309723,7.160423
21.651159,1.696452,9.614765,18.943064,1.716146,9.719379,16.184648,2.376009,8.700519,14.774469,2.915902,7.979998,7.620628,4.206461,4.810244,19.254715,0.964904,8.769932,17.94456,-0.144968,8.118483,16.247662,1.9807,7.739207,15.442459,2.283297,7.160345
21.636453,1.720058,9.627338,18.935323,1.708373,9.71693,16.177677,2.337217,8.69184,14.774306,2.904625,7.969238,7.576595,4.072435,4.719126,19.249349,0.949917,8.776891,17.954923,-0.177313,8.114475,16.240432,1.941926,7.727275,15.424782,2.235722,7.155142
21.621861,1.725576,9.631009,18.931842,1.704577,9.714026,16.170811,2.291217,8.679399,14.775312,2.877176,7.976681,7.540302,3.909322,4.618238,19.24222,0.946822,8.784563,17.966815,-0.212958,8.114575,16.233114,1.889269,7.713601,15.412286,2.203835,7.157811
