"pt1_cam2_X","pt1_cam2_Y","pt2_cam2_X","pt2_cam2_Y","pt3_cam2_X","pt3_cam2_Y","pt4_cam2_X","pt4_cam2_Y","pt5_cam2_X","pt5_cam2_Y","pt6_cam2_X","pt6_cam2_Y","pt8_cam2_X","pt8_cam2_Y","pt10_cam2_X","pt10_cam2_Y","pt12_cam2_X","pt12_cam2_Y"
477.968815,267.406358,593.744178,314.120825,714.825666,444.167767,768.551212,507.900809,1141.111825,772.931709,554.963896,369.169467,549.919618,426.094573,686.495489,505.731744,684.552497,555.342191
477.490462,266.88916,593.324698,313.894053,714.21359,443.405116,769.391925,507.446317,1138.804687,768.169499,554.333361,368.487729,549.60435,424.731097,687.204841,506.882177,685.813566,556.023929
477.490462,266.88916,591.856519,313.440509,713.62313,442.766707,770.442816,506.76458,1136.917028,761.366341,552.757024,368.14686,548.658548,422.004146,687.204841,506.882177,689.912042,556.705666
474.625643,265.392046,590.59808,311.853106,712.737441,441.489891,772.544598,505.173858,1134.40015,756.604131,549.919618,366.783384,549.289083,420.64067,687.204841,506.882177,692.118914,556.705666
472.105923,264.847178,589.129902,310.265703,712.146981,441.809095,771.703885,504.037629,1132.302752,752.522237,549.60435,365.419909,547.845127,420.455269,687.204841,507.649132,695.902122,557.046535
470.594092,264.847178,587.661723,309.585387,711.851751,439.574666,772.754777,501.765169,1131.883272,751.388377,547.712746,364.397302,546.848726,420.455269,688.623544,508.032609,696.217389,557.387404
468.326344,264.302311,585.564325,308.451527,710.670832,438.617053,772.964955,500.62894,1132.302752,751.388377,546.766944,363.715564,546.848726,420.18594,687.914192,508.799564,698.108994,557.046535
466.058596,263.757444,582.627967,306.637352,708.899453,436.382624,773.175133,499.265464,1135.23911,750.027746,545.190607,363.374695,546.599626,418.300641,688.268868,508.416087,698.739528,554.660453
463.286904,263.485011,580.950048,305.730265,707.718534,434.148195,773.59549,497.901988,1136.707288,749.34743,544.244805,362.352089,546.848726,415.876684,688.268868,508.032609,700.9464,554.319584
462.027044,263.485011,578.64291,304.369633,707.128075,433.190582,773.385311,497.220251,1137.965727,748.667114,542.353201,361.329482,547.097827,410.759442,689.332895,508.032609,701.261667,553.637846
460.26324,263.485011,576.755252,303.235774,705.356696,431.594562,773.385311,495.629529,1140.063126,750.254518,541.407399,359.625137,547.097827,408.066157,688.978219,508.032609,702.838004,552.61524
458.751408,263.485011,574.657854,302.328686,703.585317,429.679337,773.175133,494.947791,1140.902085,751.841921,538.569992,358.9434,545.354126,404.295558,689.332895,505.348267,704.099074,551.251764
458.751408,262.940144,573.609155,301.875142,701.813938,428.40252,773.175133,494.266053,1142.580003,753.429325,537.939458,357.920793,545.852326,403.756901,688.978219,502.663924,705.990678,549.206551
458.247464,263.212577,570.882537,300.741283,700.042559,427.125703,772.754777,493.35707,1144.048182,756.604131,537.308923,357.239055,544.606825,402.14093,688.623544,502.663924,708.512817,549.206551
457.239576,262.122843,568.365659,299.153879,697.680721,425.848887,772.33442,492.675332,1144.677402,758.418307,535.732586,356.216448,543.112224,400.25563,688.268868,501.896969,708.828084,546.820468
456.231688,261.850409,567.31696,298.473563,695.909342,424.891274,771.914064,491.993594,1145.306621,761.366341,534.471517,355.193842,541.617623,398.639659,687.914192,501.130014,709.458619,546.479599
456.48366,261.577976,566.058521,297.793248,693.842733,423.614458,771.073351,491.311856,1146.14558,763.63406,532.264645,354.171235,539.873922,397.293017,686.495489,500.746537,709.458619,545.116124
453.963941,260.760675,563.961123,296.432616,690.004746,421.380028,768.341033,489.039397,1145.306621,764.541148,530.373041,353.830366,538.130221,395.407717,685.076786,498.829149,709.458619,543.07091
