"pt1_cam2_X","pt1_cam2_Y","pt2_cam2_X","pt2_cam2_Y","pt3_cam2_X","pt3_cam2_Y","pt4_cam2_X","pt4_cam2_Y","pt5_cam2_X","pt5_cam2_Y","pt6_cam2_X","pt6_cam2_Y","pt8_cam2_X","pt8_cam2_Y","pt10_cam2_X","pt10_cam2_Y","pt12_cam2_X","pt12_cam2_Y"
602.360034,427.306777,735.8281,459.521839,907.708419,555.655882,986.152521,604.941256,1434.240107,745.311473,732.931205,522.795791,774.076032,566.540563,878.462148,611.869463,922.713363,652.082456
600.364983,425.129906,732.657681,457.387489,905.403026,554.150885,984.55648,602.764385,1428.254953,741.320543,729.561785,521.075795,772.280486,563.396194,875.270066,609.934467,920.718311,650.631209
597.771416,422.711161,729.776383,455.701176,902.742958,552.215889,983.159944,601.071263,1422.269799,736.60399,726.369703,518.2808,768.489888,560.009951,873.07551,608.48322,919.12227,649.421836
595.97587,420.050541,726.406963,453.766179,899.905552,550.710892,981.164893,599.136267,1417.182418,732.975872,723.886972,516.990802,766.295332,558.074955,870.880953,606.548223,916.927714,647.48684
594.180324,418.357419,723.214881,452.476182,897.600159,549.420894,979.369346,596.233773,1414.189841,729.347754,720.340215,513.765809,764.499786,555.65621,869.284912,604.371353,915.730683,646.519342
590.788736,415.21305,720.554813,450.971185,895.82678,548.130897,977.374295,593.573153,1413.890583,729.710566,716.793457,511.830813,761.108198,552.753715,866.89085,601.952607,915.132168,645.793718
588.19517,413.036179,717.185393,448.606189,893.344049,546.4109,974.780728,590.428784,1416.284645,731.524625,713.95605,509.680817,758.714137,549.367472,864.895799,599.533862,914.334147,644.584345
585.601603,410.859309,714.170649,446.456194,890.329305,544.475904,971.987656,588.735662,1418.678707,734.427119,711.118644,507.530821,755.921065,544.771856,861.903222,598.082615,911.74058,641.439977
582.808531,409.408062,710.446553,444.306198,887.137223,542.110909,969.992605,586.075043,1421.072768,736.241178,707.749224,505.165826,752.329972,540.418114,858.910645,595.421995,910.144539,638.779357
579.217439,407.956814,707.963822,442.371202,883.945141,539.530914,967.199533,583.898172,1422.569057,737.692425,704.379804,503.230829,749.736406,537.999369,855.718563,593.00325,907.750478,636.118737
577.222387,406.505567,705.126416,440.221206,881.107735,537.595917,964.605966,582.20505,1424.065345,739.143672,700.301032,500.650834,746.743829,537.031871,853.324501,590.584504,905.156911,631.523121
575.426841,405.779944,702.28901,438.931208,878.97968,535.660921,961.812895,580.028179,1424.963118,740.957731,696.222261,498.070839,743.36603,536.685632,849.533904,587.923885,902.762849,628.378752
573.03278,405.538069,699.983617,437.426211,875.255584,533.080926,959.618338,577.609434,1424.963118,743.497414,692.143489,496.135843,739.819272,536.685632,845.942811,586.230763,899.371262,625.234383
569.840697,404.812446,696.968873,435.491215,871.886164,530.500931,958.022297,576.158187,1424.364603,746.399908,688.774069,494.200847,736.804528,535.825633,842.750729,584.295767,895.181654,621.364391
567.247131,403.603073,694.840818,433.771218,868.87142,528.995934,956.426256,574.465065,1422.868314,750.390838,686.468676,492.69585,733.080432,535.395634,840.157163,582.602645,892.987098,618.945645
565.65109,401.909951,693.422115,432.481221,865.679337,526.845938,954.431205,573.255693,1420.77351,752.567709,683.808608,490.975853,729.533674,535.825633,837.164586,580.667649,891.191552,617.010649
564.454059,398.765582,692.180749,431.191223,863.728621,524.910942,952.835164,572.288194,1418.080191,755.833015,682.921918,489.470856,725.986916,534.320636,834.371514,578.490778,888.79749,614.833779
