"specimen","speedBL","angle_attack"
"1.25BL","se","44.0086617199148"
"1.25BL","se","44.1098749606509"
"1.25BL","se","44.0004883543678"
"1.25BL","se","43.8374909819549"
"1.25BL","se","43.7667709581281"
"1.25BL","se","43.8544281532056"
"1.25BL","se","44.1819636335287"
"1.25BL","se","44.3088073186514"
"1.25BL","se","44.6453597691828"
"1.25BL","se","45.0325513450932"
"1.25BL","se","45.0029712172327"
"1.25BL","se","44.6248800778526"
"1.25BL","se","44.6287034143258"
"1.25BL","se","44.4918965912958"
"1.25BL","se","44.1046681625123"
"1.25BL","se","43.880176957774"
"1.25BL","se","43.38469796131"
"1.25BL","se","42.7344476207514"
"1.25BL","se","42.1437681343767"
"1.25BL","se","41.744837607106"
"1.25BL","se","41.4930631642917"
"1.25BL","se","40.8637675171351"
"1.25BL","se","40.776803203248"
"1.25BL","se","40.9089272975918"
"1.25BL","se","41.0330659702966"
"1.25BL","se","41.1648983062341"
"1.25BL","se","41.0111356980988"
"1.25BL","se","41.2236615263811"
"1.25BL","se","41.0721665696849"
"1.5BL","se","55.8434228091084"
"1.5BL","se","55.3563588455851"
"1.5BL","se","54.6240471991065"
"1.5BL","se","54.3253653589519"
"1.5BL","se","53.8959115761983"
"1.5BL","se","54.1127507181194"
"1.5BL","se","54.0143231932062"
"1.5BL","se","53.8173207706709"
"1.5BL","se","53.5668648123159"
"1.5BL","se","53.1354053717198"
"1.5BL","se","53.5126572457976"
"1.5BL","se","53.876374800211"
"1.5BL","se","54.4804900884605"
"1.5BL","se","54.9047459988413"
"1.5BL","se","55.3586040765704"
"1.5BL","se","55.5698568450543"
"1.5BL","se","55.7954296130597"
"1.5BL","se","55.6446822651099"
"1.5BL","se","56.2301377584599"
"1.5BL","se","56.8541552471566"
"1.5BL","se","57.5153630519679"
"1.5BL","se","58.07154254387"
"1.5BL","se","58.1815266674355"
"1.5BL","se","58.2456475055706"
"1.5BL","se","58.6259419241493"
"1.5BL","se","58.7691812159908"
"1.5BL","se","58.3766141786794"
"1.5BL","se","58.434984094974"
"1.5BL","se","58.2614997713624"
"1.5BL","se","57.5529570764607"
"1.5BL","se","57.4346193009851"
"1.5BL","se","56.8936302648039"
"1.5BL","se","56.7044555047805"
"1.5BL","se","56.393166001291"
"1.5BL","se","55.9105107536682"
"1.5BL","se","55.7394702792184"
"1.5BL","se","55.7531324737781"
"1.5BL","se","55.6496869989303"
"1.5BL","se","55.6800303812985"
"1.5BL","se","55.4190622218986"
"1.5BL","se","55.4511803402178"
"1.5BL","se","55.4024866504185"
"1.5BL","se","55.3395615861587"
"1.5BL","se","55.1339939490302"
"1.5BL","se","55.022638501973"
"1.5BL","se","54.7784314472731"
"1.5BL","se","54.4778826641697"
"1.75BL","se","44.2533413873785"
"1.75BL","se","43.8753949579863"
"1.75BL","se","43.2652606135444"
"1.75BL","se","43.0757807536607"
"1.75BL","se","42.9929007206982"
"1.75BL","se","43.1573340541113"
"1.75BL","se","42.9005985170601"
"1.75BL","se","42.5697060763398"
"1.75BL","se","42.2247323790056"
"1.75BL","se","41.9393733772592"
"1.75BL","se","41.9402651040077"
"1.75BL","se","41.7257454961064"
"1.75BL","se","41.5067869913815"
"1.75BL","se","41.5288092710369"
"1.75BL","se","41.2922144603449"
"1.75BL","se","41.0105529060464"
"1.75BL","se","40.3875396049187"
"1.75BL","se","40.1125316439019"
"1.75BL","se","39.9685515802706"
"1.75BL","se","39.5038806183859"
"1.75BL","se","39.0457432186504"
"1.75BL","se","39.1001304960744"
"1.75BL","se","39.1469952652935"
"1.75BL","se","38.9592408009574"
"1.75BL","se","39.1536044989102"
"1.75BL","se","39.3062949821765"
"1.75BL","se","39.5994493283591"
"1.75BL","se","39.3980168116521"
"1.75BL","se","39.7998636663942"
"1.75BL","se","39.6801411311149"
"1.75BL","se","39.4125877833823"
"1.75BL","se","39.4852715029413"
"1.75BL","se","39.5719469151749"
"1.75BL","se","40.2360265089574"
"1.75BL","se","40.6161490630146"
"1.75BL","se","40.8693217577815"
"1.75BL","se","40.6963843874012"
"1.75BL","se","40.7279557037546"
"1.75BL","se","40.6536851228525"
"1.75BL","se","40.8339654873654"
"1.75BL","se","41.0738256875378"
"1BL","se","42.2115463084952"
"1BL","se","41.7138692569751"
"1BL","se","41.0602964306998"
"1BL","se","40.3397710404322"
"1BL","se","40.0288851740358"
"1BL","se","39.4540904365308"
"1BL","se","38.9552133558449"
"1BL","se","38.5943100246385"
"1BL","se","37.9341849875107"
"1BL","se","37.4765584553305"
"1BL","se","37.1208764164682"
"1BL","se","36.644353685062"
"1BL","se","36.5371799654638"
"1BL","se","36.1268524017015"
"1BL","se","35.942666298431"
"1BL","se","35.9973884696309"
"1BL","se","36.0061817899337"
"1BL","se","35.8758135505002"
"1BL","se","35.6783283503807"
"1BL","se","36.2320363949204"
"1BL","se","36.789308330972"
"1BL","se","37.459442346434"
"1BL","se","37.8164667477268"
"1BL","se","37.9685857713943"
"1BL","se","37.7750373895658"
"1BL","se","37.4288076250218"
"1BL","se","36.9834226637413"
"1BL","se","36.8938127631452"
"1BL","se","36.9317458985367"
"1BL","se","36.8319815756968"
"1BL","se","36.5046894222869"
"1BL","se","36.3756588774837"
"1BL","se","36.3549930611457"
"1BL","se","36.7986491677506"
"1BL","se","37.0571018577973"
"1BL","se","37.2832130870695"
"1BL","se","37.353469601813"
"1BL","se","37.1170113883845"
"1BL","se","37.4398512552717"
"1BL","se","37.6047868950663"
"1BL","se","37.7393450032959"
"1BL","se","37.8336622657446"
"1BL","se","38.0177006347751"
"1BL","se","39.1874544672268"
"1BL","se","39.9688894279195"
"1BL","se","41.3697774724885"
"1BL","se","42.2882024440742"
"1BL","se","43.522181572958"
"1BL","se","43.4935699200822"
"2BL","se","46.9543554255138"
"2BL","se","46.4340433153555"
"2BL","se","46.3558125914313"
"2BL","se","46.2299280012462"
"2BL","se","45.5198729459667"
"2BL","se","44.6127618907332"
"2BL","se","43.5895623661663"
"2BL","se","42.451172300065"
"2BL","se","41.5893175027311"
"2BL","se","41.1917355016636"
"2BL","se","41.500924836985"
"2BL","se","41.7179855474451"
"2BL","se","42.1505034783898"
"2BL","se","42.1373483328065"
"2BL","se","42.6959802242625"
"2BL","se","42.2862026920702"
"2BL","se","42.3703640638806"
"2BL","se","42.2012709549532"
"2BL","se","42.0261378160168"
"2BL","se","41.4685067859721"
"2BL","se","41.0759680986353"
"2BL","se","40.5508442871596"
"2BL","se","40.3085787877058"
"2BL","se","39.7303719784178"
"2BL","se","39.1112454303885"
"2BL","se","39.0055141021361"
"2BL","se","38.6662673730764"
"2BL","se","38.5551762435658"
"2BL","se","38.6010374308382"
"2BL","se","38.4353185024007"
"2BL","se","38.4509223444668"
"2BL","se","38.2670243246303"
"2BL","se","38.0854079192079"
"2BL","se","38.4147838904292"
"2BL","se","38.275391265676"
"2BL","se","37.9595078448303"
"3BL","se","47.0899336150596"
"3BL","se","46.6983544873124"
"3BL","se","46.7850881044908"
"3BL","se","46.8926430580568"
"3BL","se","47.3286512159872"
"3BL","se","47.1932491973164"
"3BL","se","46.7987171120701"
"3BL","se","46.2395226617187"
"3BL","se","46.4961369268573"
"3BL","se","46.6002426290504"
"3BL","se","46.5291147087987"
"3BL","se","46.5000099118963"
"3BL","se","45.9061504210651"
"3BL","se","45.7191493021289"
"3BL","se","45.3433244343579"
"3BL","se","45.3483587370667"
"3BL","se","45.4517639460229"
"3BL","se","45.627028597948"
"3BL","se","45.8935363450502"
"3BL","se","46.7824808289168"
"3BL","se","48.0656558513678"
"3BL","se","48.8941170638622"
"3BL","se","49.3770630138641"
"3BL","se","49.9363591886712"
"3BL","se","50.4946840325684"
"3BL","se","50.6235081612264"
"3BL","se","51.1182770052963"
"3BL","se","51.5621254401093"
"3BL","se","51.4158917034363"
"3BL","se","51.590105865424"
"3BL","se","51.6341185173437"
"3BL","se","51.5472082414316"
"4BL","se","37.0583809972003"
"4BL","se","36.7907387215649"
"4BL","se","37.0492724705417"
"4BL","se","37.2295633161417"
"4BL","se","37.6186535593044"
"4BL","se","37.5204171572638"
"4BL","se","37.6106094595078"
"4BL","se","38.2799988149254"
"4BL","se","38.9223346275242"
"4BL","se","39.1031652865605"
"4BL","se","38.7581882590972"
"4BL","se","38.5636683327061"
"4BL","se","38.4198692030294"
"4BL","se","37.3948323070038"
"4BL","se","36.878714045066"
"4BL","se","35.852022783665"
"4BL","se","34.5328291305638"
"4BL","se","33.6038734746996"
"4BL","se","33.0599224690559"
"4BL","se","32.5123404927603"
"4BL","se","32.4625065325382"
"4BL","se","32.2296412359277"
"4BL","se","32.3477909383004"
"4BL","se","32.3967450593445"
"4BL","se","32.8224299006274"
"4BL","se","32.9229603195346"
"4BL","se","33.2224149961486"
"4BL","se","33.5315176387962"
"4BL","se","33.7785292250402"
"5BL","se","45.7781864051257"
"5BL","se","46.6204361577443"
"5BL","se","47.0987110577526"
"5BL","se","47.026034475956"
"5BL","se","47.5710337252906"
"5BL","se","48.2243873208156"
"5BL","se","48.8516182217295"
"5BL","se","49.118282383343"
"5BL","se","48.8774844029514"
"5BL","se","47.5049977642847"
"5BL","se","47.06653847503"
"5BL","se","46.6625131732017"
"5BL","se","45.9462840575856"
"5BL","se","45.4954396591685"
"5BL","se","45.4544024246602"
"5BL","se","44.7186054772721"
"5BL","se","44.3490553763902"
"5BL","se","43.7849632234154"
"5BL","se","44.0775949073627"
"5BL","se","44.440100283544"
"5BL","se","44.2583038305081"
"5BL","se","43.5293684581482"
"5BL","se","44.0794960820647"
"5BL","se","43.90394409387"
"5BL","se","43.9129943434103"
"5BL","se","44.0171823273818"
"6BL","se","30.1052844382072"
"6BL","se","30.2364106624373"
"6BL","se","29.4579723841307"
"6BL","se","30.2842555204783"
"6BL","se","30.3309656606062"
"6BL","se","30.7111177809215"
"6BL","se","31.1123123668887"
"6BL","se","31.5313919163431"
"6BL","se","31.7662932186521"
"6BL","se","32.8178870573222"
"6BL","se","32.9841483698016"
"6BL","se","33.325086328414"
"6BL","se","33.4816394794813"
"6BL","se","33.9994485644023"
"6BL","se","34.1577038472252"
"6BL","se","34.4060546024956"
"6BL","se","34.377175078501"
"6BL","se","34.2288338247572"
"6BL","se","33.9330113185052"
"6BL","se","33.0846436977543"
"6BL","se","32.4219453410572"
"6BL","se","31.777088467707"
"6BL","se","31.9398023097439"
"6BL","se","31.4364258734965"
"6BL","se","31.1183329452674"
"6BL","se","31.3437836811764"
"6BL","se","31.4748338916444"
"6BL","se","31.6278278256771"
"6BL","se","32.040039164762"
"6BL","se","31.6679488987704"
"0.5BL","se","68.062076276282"
"0.5BL","se","67.9272648312877"
"0.5BL","se","68.3796111485871"
"0.5BL","se","67.9267605623242"
"0.5BL","se","67.8293942232284"
"0.5BL","se","67.149209355755"
"0.5BL","se","66.3571992483384"
"0.5BL","se","66.5683091904326"
"0.5BL","se","66.399369383556"
"0.5BL","se","66.713019042896"
"0.5BL","se","65.9854510951473"
"0.5BL","se","66.6825121598091"
"0.5BL","se","66.3402257284316"
"0.5BL","se","66.0552657880955"
"0.5BL","se","65.6306223837088"
"0.5BL","se","64.7053074318723"
"0.5BL","se","63.7545837473291"
"0.5BL","se","63.0543933469465"
"0.5BL","se","61.5133593415841"
"0.5BL","se","61.1764311552085"
"0.5BL","se","60.038453333304"
"0.5BL","se","58.5201866666113"
"0.5BL","se","57.4540928956703"
"0.5BL","se","56.3187680855113"
"0.5BL","se","55.1853626062305"
"0.5BL","se","54.0857797598915"
"0.5BL","se","52.9790966189512"
"0.5BL","se","52.4034241728957"
"0.5BL","se","50.986496027502"
"0.5BL","se","50.6539084543559"
"0.5BL","se","48.4008538690411"
"0.5BL","se","47.5319157400602"
"0.5BL","se","46.9964271784139"
"0.5BL","se","47.3123374711938"
"0.5BL","se","47.1598421492436"
"0.5BL","se","46.9240713703712"
"0.5BL","se","46.8947962222435"
"0.5BL","se","47.0923204206665"
"0.5BL","se","47.9473771926221"
"0.5BL","se","48.5604732806082"
"0.5BL","se","48.9354991166949"
"0.5BL","se","49.585956314181"
"0.5BL","se","50.1188600501336"
"0.5BL","se","50.7935608414465"
"0.5BL","se","52.0363851663094"
"0.5BL","se","52.8345305524767"
"0.75BL","se","49.4008361000394"
"0.75BL","se","49.3892668880368"
"0.75BL","se","49.4613587554836"
"0.75BL","se","49.2010995082898"
"0.75BL","se","49.5506882714885"
"0.75BL","se","49.8062438317017"
"0.75BL","se","50.3052289951519"
"0.75BL","se","50.9213068639063"
"0.75BL","se","51.0762091391864"
"0.75BL","se","51.6821654069182"
"0.75BL","se","52.281003064874"
"0.75BL","se","52.956116813271"
"0.75BL","se","53.6342004765507"
"0.75BL","se","54.4039469491026"
"0.75BL","se","55.5399307266247"
"0.75BL","se","56.0010024098556"
"0.75BL","se","55.9954374105045"
"0.75BL","se","57.00328241736"
"0.75BL","se","57.2368848198591"
"0.75BL","se","57.2719699274753"
"0.75BL","se","56.967710981995"
"0.75BL","se","56.9710976891682"
"0.75BL","se","57.1571760823705"
"0.75BL","se","56.4240629690529"
"0.75BL","se","56.9571429949934"
"0.75BL","se","57.4010033759917"
"0.75BL","se","57.7062106364542"
"0.75BL","se","57.6091888451569"
"0.75BL","se","56.8737320088904"
"0.75BL","se","56.8734080625256"
"0.75BL","se","57.1154966733913"
"0.75BL","se","56.2773404832699"
"0.75BL","se","56.0743614745118"
"0.75BL","se","55.8594609741524"
"0.75BL","se","55.1948981605934"
"0.75BL","se","53.9713163983398"
"0.75BL","se","53.0728539420632"
"0.75BL","se","52.217752819426"
"0.75BL","se","51.0123414313913"
"0.75BL","se","50.2236693291424"
"0.75BL","se","49.3923362107946"
"0.75BL","se","48.814117856414"
"0.75BL","se","48.4509739112685"
"0.75BL","se","47.8276402749768"
"0.75BL","se","47.2451912170423"
"0.75BL","se","46.8060416695055"
"0.75BL","se","46.0894715573596"
"0.75BL","se","46.0796684551793"
"0.75BL","se","45.4264204130286"
"0.75BL","se","45.034845670328"
"0.75BL","se","45.1701232954127"
"0.75BL","se","45.6989962612344"
"0.75BL","se","45.9860320346497"
"0.75BL","se","46.7052763789766"
"0.75BL","se","47.0214298694699"
"0.75BL","se","48.2243741404108"
"0.75BL","se","49.4776466297242"
"0.75BL","se","50.0665238206435"
"1.25BL","se","62.0660648250225"
"1.25BL","se","62.4012173103705"
"1.25BL","se","62.109628701642"
"1.25BL","se","62.4856537048482"
"1.25BL","se","62.9869891161037"
"1.25BL","se","63.3251368521344"
"1.25BL","se","63.7206218807382"
"1.25BL","se","64.5202880200035"
"1.25BL","se","65.0828823289559"
"1.25BL","se","65.2061748070721"
"1.25BL","se","65.2559784302602"
"1.25BL","se","64.7568382204199"
"1.25BL","se","65.3450556491946"
"1.25BL","se","65.7667783806439"
"1.25BL","se","65.7985326770512"
"1.25BL","se","66.2070632944398"
"1.25BL","se","65.6318208761146"
"1.25BL","se","65.321725844351"
"1.25BL","se","65.1120109151185"
"1.25BL","se","64.7412274708785"
"1.25BL","se","64.4424148267329"
"1.25BL","se","63.2835195084218"
"1.25BL","se","63.5324347426462"
"1.25BL","se","63.3148501605527"
"1.25BL","se","62.4308749507108"
"1.25BL","se","61.6241984482534"
"1.25BL","se","60.8267847136041"
"1.25BL","se","60.0976818507132"
"1.25BL","se","59.49476557477"
"1.25BL","se","58.6259606250392"
"1.25BL","se","58.4765674053354"
"1.25BL","se","58.3490904713985"
"1.25BL","se","58.5014181105963"
"1.25BL","se","58.9656705804868"
"1.25BL","se","59.2403463520048"
"1.25BL","se","59.705192227647"
"1.25BL","se","59.9824222115225"
"1.25BL","se","60.6263719240284"
"1.25BL","se","61.193258807507"
"1.25BL","se","61.2292993946161"
"1.25BL","se","61.8121975332606"
"1.25BL","se","62.1721001912575"
"1.25BL","se","62.3824467004803"
"1.25BL","se","62.7590787195531"
"1.25BL","se","62.967359037774"
"1.25BL","se","63.0028560600285"
"1.25BL","se","63.6810938892162"
"1.25BL","se","63.3262706595572"
"1.25BL","se","63.2226379455072"
"1.5BL","se","60.6311740888696"
"1.5BL","se","61.8603223669675"
"1.5BL","se","62.8758461484294"
"1.5BL","se","62.9114792950807"
"1.5BL","se","63.5468697661591"
"1.5BL","se","64.3050401323563"
"1.5BL","se","65.2650337297707"
"1.5BL","se","64.7837879629558"
"1.5BL","se","65.2461721936066"
"1.5BL","se","65.253009898662"
"1.5BL","se","65.7009086764617"
"1.5BL","se","65.2301662764249"
"1.5BL","se","65.7884209161057"
"1.5BL","se","65.8739778671076"
"1.5BL","se","65.3669829155591"
"1.5BL","se","64.8033828297672"
"1.5BL","se","64.314230623159"
"1.5BL","se","63.4208921913188"
"1.5BL","se","62.4188512853764"
"1.5BL","se","62.5215912108858"
"1.5BL","se","61.4515158446418"
"1.5BL","se","61.449545790433"
"1.5BL","se","60.4421236412462"
"1.5BL","se","59.4964643231686"
"1.5BL","se","58.7548603079777"
"1.5BL","se","58.2205761903945"
"1.5BL","se","57.5936613184904"
"1.5BL","se","56.9672946482272"
"1.5BL","se","56.0841538847937"
"1.5BL","se","55.2438376927099"
"1.5BL","se","54.5070431615038"
"1.5BL","se","54.230696202759"
"1.5BL","se","54.2818248287621"
"1.5BL","se","53.974476432961"
"1.5BL","se","54.0297487898802"
"1.5BL","se","54.2010656867188"
"1.5BL","se","53.7121246450652"
"1.5BL","se","54.2227097223841"
"1.5BL","se","54.1992928085728"
"1.5BL","se","54.5699843385951"
"1.5BL","se","55.947938562752"
"1.5BL","se","56.468980097973"
"1.5BL","se","57.0782061107168"
"1.5BL","se","57.5162031341848"
"1.75BL","se","48.6425263721246"
"1.75BL","se","49.2355636677343"
"1.75BL","se","50.0427351191927"
"1.75BL","se","50.194657515967"
"1.75BL","se","50.0940374381726"
"1.75BL","se","49.8024443517162"
"1.75BL","se","49.574277796922"
"1.75BL","se","49.3147923935315"
"1.75BL","se","49.3849625269171"
"1.75BL","se","49.7872517231842"
"1.75BL","se","49.2392994401554"
"1.75BL","se","49.5514693984114"
"1.75BL","se","50.3943691874961"
"1.75BL","se","50.6191457406942"
"1.75BL","se","51.1637902331153"
"1.75BL","se","50.5539016030976"
"1.75BL","se","50.0666167350015"
"1.75BL","se","50.7427144930963"
"1.75BL","se","51.7782552023573"
"1.75BL","se","52.3198650323658"
"1.75BL","se","52.1277625710095"
"1.75BL","se","52.2390781532091"
"1.75BL","se","51.8562682018748"
"1.75BL","se","52.3016322823108"
"1.75BL","se","52.1741047519"
"1.75BL","se","51.8383755052024"
"1.75BL","se","52.0831209197611"
"1.75BL","se","52.4310564644552"
"1.75BL","se","52.5992364309771"
"1.75BL","se","52.3962704664414"
"1.75BL","se","52.6792860257318"
"1.75BL","se","53.5435350765799"
"1.75BL","se","52.8142989206406"
"1.75BL","se","52.6692172180374"
"1.75BL","se","53.5253327720196"
"1.75BL","se","53.3108337371073"
"1.75BL","se","53.4625918191979"
"1.75BL","se","54.7524648959387"
"1.75BL","se","54.9820867669402"
"1.75BL","se","54.7614025436207"
"1.75BL","se","54.880626575653"
"1.75BL","se","55.1397264149038"
"1.75BL","se","55.2188425571811"
"1.75BL","se","55.5644698366275"
"1.75BL","se","56.2800566640672"
"1.75BL","se","57.1647076951642"
"1.75BL","se","57.6184493715711"
"1BL","se","51.1315943200977"
"1BL","se","49.3625980989908"
"1BL","se","47.6174869933276"
"1BL","se","46.6217661978243"
"1BL","se","45.5167417702478"
"1BL","se","44.8000340239596"
"1BL","se","44.0269481691363"
"1BL","se","43.402391721294"
"1BL","se","43.634555690435"
"1BL","se","44.2622313930844"
"1BL","se","44.1797575244985"
"1BL","se","44.4861980305062"
"1BL","se","44.3793037596821"
"1BL","se","44.8894716991792"
"1BL","se","45.6349121410387"
"1BL","se","46.433153218121"
"1BL","se","46.443415073007"
"1BL","se","46.5341055099941"
"1BL","se","47.2054065807048"
"1BL","se","46.9978597075604"
"1BL","se","46.9464080086585"
"1BL","se","46.6600228201988"
"1BL","se","46.7912740147816"
"1BL","se","46.9898791370751"
"1BL","se","47.138939563753"
"1BL","se","47.4354271280683"
"1BL","se","47.980907185945"
"1BL","se","48.0059955383611"
"1BL","se","48.0918260858165"
"1BL","se","47.8910069901827"
"1BL","se","47.7234280652053"
"1BL","se","47.5260773815665"
"1BL","se","47.0800758543923"
"1BL","se","46.7444034068449"
"1BL","se","46.3094220462605"
"1BL","se","45.8330377308894"
"1BL","se","45.1995299869053"
"1BL","se","44.8017617457885"
"1BL","se","44.0051434572516"
"1BL","se","43.4311899759588"
"1BL","se","43.337587061617"
"1BL","se","43.4687208469145"
"1BL","se","43.5453100152085"
"1BL","se","43.3208255348409"
"1BL","se","43.7915792463331"
"1BL","se","43.8866691110584"
"1BL","se","44.513366013469"
"1BL","se","44.8114162801782"
"1BL","se","45.5142219662719"
"1BL","se","46.1339205171006"
"1BL","se","46.2844180546757"
"1BL","se","46.6109059372771"
"1BL","se","46.6769327344941"
"1BL","se","47.196382981172"
"2BL","se","60.3548840733701"
"2BL","se","60.8542219949739"
"2BL","se","61.2915461354067"
"2BL","se","61.6305298613318"
"2BL","se","62.4501561366824"
"2BL","se","62.4379052578507"
"2BL","se","62.8373273698926"
"2BL","se","62.7952674808803"
"2BL","se","63.0334320776591"
"2BL","se","63.0392243017745"
"2BL","se","62.6202223245796"
"2BL","se","62.6265763423829"
"2BL","se","62.1132723084677"
"2BL","se","62.2633077735823"
"2BL","se","61.9121220585577"
"2BL","se","60.8325122625268"
"2BL","se","59.8768116652041"
"2BL","se","59.564209972304"
"2BL","se","59.4571830672346"
"2BL","se","58.9849627052318"
"2BL","se","58.3752030238571"
"2BL","se","58.1603944013803"
"2BL","se","57.9961145382052"
"2BL","se","58.0475053014402"
"2BL","se","58.0572092010189"
"2BL","se","57.9753545141181"
"2BL","se","57.7074020437986"
"2BL","se","57.6242592477764"
"2BL","se","58.2454189147205"
"2BL","se","58.8738530759192"
"2BL","se","59.602147259953"
"2BL","se","60.3363993545362"
"2BL","se","61.2301065353214"
"2BL","se","61.8618460139838"
"2BL","se","62.4692806547894"
"2BL","se","63.3250330765457"
"2BL","se","63.9212336354169"
"2BL","se","64.7258312390739"
"2BL","se","65.0284070383568"
"2BL","se","65.14156833952"
"2BL","se","65.1489891059982"
"3BL","se","47.2289213573009"
"3BL","se","46.7219727842895"
"3BL","se","47.158486838936"
"3BL","se","47.9580187992506"
"3BL","se","48.0856917178189"
"3BL","se","48.1023344836965"
"3BL","se","47.5322388729894"
"3BL","se","46.9600235622755"
"3BL","se","45.7521720680932"
"3BL","se","45.241185806745"
"3BL","se","45.2851674116064"
"3BL","se","44.5043182243709"
"3BL","se","44.4705744896563"
"3BL","se","44.2702838674291"
"3BL","se","44.058358525848"
"3BL","se","44.0290989159286"
"3BL","se","44.3972866401264"
"3BL","se","44.8891765155686"
"3BL","se","45.7315636103053"
"3BL","se","46.7129707451828"
"3BL","se","47.0218373669752"
"3BL","se","47.8489630808859"
"3BL","se","48.4436908288468"
"3BL","se","49.6959158358684"
"3BL","se","50.5567389972367"
"3BL","se","51.6299560892285"
"3BL","se","52.2725841959497"
"3BL","se","51.9734293017178"
"3BL","se","51.774232318017"
"3BL","se","51.2957787869441"
"3BL","se","50.9291127072913"
"3BL","se","50.9851349953214"
"4BL","se","62.0249824843007"
"4BL","se","63.2596968520645"
"4BL","se","64.8636685098634"
"4BL","se","65.5836052821867"
"4BL","se","65.6455186548145"
"4BL","se","64.9775994564848"
"4BL","se","64.3658676522221"
"4BL","se","63.5621850467174"
"4BL","se","62.8744622292718"
"4BL","se","62.0121938215162"
"4BL","se","60.7770990861995"
"4BL","se","60.2423437251665"
"4BL","se","59.3027032395461"
"4BL","se","59.0231110971575"
"4BL","se","58.9300285564835"
"4BL","se","58.4135599833936"
"4BL","se","57.3669186473074"
"4BL","se","56.4088180510626"
"4BL","se","55.5892868313173"
"4BL","se","54.9146945710013"
"4BL","se","54.9530742183701"
"4BL","se","55.273161152816"
"4BL","se","55.2555490767147"
"4BL","se","56.1536115581657"
"4BL","se","56.7188185532406"
"4BL","se","57.9432046618182"
"4BL","se","57.9993570081474"
"4BL","se","57.9817038528536"
"5BL","se","45.5307321419834"
"5BL","se","45.7441702207221"
"5BL","se","46.6959341117572"
"5BL","se","47.8255302705321"
"5BL","se","48.9944101702663"
"5BL","se","48.7858019982268"
"5BL","se","48.6424296635699"
"5BL","se","48.9239529438427"
"5BL","se","48.4010927669441"
"5BL","se","48.4832492230341"
"5BL","se","48.2736561524339"
"5BL","se","47.9966708934576"
"5BL","se","47.0655600989109"
"5BL","se","46.3145794025057"
"5BL","se","45.4380185637399"
"5BL","se","44.3332287325223"
"5BL","se","44.1844910468709"
"5BL","se","44.2771733868959"
"5BL","se","44.4725286955263"
"5BL","se","44.4583037594463"
"5BL","se","45.1153571057601"
"5BL","se","45.1581362910643"
"5BL","se","45.4232438645319"
"5BL","se","44.917912131815"
"5BL","se","45.5877415310677"
"5BL","se","45.1602488317599"
"5BL","se","44.8750163053517"
"5BL","se","44.039834894663"
"5BL","se","43.6040333372619"
"5BL","se","42.979892842658"
"5BL","se","43.3841524893184"
"6BL","se","62.3405587027652"
"6BL","se","62.086039021122"
"6BL","se","63.0850893026402"
"6BL","se","63.7904641286081"
"6BL","se","63.9822800722734"
"6BL","se","64.6826811252394"
"6BL","se","64.685130018902"
"6BL","se","64.4359836005576"
"6BL","se","64.1628888059109"
"6BL","se","64.3446349032143"
"6BL","se","64.1532469538929"
"6BL","se","63.9893830480637"
"6BL","se","63.8087668518809"
"6BL","se","63.8427496531312"
"6BL","se","64.1206676417155"
"6BL","se","64.216711629679"
"6BL","se","64.2255994268342"
"6BL","se","64.3217930996603"
"6BL","se","63.7570299476079"
"6BL","se","62.9790899178324"
"6BL","se","62.7474406777999"
"6BL","se","61.9747264713583"
"6BL","se","61.8422420606671"
"6BL","se","61.577056701014"
"6BL","se","61.4848125233031"
"6BL","se","62.2612605925729"
"6BL","se","62.7623030505779"
"6BL","se","62.1679158411254"
"6BL","se","62.0133586233159"
"6BL","se","61.7060092784278"
"6BL","se","61.8190225770025"
"0.5BL","se","52.0158836319978"
"0.5BL","se","52.947215732038"
"0.5BL","se","53.5940097861564"
"0.5BL","se","54.4996215554239"
"0.5BL","se","54.8744504528802"
"0.5BL","se","54.752430477072"
"0.5BL","se","55.472137423219"
"0.5BL","se","55.6640935187988"
"0.5BL","se","56.1068730174221"
"0.5BL","se","56.8228029173713"
"0.5BL","se","56.9567517633849"
"0.5BL","se","57.2081462687517"
"0.5BL","se","57.3515515503259"
"0.5BL","se","57.1727971671089"
"0.5BL","se","57.9656577542353"
"0.5BL","se","58.6543809848413"
"0.5BL","se","59.4202180938544"
"0.5BL","se","59.1470883171088"
"0.5BL","se","59.5314880722283"
"0.5BL","se","59.8614101505304"
"0.5BL","se","60.7440780348895"
"0.5BL","se","60.9893719355879"
"0.5BL","se","60.8538734402836"
"0.5BL","se","60.9877976535557"
"0.5BL","se","61.3121159403684"
"0.5BL","se","61.7832119211194"
"0.5BL","se","60.9984636836917"
"0.5BL","se","61.0621337788866"
"0.5BL","se","60.5534736702727"
"0.5BL","se","60.3027832127894"
"0.5BL","se","59.343468066219"
"0.5BL","se","59.3364409622897"
"0.5BL","se","59.4606178948234"
"0.5BL","se","58.6699930764229"
"0.5BL","se","58.21862270649"
"0.5BL","se","57.5801828050504"
"0.5BL","se","56.8277345410436"
"0.5BL","se","55.9876154418701"
"0.5BL","se","55.6973491972079"
"0.5BL","se","55.1738045798875"
"0.5BL","se","54.1528218539255"
"0.5BL","se","53.3717858956208"
"0.5BL","se","53.2303543803731"
"0.5BL","se","52.700324725015"
"0.5BL","se","52.1012984490193"
"0.5BL","se","51.4609932679633"
"0.5BL","se","51.2046822505341"
"0.5BL","se","50.5386147365467"
