"pt1_X","pt1_Y","pt1_Z","pt2_X","pt2_Y","pt2_Z","pt3_X","pt3_Y","pt3_Z","pt4_X","pt4_Y","pt4_Z","pt5_X","pt5_Y","pt5_Z","pt6_X","pt6_Y","pt6_Z","pt8_X","pt8_Y","pt8_Z","pt10_X","pt10_Y","pt10_Z","pt12_X","pt12_Y","pt12_Z"
20.91639,14.183194,6.555814,18.316051,13.744483,7.157155,15.250715,12.624402,7.034885,14.050205,11.726472,6.487889,6.881873,14.32358,10.86364,18.424791,12.533898,6.512904,17.199041,11.330911,6.326234,15.691845,11.997735,6.303553,15.136703,11.160954,5.516202
20.931641,14.101349,6.52201,18.336432,13.701596,7.137099,15.245673,12.676575,7.05204,14.057025,11.816463,6.520221,6.980625,14.495162,10.903316,18.444172,12.509865,6.504211,17.201542,11.350978,6.336841,15.690925,12.013507,6.300811,15.134161,11.196771,5.504355
20.95289,14.036753,6.492495,18.363567,13.667378,7.116595,15.256038,12.728334,7.06372,14.067085,11.910109,6.557821,7.105127,14.641356,10.921489,18.461694,12.488954,6.491404,17.199394,11.352687,6.341086,15.695731,12.032273,6.295476,15.133468,11.239793,5.524756
20.976618,13.982695,6.466393,18.38839,13.630906,7.099428,15.282416,12.797717,7.076004,14.064139,11.98521,6.571116,7.236952,14.760477,10.930824,18.484196,12.468374,6.477691,17.203017,11.353564,6.341842,15.710841,12.077928,6.298151,15.121745,11.239915,5.447723
21.004955,13.938708,6.442658,18.411319,13.613696,7.0894,15.306583,12.843384,7.091598,14.070618,12.08664,6.598223,7.384246,14.80679,10.903721,18.498247,12.455656,6.470702,17.212579,11.369543,6.341687,15.713014,12.094103,6.295291,15.122618,11.284748,5.440589
21.029595,13.890206,6.418874,18.437208,13.583364,7.075772,15.342102,12.891976,7.096124,14.084022,12.203768,6.644728,7.550466,14.82193,10.858795,18.522692,12.394503,6.443503,17.213254,11.374633,6.344464,15.737964,12.127675,6.298305,15.134375,11.357335,5.452229
21.058295,13.871803,6.405307,18.469632,13.561209,7.060993,15.358668,12.927615,7.102663,14.100031,12.301612,6.679733,7.715264,14.662277,10.733268,18.550197,12.362245,6.427369,17.230054,11.380644,6.344315,15.752225,12.153963,6.310206,15.163156,11.420996,5.460024
21.099928,13.836368,6.378754,18.501327,13.541968,7.044832,15.384553,12.935385,7.102027,14.122743,12.396187,6.724439,7.805374,14.417153,10.576308,18.582174,12.341586,6.410536,17.23,11.397813,6.35722,15.758871,12.184515,6.332072,15.18575,11.457768,5.461577
21.119178,13.818702,6.369233,18.526472,13.518747,7.030399,15.411409,12.939164,7.10673,14.150557,12.492065,6.751217,7.876573,14.169989,10.44612,18.613569,12.302028,6.389974,17.270843,11.406017,6.346711,15.767984,12.194567,6.347554,15.214688,11.497472,5.448747
21.149899,13.790475,6.351497,18.550958,13.520939,7.026767,15.450365,12.941162,7.10472,14.169528,12.55787,6.77589,7.94428,13.923927,10.32505,18.654243,12.268082,6.366544,17.297786,11.400029,6.333757,15.791391,12.198625,6.354187,15.239393,11.549222,5.465275
21.178208,13.771734,6.337426,18.579155,13.519645,7.022635,15.480978,12.939125,7.110829,14.197847,12.619693,6.802451,7.984665,13.619802,10.198287,18.707959,12.269284,6.352656,17.343096,11.366013,6.310413,15.821545,12.193533,6.361232,15.255235,11.605786,5.498922
21.208865,13.768289,6.328877,18.618396,13.497886,7.006463,15.513807,12.92933,7.109174,14.235537,12.669496,6.828985,8.004982,13.33119,10.080247,18.743949,12.272611,6.348173,17.372792,11.328149,6.291352,15.848049,12.167232,6.362701,15.265971,11.656992,5.535807
21.236008,13.764629,6.321026,18.651305,13.480783,6.993584,15.540832,12.901259,7.109187,14.258196,12.693973,6.852109,8.035247,13.077125,9.975784,18.763241,12.263967,6.346106,17.439896,11.278522,6.259394,15.877544,12.144456,6.363419,15.278986,11.734665,5.590126
21.268352,13.767317,6.315786,18.685088,13.47351,6.984121,15.565302,12.871232,7.11303,14.277646,12.715638,6.871353,8.057573,12.831065,9.895399,18.805044,12.239984,6.330663,17.508873,11.250477,6.22583,15.886579,12.119547,6.372937,15.297986,11.728959,5.579978
21.296758,13.773461,6.311048,18.713701,13.464483,6.97983,15.601589,12.834127,7.107436,14.309136,12.717828,6.883384,8.067817,12.545068,9.794622,18.840493,12.240676,6.32852,17.548506,11.241176,6.209721,15.90148,12.094028,6.379698,15.311848,11.69004,5.534848
21.332292,13.780129,6.305042,18.739065,13.459679,6.977176,15.638798,12.79618,7.106644,14.341078,12.69231,6.895653,8.073969,12.279399,9.708382,18.88902,12.229127,6.31334,17.584154,11.251091,6.204485,15.907318,12.072064,6.38939,15.331482,11.703902,5.583457
