"pt1_cam2_X","pt1_cam2_Y","pt2_cam2_X","pt2_cam2_Y","pt3_cam2_X","pt3_cam2_Y","pt4_cam2_X","pt4_cam2_Y","pt5_cam2_X","pt5_cam2_Y","pt6_cam2_X","pt6_cam2_Y","pt8_cam2_X","pt8_cam2_Y","pt10_cam2_X","pt10_cam2_Y","pt12_cam2_X","pt12_cam2_Y"
504.329467,321.817306,641.778262,356.927202,816.217258,456.688993,881.180604,497.330232,1296.838948,657.173858,619.408212,415.595027,645.096085,480.586432,783.48239,504.623949,804.045038,547.331193
502.910764,321.243973,641.04366,356.807237,816.117485,456.849217,882.367031,496.857357,1293.547113,653.54574,617.848495,414.970607,643.234037,479.780183,785.211435,505.268947,806.214311,546.158775
501.728511,320.957307,639.506731,356.520571,814.99561,456.32609,883.076382,495.567359,1290.853794,649.554811,615.986447,414.325608,641.534859,476.920074,786.408465,506.558945,808.705312,545.856773
500.664484,320.383975,637.851577,355.803905,815.081908,455.802963,884.495086,494.850694,1291.153052,646.652316,613.592386,413.035611,640.027487,475.200078,786.674472,506.558945,810.075363,544.799766
499.24578,319.953976,636.314649,355.230573,814.564119,455.698337,884.849761,494.707361,1292.050825,645.201069,611.331327,412.551862,639.318136,473.050082,787.073483,506.881444,812.317264,543.289755
497.827077,319.523977,635.014171,355.08724,814.132629,455.489086,884.731536,493.990696,1294.744144,646.289504,609.203273,412.068113,638.96346,471.867584,786.807476,506.881444,813.687315,542.081746
496.022033,318.840458,633.595468,354.370575,812.665561,455.279835,884.613311,493.130698,1297.736721,646.289504,607.873238,411.261864,637.899433,469.932588,786.674472,507.365193,813.936415,540.571736
495.001469,318.505633,632.531441,354.227242,812.147772,454.965959,883.549283,492.557365,1298.933752,645.926693,606.543204,410.294366,637.012743,468.535091,786.142459,507.203944,815.306466,539.212726
493.787106,318.279131,630.876287,354.227242,811.198493,454.756708,882.958157,491.697367,1300.729298,648.103563,605.346173,409.810617,635.771378,466.062595,784.147407,507.042694,815.555566,537.702715
492.85298,317.826128,629.339358,354.227242,810.594406,454.338206,881.775904,491.697367,1302.524844,649.917622,603.617129,409.165618,634.618681,464.342599,783.08338,507.203944,815.057366,536.796709
492.292505,317.599626,628.157106,353.940576,809.04104,454.128956,880.475427,490.837369,1304.918906,652.820117,601.622078,408.19812,633.199978,461.762604,781.886349,507.687693,814.060965,534.984696
491.638617,317.373125,626.620177,353.22391,806.538395,454.02433,879.174949,490.40737,1305.816679,657.899482,600.425047,407.553121,631.781275,459.182609,780.157305,507.365193,812.441814,533.625686
490.891317,317.146623,625.319699,353.080577,805.502818,454.547457,877.63802,490.694036,1308.21074,664.792906,598.962009,406.585623,630.362572,456.925113,778.295257,507.042694,810.573563,532.568678
489.863778,317.033372,624.373897,352.650578,803.517961,455.17521,876.455768,490.40737,1307.312967,671.323518,598.296992,406.101874,629.564551,454.882617,776.433209,506.881444,809.452612,531.964674
