"pt1_cam2_X","pt1_cam2_Y","pt2_cam2_X","pt2_cam2_Y","pt3_cam2_X","pt3_cam2_Y","pt4_cam2_X","pt4_cam2_Y","pt5_cam2_X","pt5_cam2_Y","pt6_cam2_X","pt6_cam2_Y","pt8_cam2_X","pt8_cam2_Y","pt10_cam2_X","pt10_cam2_Y","pt12_cam2_X","pt12_cam2_Y"
513.895017,375.397082,679.076866,408.552323,861.93633,491.03573,958.911023,538.698385,1433.729129,673.024862,660.720398,475.850528,737.72938,530.99792,846.416469,557.006719,906.826664,591.569524
512.897492,374.671458,677.607427,408.844704,861.93633,491.25073,958.595755,538.507274,1428.541996,667.219874,660.454391,476.173027,738.798897,534.230624,845.894105,557.236762,904.462158,592.142857
512.346929,373.590863,677.341421,409.005954,861.178137,491.494033,957.807587,538.125053,1422.157831,663.591756,660.454391,476.818026,739.742112,538.380376,845.495095,556.753013,904.304525,593.09841
511.681912,372.623365,676.410397,409.167203,860.705236,491.876254,957.334686,537.551721,1416.372183,660.205513,659.922378,477.785524,740.451464,542.393701,844.963081,556.269264,904.93506,592.9073
511.016895,371.817117,676.011386,409.005954,859.917068,491.302922,956.23125,536.787278,1411.783564,661.173011,659.390364,477.785524,740.806139,545.117029,844.564071,556.269264,905.407961,592.142857
509.952867,370.849619,675.346369,408.683454,859.601801,491.494033,955.915983,536.596167,1410.786039,661.414885,659.523368,478.108023,742.579518,548.413689,844.032057,556.108014,905.092693,591.378414
509.021844,369.720871,674.149338,408.683454,858.655998,491.494033,954.654913,535.831724,1411.98307,664.801129,659.523368,478.269273,743.998221,549.130355,843.76605,556.269264,905.565594,590.805082
507.957816,368.269624,672.420294,408.038456,857.237295,490.9207,953.866745,535.449502,1414.576636,667.219874,658.326337,477.785524,745.180474,548.987022,843.36704,556.430513,905.880862,590.996192
507.159796,366.979626,671.09026,407.393457,855.976226,490.72959,951.97514,534.685059,1415.973172,669.638619,656.597292,476.334277,746.362727,547.123692,842.436016,556.269264,904.93506,591.187303
505.829761,365.528379,669.494219,406.425959,854.87279,490.9207,950.556437,534.302838,1418.965749,672.299239,654.469237,474.883029,746.244501,544.68703,840.839975,556.591763,904.93506,591.187303
