"pt1_cam2_X","pt1_cam2_Y","pt2_cam2_X","pt2_cam2_Y","pt3_cam2_X","pt3_cam2_Y","pt4_cam2_X","pt4_cam2_Y","pt5_cam2_X","pt5_cam2_Y","pt6_cam2_X","pt6_cam2_Y","pt8_cam2_X","pt8_cam2_Y","pt10_cam2_X","pt10_cam2_Y","pt12_cam2_X","pt12_cam2_Y"
418.047567,274.658357,560.055513,343.183731,711.793654,458.646008,772.644568,496.602532,1176.800343,699.731973,550.732772,396.791807,623.612246,473.194144,696.943701,511.580621,761.358166,547.205418
419.493803,274.248672,560.711785,344.09177,711.386404,459.821995,772.810635,497.810541,1174.406281,699.731973,550.665904,396.497797,621.417689,473.919767,695.946175,513.515617,759.363115,548.898539
421.289349,273.523048,561.552498,344.601398,711.068849,461.729426,772.312434,498.61588,1171.322221,699.389386,551.26442,396.981547,618.824122,476.822262,694.759766,515.202951,757.168558,551.801034
423.084895,273.039299,562.183033,344.856213,710.788611,462.578807,772.146368,500.025223,1168.130139,698.663763,552.660956,397.70717,616.031051,480.208505,693.429732,516.976697,754.574991,554.703528
424.082421,273.039299,563.233924,344.346584,710.648492,463.767941,772.146368,501.434567,1164.339541,697.696264,553.658481,398.674668,615.033525,484.078498,692.647327,519.420555,751.382909,556.880399
425.079947,273.039299,564.074637,344.09177,710.508374,464.447446,771.482101,502.44124,1160.947954,696.486892,554.256997,399.400292,614.43501,486.497243,691.760638,520.925553,747.592312,559.057269
426.476483,273.039299,564.91535,344.601398,710.088017,465.126951,771.316034,503.447914,1159.152408,695.519394,554.456502,400.125915,613.636989,489.641612,690.873948,522.21555,744.599735,561.23414
427.673514,273.039299,568.068024,345.111027,710.088017,466.146208,771.316034,504.454588,1157.556367,693.584398,556.052543,400.125915,613.237979,491.576608,690.696611,523.290548,741.208147,563.652885
428.272029,273.039299,569.74945,345.620656,710.368255,467.165465,771.149967,505.863932,1157.157357,692.375025,556.451553,401.335288,612.439958,492.785981,691.051286,524.365546,740.210622,567.281003
429.070049,273.764922,570.379984,346.130284,711.068849,467.335341,770.9839,507.273275,1158.753398,690.923778,557.449079,401.335288,611.242927,494.962851,691.5833,525.655543,739.013591,568.732251
429.668565,274.248672,571.220697,346.894727,711.068849,467.84497,770.9839,508.682618,1160.548944,689.95628,558.64611,402.302786,611.442433,495.688475,692.469989,526.085542,737.41755,570.909121
430.26708,274.490546,572.481767,347.404356,711.629324,468.694351,771.149967,509.487957,1162.7435,689.95628,559.44413,402.786535,611.641938,497.139722,693.534017,527.16054,737.01854,573.085992
431.065101,275.458044,573.532658,348.168799,712.1898,468.864227,771.316034,509.689292,1165.337067,691.165652,560.042646,403.270284,613.237979,498.349095,694.243368,528.450538,736.819035,575.746612
431.663616,276.425542,574.373371,348.423613,712.890394,469.20398,771.316034,510.695966,1168.728654,691.407527,560.840666,403.512159,612.838968,498.10722,695.484734,529.740535,737.01854,576.472235
432.062626,277.39304,575.214084,349.188056,714.711939,470.562989,770.817834,511.098636,1172.718757,691.407527,562.636212,403.995908,613.437484,497.381597,696.726099,530.170534,738.016065,577.439734
432.661142,278.360538,576.264975,349.442871,716.393364,471.072618,770.651767,511.501305,1176.30985,692.616899,563.633738,404.237782,614.035999,498.10722,698.499478,531.460532,739.013591,578.407232
432.860647,279.086162,577.315867,349.952499,718.07479,472.091875,770.4857,511.903975,1179.501932,694.068147,565.628789,403.754033,616.430061,499.558467,700.450195,532.32053,740.410127,579.616604
433.259657,280.295535,578.366758,350.716942,719.055622,472.601504,770.319633,512.306644,1183.691539,696.245017,566.82582,404.963406,620.021153,500.042216,702.046236,533.395528,741.407653,580.342228
433.060152,281.263033,579.207471,351.226571,720.596929,473.281009,770.153567,512.105309,1187.083127,700.11501,568.022851,404.721531,622.21571,499.074718,703.996953,534.255526,742.804189,580.342228
433.060152,282.71428,580.048184,351.226571,722.418474,474.470142,770.153567,512.306644,1191.47224,702.77563,568.621366,405.20528,624.011256,497.381597,707.189035,534.900525,744.998745,581.5516
433.259657,283.439904,580.250549,351.752169,723.819663,475.319523,770.651767,512.306644,1196.260363,706.887497,569.020377,405.930904,625.407792,496.172224,709.139752,535.115525,746.993796,581.793475
433.459162,284.649276,581.091262,352.261798,725.220851,476.168904,771.482101,512.709314,1199.65195,711.241238,567.623841,405.20528,627.203338,493.995353,710.735793,535.975523,750.584889,582.03535
433.459162,285.3749,581.091262,352.60155,727.883109,477.358038,772.146368,512.709314,1203.243043,714.627481,567.623841,405.20528,631.193441,491.092859,713.750537,536.190523,753.776971,583.002848
433.259657,286.342398,581.231381,352.60155,729.564535,478.207419,772.810635,513.313318,1207.831661,720.674345,567.823346,406.414653,633.787008,486.255368,716.05593,537.050521,756.769548,582.760973
433.259657,287.309896,581.651738,352.771426,731.38608,479.0568,772.644568,513.514653,1212.220774,726.963082,568.421861,406.656528,636.181069,482.385376,718.53866,537.48052,760.560145,582.519099
433.060152,288.519269,581.931975,353.450931,733.207624,479.566429,773.308835,513.715988,1216.011371,732.284322,568.820871,407.140277,638.974141,478.273509,721.553405,537.910519,763.552722,581.5516
433.060152,289.728641,582.212213,354.809941,734.188456,479.906181,773.973102,514.118657,1218.804443,736.879938,569.219882,407.382151,639.971667,475.371015,723.149446,538.125519,766.94431,581.793475
432.262132,291.179888,582.772688,355.829198,735.589644,480.585686,775.301636,514.118657,1221.198505,741.717429,569.419387,407.382151,640.769687,474.403516,724.568149,538.340518,772.530453,580.584102
