"pt1_X","pt1_Y","pt1_Z","pt2_X","pt2_Y","pt2_Z","pt3_X","pt3_Y","pt3_Z","pt4_X","pt4_Y","pt4_Z","pt5_X","pt5_Y","pt5_Z","pt6_X","pt6_Y","pt6_Z","pt8_X","pt8_Y","pt8_Z","pt10_X","pt10_Y","pt10_Z","pt12_X","pt12_Y","pt12_Z"
16.174538,9.356308,10.24012,14.263573,9.861457,9.558336,12.089717,9.761269,7.663638,10.867794,9.080958,6.434623,3.153608,10.455542,4.355996,14.681085,9.256776,8.27732,14.218005,8.442497,7.22262,12.194343,9.481873,6.555491,12.29366,9.434772,5.808029
16.209418,9.336624,10.261022,14.304294,9.834691,9.579612,12.112044,9.762885,7.732781,10.873072,9.116932,6.479228,3.23087,10.420516,4.369609,14.705473,9.194941,8.282312,14.220647,8.410917,7.24242,12.20469,9.487129,6.588286,12.291689,9.449657,5.84235
16.242847,9.288336,10.268774,14.341898,9.800221,9.600976,12.124135,9.772896,7.764014,10.877917,9.139608,6.542966,3.307545,10.355609,4.364529,14.728059,9.173199,8.2838,14.221912,8.397923,7.255559,12.2125,9.510942,6.606635,12.279372,9.451354,5.902143
16.273841,9.242663,10.280004,14.382847,9.765179,9.628081,12.147725,9.784942,7.807674,10.866625,9.181071,6.604622,3.373177,10.227676,4.339665,14.75652,9.136623,8.294581,14.224473,8.378832,7.263256,12.218742,9.529185,6.626375,12.271601,9.478085,5.947619
16.298574,9.191502,10.292741,14.41519,9.721205,9.637504,12.172943,9.800617,7.845432,10.869409,9.23074,6.647583,3.424357,10.058759,4.333769,14.775726,9.102917,8.317483,14.229313,8.352092,7.280941,12.216056,9.552713,6.652554,12.264689,9.484456,5.987492
16.333484,9.148346,10.310588,14.450229,9.676091,9.659276,12.198086,9.807248,7.873118,10.864075,9.27164,6.68666,3.467108,9.949718,4.323149,14.804495,9.077882,8.328312,14.236066,8.327416,7.304258,12.224658,9.570355,6.682012,12.255281,9.50695,6.036666
16.369142,9.117363,10.339132,14.481692,9.64316,9.669548,12.23583,9.813508,7.91048,10.86709,9.318169,6.740551,3.536844,9.791284,4.320054,14.835816,9.023697,8.33781,14.242243,8.279935,7.321254,12.238712,9.593328,6.710104,12.245732,9.525643,6.077211
16.390563,9.072211,10.349089,14.524286,9.592627,9.6846,12.251138,9.811148,7.938091,10.872428,9.355077,6.791334,3.591621,9.649333,4.319713,14.862594,8.980252,8.34848,14.250978,8.24125,7.340953,12.246366,9.607252,6.75525,12.237226,9.54851,6.109038
16.421102,9.044779,10.362223,14.567291,9.564096,9.68269,12.283083,9.811039,7.974975,10.874301,9.413815,6.857599,3.643975,9.524854,4.315431,14.895588,8.947604,8.366637,14.261728,8.206952,7.357884,12.257186,9.622655,6.771028,12.235351,9.570913,6.146449
16.442173,9.012863,10.369072,14.596449,9.52691,9.709643,12.318405,9.783453,7.994182,10.872946,9.463508,6.904523,3.691666,9.379831,4.257317,14.926714,8.911056,8.385291,14.280899,8.160678,7.368345,12.275085,9.626368,6.795401,12.229795,9.585316,6.186961
16.474456,8.970391,10.387859,14.628685,9.475063,9.696314,12.348105,9.756669,8.007449,10.878631,9.4866,6.962198,3.745787,9.257131,4.231047,14.954834,8.86175,8.387395,14.304984,8.123275,7.384021,12.291439,9.630301,6.817211,12.225291,9.599907,6.218653
16.497301,8.940869,10.40723,14.658809,9.428583,9.710306,12.390404,9.723318,8.032979,10.885346,9.533034,7.00156,3.776483,9.111769,4.195334,15.00002,8.825506,8.398394,14.352031,8.07654,7.411785,12.304904,9.607247,6.831695,12.217757,9.627529,6.236825
16.524933,8.894182,10.428364,14.692724,9.385054,9.738696,12.427624,9.684597,8.042339,10.898768,9.562716,7.04779,3.809311,9.013652,4.154922,15.034608,8.772634,8.418171,14.394529,8.035561,7.434896,12.331672,9.605464,6.852181,12.212546,9.631674,6.237048
16.544995,8.862459,10.456884,14.721497,9.356593,9.749302,12.463303,9.633914,8.047892,10.913866,9.601885,7.094101,3.857667,8.88462,4.129268,15.078361,8.740442,8.443304,14.441359,7.984713,7.471371,12.352299,9.585081,6.86638,12.21854,9.597743,6.258144
16.562908,8.828609,10.482158,14.756416,9.293292,9.775437,12.503656,9.589469,8.053707,10.928927,9.6214,7.143596,3.892586,8.69556,4.070922,15.120298,8.690796,8.460567,14.498699,7.927847,7.50204,12.38907,9.561464,6.886667,12.23164,9.596424,6.268481
16.578501,8.801964,10.508758,14.792065,9.272156,9.78372,12.536261,9.53607,8.059088,10.943479,9.632229,7.173582,3.918831,8.544439,3.996772,15.15367,8.644826,8.475005,14.534238,7.874458,7.512034,12.418177,9.527351,6.903431,12.241216,9.555467,6.275522
