"pt1_X","pt1_Y","pt1_Z","pt2_X","pt2_Y","pt2_Z","pt3_X","pt3_Y","pt3_Z","pt4_X","pt4_Y","pt4_Z","pt5_X","pt5_Y","pt5_Z","pt6_X","pt6_Y","pt6_Z","pt8_X","pt8_Y","pt8_Z","pt10_X","pt10_Y","pt10_Z","pt12_X","pt12_Y","pt12_Z"
20.251913,0.376358,1.713016,18.673763,1.387499,2.757023,16.300165,2.668553,4.181903,15.02778,2.853443,4.699654,9.111096,6.978392,7.11294,18.322383,0.888657,2.638635,17.347426,0.646689,2.945336,16.425946,2.281465,3.945127,15.648334,2.206133,4.306975
20.228923,0.349073,1.712633,18.641697,1.363572,2.760219,16.307286,2.701046,4.188716,15.045812,2.905065,4.709583,9.13738,7.068943,7.139441,18.304866,0.863734,2.636804,17.349115,0.644182,2.939204,16.433999,2.302342,3.94449,15.660957,2.25463,4.311715
20.204261,0.324453,1.714522,18.615559,1.328851,2.75772,16.313383,2.721681,4.191655,15.061001,2.956814,4.720099,9.176487,7.143966,7.155157,18.291682,0.832991,2.630742,17.347939,0.642827,2.930903,16.43316,2.327962,3.948861,15.671118,2.309291,4.317944
20.172131,0.299723,1.719018,18.592969,1.296251,2.754696,16.316872,2.742201,4.196165,15.084634,3.005157,4.727091,9.223154,7.200309,7.161468,18.27902,0.805155,2.626082,17.349646,0.639927,2.919711,16.436805,2.353295,3.950916,15.695768,2.370297,4.319436
20.139019,0.272457,1.721861,18.573623,1.266314,2.752638,16.326032,2.766176,4.199683,15.09718,3.063993,4.740423,9.274928,7.241142,7.158149,18.26641,0.780598,2.621918,17.355457,0.616299,2.9013,16.43664,2.374131,3.953044,15.722812,2.440558,4.32111
20.119972,0.257189,1.723944,18.53721,1.236179,2.756608,16.332193,2.783301,4.202376,15.109336,3.105619,4.748522,9.297315,7.250371,7.145465,18.250038,0.743884,2.614677,17.355828,0.597653,2.889775,16.433234,2.396938,3.958152,15.739492,2.496079,4.32103
20.105972,0.24197,1.72436,18.515599,1.212395,2.756463,16.335352,2.797068,4.204703,15.130412,3.164614,4.759211,9.316141,7.218969,7.122663,18.236961,0.716513,2.609149,17.357683,0.583692,2.877641,16.425506,2.401832,3.959714,15.761445,2.560414,4.32245
20.092805,0.232613,1.72662,18.490462,1.190746,2.760936,16.335497,2.803977,4.206169,15.151598,3.227185,4.770909,9.330659,7.176071,7.095536,18.217245,0.688168,2.60838,17.357733,0.556694,2.86426,16.418416,2.413142,3.964439,15.787874,2.622054,4.31997
20.080989,0.217662,1.725761,18.458384,1.154901,2.761275,16.337864,2.79725,4.202768,15.172777,3.2899,4.78234,9.3208,7.091722,7.058697,18.197397,0.669798,2.608573,17.363885,0.541934,2.853058,16.388021,2.41941,3.978158,15.807173,2.66819,4.318734
20.067294,0.208672,1.727343,18.441872,1.13422,2.760137,16.3322,2.790298,4.203327,15.19059,3.328298,4.787581,9.299324,7.020231,7.036256,18.173472,0.626496,2.603369,17.35062,0.523066,2.846715,16.366948,2.426937,3.988357,15.836857,2.704671,4.312468
20.054342,0.188109,1.724226,18.422355,1.107703,2.75798,16.320597,2.780079,4.20386,15.202733,3.366747,4.794544,9.256627,6.892072,6.993164,18.155735,0.598803,2.60046,17.339095,0.506737,2.845142,16.337648,2.417897,3.99857,15.856675,2.734316,4.306299
20.039529,0.170298,1.723168,18.408257,1.084005,2.755502,16.305729,2.756182,4.201638,15.223621,3.412182,4.801181,9.221051,6.795209,6.964652,18.138374,0.574091,2.598679,17.318392,0.484379,2.844284,16.309614,2.389535,4.001647,15.88688,2.760636,4.296923
20.031063,0.16445,1.723706,18.38405,1.05735,2.755357,16.285151,2.725398,4.199736,15.232787,3.440163,4.806529,9.191583,6.684534,6.931973,18.120364,0.543442,2.594759,17.294512,0.475077,2.852023,16.284119,2.372489,4.006393,15.888094,2.74559,4.287912
20.020081,0.158582,1.725077,18.365375,1.036528,2.755512,16.256164,2.691179,4.199815,15.244578,3.461199,4.80859,9.147215,6.559531,6.89706,18.105957,0.521758,2.593214,17.278881,0.444211,2.847981,16.251184,2.33292,4.008162,15.874935,2.729725,4.288491
20.013924,0.152909,1.724509,18.35252,1.027526,2.757331,16.232748,2.65351,4.197557,15.25637,3.48225,4.810623,9.110554,6.43209,6.862346,18.088194,0.487694,2.589318,17.25148,0.424042,2.855307,16.232203,2.298971,4.00702,15.858862,2.68839,4.284886
20.005394,0.147116,1.724957,18.333372,1.000866,2.755757,16.209147,2.609038,4.193578,15.259332,3.489284,4.811456,9.06853,6.312259,6.83019,18.074479,0.471963,2.589947,17.227052,0.386792,2.852851,16.214545,2.242924,3.998381,15.835182,2.643779,4.283724
19.996855,0.141333,1.725389,18.320133,0.98595,2.756027,16.171272,2.554416,4.191184,15.264903,3.485796,4.80846,9.036857,6.200344,6.798773,18.057846,0.443456,2.589097,17.183799,0.3581,2.863475,16.186475,2.200365,3.999198,15.806825,2.60845,4.287552
20.001228,0.141839,1.722879,18.311923,0.974099,2.755274,16.144924,2.513541,4.188489,15.247224,3.461328,4.806457,9.008066,6.075027,6.76519,18.043246,0.422036,2.587099,17.138548,0.332,2.879594,16.150888,2.141221,3.997342,15.773338,2.569898,4.29261
19.994422,0.133433,1.72107,18.303718,0.96225,2.754527,16.106862,2.452286,4.184093,15.238138,3.43683,4.802146,8.965869,5.938971,6.72623,18.023406,0.390872,2.585399,17.086717,0.307528,2.899323,16.118208,2.093036,3.998596,15.737519,2.524694,4.298731
19.988736,0.133845,1.721894,18.303217,0.953308,2.752375,16.075223,2.411327,4.18402,15.214513,3.398395,4.798123,8.931656,5.818408,6.695638,18.004433,0.37524,2.587498,17.022544,0.298428,2.930153,16.092396,2.033427,3.9961,15.699284,2.482546,4.306874
19.991288,0.137042,1.721509,18.297722,0.947506,2.752087,16.040239,2.356992,4.180534,15.193579,3.349477,4.790624,8.901222,5.705705,6.669938,17.992827,0.360047,2.58625,16.932857,0.268569,2.963355,16.061878,1.976859,3.994851,15.661793,2.436133,4.314353
19.984929,0.131528,1.720669,18.293092,0.947252,2.754264,15.999524,2.295965,4.176969,15.169757,3.29714,4.783008,8.877173,5.591301,6.638031,17.986382,0.348179,2.583692,16.904916,0.224806,2.966452,16.029288,1.931571,3.996655,15.613643,2.36822,4.324078
