"pt1_X","pt1_Y","pt1_Z","pt2_X","pt2_Y","pt2_Z","pt3_X","pt3_Y","pt3_Z","pt4_X","pt4_Y","pt4_Z","pt5_X","pt5_Y","pt5_Z","pt6_X","pt6_Y","pt6_Z","pt8_X","pt8_Y","pt8_Z","pt10_X","pt10_Y","pt10_Z","pt12_X","pt12_Y","pt12_Z"
18.900931,4.666946,9.672615,16.911894,4.336794,9.196173,14.71091,3.587133,7.647387,13.68467,3.045735,6.900358,7.129959,3.804171,3.63036,17.232949,3.570292,8.333801,17.016022,2.531473,7.450073,15.096846,3.021374,6.618222,14.841914,2.544591,6.255205
18.927072,4.673066,9.691964,16.940185,4.341381,9.224069,14.745046,3.625693,7.681318,13.717793,3.104969,6.929235,7.238096,3.924171,3.747444,17.263079,3.568174,8.357266,17.044044,2.54228,7.494106,15.125542,3.055992,6.645381,14.902047,2.599936,6.279099
18.965292,4.671291,9.71769,16.984914,4.352668,9.257067,14.768571,3.653056,7.70628,13.745242,3.164109,6.94799,7.345583,3.938897,3.837479,17.29358,3.572712,8.378746,17.081695,2.55177,7.52402,15.15272,3.093927,6.655105,14.934359,2.655443,6.294049
19.00039,4.653167,9.736356,17.017576,4.357213,9.286612,14.799837,3.694245,7.729,13.781764,3.236221,6.969519,7.446182,3.889277,3.978344,17.325645,3.570597,8.405913,17.111998,2.559375,7.54534,15.183151,3.123152,6.666524,14.967256,2.712262,6.297374
19.036088,4.64605,9.771406,17.054569,4.360209,9.308894,14.825419,3.735254,7.752112,13.81552,3.317787,7.001338,7.528693,3.791245,4.087089,17.355771,3.565719,8.42965,17.122682,2.563622,7.568551,15.216247,3.16228,6.69711,15.01269,2.767069,6.322114
19.068262,4.620154,9.790237,17.084457,4.357806,9.327572,14.870788,3.794076,7.783612,13.849581,3.391646,7.021083,7.574533,3.64867,4.163548,17.383619,3.569042,8.463287,17.127364,2.568364,7.606463,15.251193,3.202754,6.719505,15.050669,2.825289,6.351906
19.105581,4.601758,9.819361,17.132864,4.364773,9.368488,14.912893,3.832023,7.808464,13.879309,3.472941,7.038583,7.589484,3.460192,4.161009,17.415283,3.55276,8.477263,17.12782,2.570774,7.638417,15.28604,3.237752,6.75823,15.07588,2.865703,6.374719
19.139618,4.593569,9.84265,17.178611,4.365687,9.401608,14.949341,3.868157,7.830541,13.920914,3.550523,7.058195,7.581711,3.25831,4.174171,17.449139,3.553315,8.506122,17.135559,2.572752,7.685464,15.306477,3.26363,6.772888,15.107663,2.914266,6.394649
19.175628,4.570057,9.866984,17.217695,4.357384,9.423157,14.99683,3.90004,7.854676,13.955422,3.628169,7.085276,7.576408,3.079098,4.169424,17.479155,3.539999,8.523941,17.144768,2.567688,7.721867,15.354687,3.289674,6.815834,15.137063,2.950585,6.417086
19.219877,4.563765,9.894664,17.257589,4.357468,9.453705,15.043365,3.92114,7.879894,13.998127,3.70303,7.114716,7.564667,2.882439,4.140551,17.510185,3.534501,8.565153,17.166551,2.563847,7.785084,15.385498,3.310928,6.850288,15.164285,2.984221,6.447521
19.258547,4.556955,9.92738,17.30726,4.349435,9.477354,15.099702,3.951379,7.926711,14.050005,3.765095,7.138755,7.560091,2.694671,4.138392,17.555505,3.531933,8.612803,17.190147,2.584085,7.862139,15.413771,3.325316,6.883408,15.180984,3.018615,6.497563
19.298696,4.546863,9.955368,17.348592,4.342407,9.510883,15.141369,3.961505,7.953752,14.096321,3.816133,7.159891,7.535271,2.508925,4.135556,17.590871,3.523603,8.628441,17.214647,2.576911,7.898557,15.445243,3.335364,6.907698,15.195438,3.038837,6.539713
19.333258,4.54333,9.9924,17.390778,4.334613,9.541601,15.186358,3.957598,7.97902,14.144118,3.861701,7.190109,7.526337,2.332839,4.140583,17.625595,3.515251,8.674099,17.268407,2.560362,7.934232,15.474158,3.336708,6.932715,15.20536,3.064083,6.608188
