"pt1_cam2_X","pt1_cam2_Y","pt2_cam2_X","pt2_cam2_Y","pt3_cam2_X","pt3_cam2_Y","pt4_cam2_X","pt4_cam2_Y","pt5_cam2_X","pt5_cam2_Y","pt6_cam2_X","pt6_cam2_Y","pt8_cam2_X","pt8_cam2_Y","pt10_cam2_X","pt10_cam2_Y","pt12_cam2_X","pt12_cam2_Y"
454.08022,319.30277,620.024218,365.724954,794.665251,479.273828,872.69848,531.689597,1329.137248,755.524435,583.224118,419.237837,594.576475,478.961953,767.432876,548.985388,785.037799,573.903691
452.284673,317.851523,617.543197,363.587792,791.817867,476.95312,869.596209,529.775859,1322.365263,747.349658,580.635174,417.354579,591.774098,475.564428,764.772807,547.050392,778.395129,572.024567
448.848789,315.593021,613.10975,360.900297,789.382221,475.208219,867.358984,528.589206,1315.981099,741.302794,578.218827,415.680572,587.850771,473.072911,763.321356,546.466881,775.295216,570.950781
445.78971,313.819274,610.893026,358.750301,787.278708,473.731764,864.422627,527.233031,1308.798914,732.595311,575.80248,413.588063,584.674744,471.260898,761.272118,545.702438,771.97388,570.682335
442.198618,310.75553,607.612275,356.922805,785.536707,472.237579,861.765922,525.198769,1303.811286,725.822825,573.386133,411.704805,583.366968,469.448885,758.907613,543.60022,766.881166,568.80321
439.006536,308.820534,605.661558,355.525307,783.248676,470.268973,860.088004,524.012116,1301.417224,721.227209,571.314979,409.193794,582.059192,466.504364,756.385474,542.071334,763.116986,566.655639
434.750426,305.91804,601.31678,352.300314,779.853533,468.568812,857.990605,522.994985,1301.816235,721.710958,568.726035,407.938289,581.125067,464.012846,752.286998,539.204673,760.902763,565.044961
431.691347,303.821794,597.238008,349.612819,778.182575,467.192422,855.194074,521.808332,1304.609306,720.985334,565.7919,405.636529,579.630466,460.38882,751.183563,538.249119,758.909962,563.702729
427.568241,301.241799,593.957257,347.785322,774.864986,465.553767,852.677197,520.113113,1306.803863,721.469083,563.548149,404.171773,578.883165,457.670801,747.400354,535.191348,756.252893,562.092051
423.445135,298.661804,590.410499,345.312827,771.301649,463.766143,849.880666,518.248373,1310.19545,723.404079,561.131802,401.033009,577.014914,452.914267,744.562948,532.706908,754.03867,559.94448
