"pt1_X","pt1_Y","pt1_Z","pt2_X","pt2_Y","pt2_Z","pt3_X","pt3_Y","pt3_Z","pt4_X","pt4_Y","pt4_Z","pt5_X","pt5_Y","pt5_Z","pt6_X","pt6_Y","pt6_Z","pt8_X","pt8_Y","pt8_Z","pt10_X","pt10_Y","pt10_Z","pt12_X","pt12_Y","pt12_Z"
19.070475,12.462156,9.716277,16.898322,11.966554,8.657216,14.473325,11.498592,6.612687,13.308385,10.834767,5.465564,7.358838,11.747926,2.203674,17.314931,11.132188,7.933562,16.292827,10.05486,6.304924,14.976008,11.019973,5.570728,14.417931,10.536405,4.594141
19.091458,12.443354,9.721004,16.923604,11.931433,8.681933,14.494362,11.535041,6.65197,13.311961,10.906926,5.48067,7.440209,11.850159,2.340184,17.332181,11.108412,7.944426,16.299742,10.048969,6.323512,14.987928,11.042314,5.604578,14.442087,10.591017,4.594435
19.122328,12.420098,9.730848,16.952555,11.921397,8.697063,14.513522,11.567399,6.68553,13.322831,10.991914,5.524129,7.515005,11.937803,2.484791,17.357288,11.093949,7.953766,16.310185,10.046877,6.35043,14.99397,11.057742,5.629904,14.446685,10.67889,4.600859
19.148655,12.401803,9.739384,16.991764,11.900263,8.725634,14.542193,11.589765,6.712752,13.332719,11.066629,5.558176,7.543301,11.92775,2.600227,17.381037,11.079436,7.973165,16.332312,10.02553,6.368019,15.005726,11.077291,5.654791,14.457614,10.754818,4.619137
19.190168,12.363924,9.739214,17.021515,11.886535,8.734909,14.573546,11.6167,6.733107,13.350799,11.148712,5.602306,7.552154,11.858174,2.710961,17.405692,11.049205,7.984181,16.348333,10.019429,6.38632,15.006512,11.085007,5.676657,14.468104,10.8035,4.619165
19.219762,12.335268,9.753399,17.058722,11.862381,8.74894,14.604392,11.63498,6.751384,13.357886,11.233383,5.644215,7.523629,11.716986,2.748152,17.435768,11.037526,8.008131,16.367497,10.00125,6.379834,15.013995,11.098223,5.698029,14.473619,10.873798,4.64996
19.262542,12.309476,9.775271,17.096715,11.842239,8.762553,14.635854,11.645118,6.776221,13.378174,11.313513,5.693272,7.455882,11.564445,2.742486,17.469615,11.006496,8.019342,16.38575,10.007907,6.407047,15.017454,11.109306,5.72387,14.487146,10.909193,4.67073
19.300885,12.291188,9.804149,17.125058,11.818711,8.777175,14.6729,11.649505,6.804246,13.393029,11.387434,5.742726,7.403546,11.414048,2.758403,17.496454,10.975567,8.04942,16.403782,10.007202,6.445595,15.019366,11.120012,5.750242,14.48977,10.941337,4.730784
19.342098,12.27342,9.831697,17.158196,11.80711,8.792741,14.706655,11.645793,6.831112,13.423514,11.472025,5.804707,7.364347,11.284133,2.768741,17.538312,10.954525,8.060822,16.418969,9.991727,6.444593,15.009467,11.127716,5.777444,14.50211,10.98312,4.761044
19.37601,12.260807,9.842834,17.197696,11.785103,8.816521,14.74671,11.64526,6.861324,13.455428,11.544618,5.861048,7.353591,11.177329,2.815603,17.584031,10.92768,8.101631,16.450162,9.938147,6.472427,15.012769,11.130355,5.798908,14.52517,11.026516,4.837945
