"pt1_X","pt1_Y","pt1_Z","pt2_X","pt2_Y","pt2_Z","pt3_X","pt3_Y","pt3_Z","pt4_X","pt4_Y","pt4_Z","pt5_X","pt5_Y","pt5_Z","pt6_X","pt6_Y","pt6_Z","pt8_X","pt8_Y","pt8_Z","pt10_X","pt10_Y","pt10_Z","pt12_X","pt12_Y","pt12_Z"
18.866517,4.556885,10.324915,16.997083,4.588508,10.612178,14.224144,4.881934,10.501442,13.263313,4.778612,10.471664,5.001296,5.913323,11.526609,16.776387,3.920973,9.768746,15.711347,3.008129,9.333104,14.359845,4.426014,9.522211,13.855914,4.050218,9.184953
18.849695,4.540028,10.320235,16.982396,4.538139,10.603445,14.19085,4.904059,10.502668,13.250508,4.840409,10.459814,5.059706,5.972663,11.566368,16.755627,3.872252,9.747818,15.702246,2.971397,9.324807,14.337716,4.448423,9.510438,13.821906,4.094317,9.195686
18.833126,4.510261,10.29099,16.964797,4.490276,10.584953,14.183774,4.916701,10.492851,13.242369,4.918096,10.461862,5.157302,5.947011,11.616453,16.730311,3.82513,9.742309,15.67604,2.927377,9.302555,14.301663,4.448877,9.492774,13.792553,4.121172,9.182128
18.812228,4.484697,10.272747,16.955227,4.452579,10.575101,14.166634,4.907624,10.479419,13.238519,4.970915,10.464316,5.260411,5.865422,11.689624,16.712102,3.786232,9.730627,15.658273,2.909328,9.288788,14.266051,4.43691,9.481262,13.765002,4.148542,9.174671
18.794875,4.467772,10.264572,16.929225,4.421509,10.568001,14.154855,4.877761,10.462691,13.221285,5.008725,10.457319,5.307311,5.753223,11.669769,16.696767,3.746181,9.716766,15.643075,2.863282,9.268808,14.235782,4.402057,9.468774,13.722635,4.15261,9.169275
18.780003,4.441077,10.246224,16.911402,4.394251,10.555279,14.138074,4.837091,10.453446,13.214146,5.008726,10.45478,5.309408,5.580877,11.637672,16.680221,3.718712,9.707183,15.634435,2.831124,9.259851,14.19589,4.347452,9.454549,13.697036,4.125924,9.166666
18.76812,4.423925,10.228612,16.90986,4.366153,10.543876,14.112278,4.766179,10.435345,13.203023,4.973261,10.433647,5.330298,5.283829,11.562554,16.672514,3.693761,9.697121,15.615722,2.800563,9.267206,14.175466,4.296584,9.45055,13.66721,4.075687,9.16705
18.760054,4.411445,10.205828,16.903868,4.347021,10.530429,14.094704,4.706987,10.422712,13.187705,4.914684,10.410379,5.321429,5.037741,11.536303,16.670892,3.674304,9.694612,15.610986,2.766829,9.271786,14.142988,4.235468,9.442862,13.632881,4.021641,9.17995
18.755671,4.406884,10.190452,16.898603,4.331245,10.509999,14.07685,4.617849,10.403744,13.170327,4.862389,10.395592,5.28283,4.799623,11.505833,16.672963,3.662542,9.684262,15.620512,2.742514,9.292268,14.115249,4.161684,9.436686,13.601367,3.93606,9.183934
18.748262,4.400432,10.159246,16.894263,4.330103,10.51477,14.054683,4.525586,10.384106,13.156991,4.7684,10.37455,5.240366,4.554278,11.487363,16.678143,3.654493,9.669366,15.636545,2.721443,9.304951,14.097103,4.082512,9.434319,13.575504,3.845268,9.192494
18.743716,4.406686,10.151672,16.891664,4.319188,10.506009,14.042394,4.439005,10.364901,13.137865,4.666262,10.352346,5.213972,4.317982,11.397786,16.67765,3.647448,9.657865,15.655803,2.698039,9.303267,14.086055,4.0046,9.427113,13.556322,3.764656,9.209906
18.740723,4.405987,10.1268,16.897846,4.323625,10.500729,14.040571,4.355939,10.343673,13.123498,4.553737,10.319499,5.180784,4.14385,11.318041,16.680727,3.650941,9.657267,15.676526,2.697322,9.285441,14.082443,3.930806,9.41107,13.541557,3.682526,9.221231
18.735972,4.407714,10.110337,16.89952,4.336733,10.500285,14.027394,4.281722,10.325043,13.110889,4.473671,10.298219,5.200829,3.957713,11.249977,16.681775,3.655754,9.675618,15.693289,2.689078,9.276078,14.083118,3.847489,9.401373,13.52963,3.577537,9.221981
18.735047,4.407081,10.102712,16.899712,4.353526,10.492277,14.024365,4.217848,10.316334,13.097055,4.368797,10.270808,5.237703,3.855345,11.215981,16.685316,3.662609,9.665128,15.706217,2.691454,9.277062,14.088259,3.780905,9.390271,13.530072,3.494843,9.219688
18.734607,4.408604,10.099353,16.901068,4.362678,10.482539,14.018084,4.166126,10.29756,13.08384,4.267414,10.250439,5.26543,3.850105,11.203438,16.688918,3.668843,9.668519,15.711257,2.698592,9.290124,14.102117,3.738827,9.388813,13.539145,3.44154,9.226645
18.734394,4.401569,10.080548,16.905417,4.381373,10.474433,14.029147,4.132221,10.29389,13.078235,4.172234,10.238235,5.269253,3.943069,11.24127,16.689226,3.679595,9.683446,15.700656,2.693937,9.311659,14.133149,3.721513,9.387239,13.551634,3.363272,9.242309
18.733513,4.38404,10.082332,16.909954,4.393043,10.473754,14.028563,4.122074,10.298197,13.086301,4.10252,10.227122,5.255287,4.13461,11.3189,16.688266,3.689181,9.677394,15.686448,2.712849,9.332522,14.161361,3.714949,9.393164,13.583322,3.302455,9.230201
18.735221,4.36613,10.067722,16.91112,4.394485,10.459559,14.038462,4.136374,10.292763,13.087459,4.035115,10.211282,5.218311,4.33739,11.38459,16.690085,3.686037,9.661584,15.666853,2.722821,9.33181,14.194866,3.732641,9.39006,13.614405,3.283159,9.210155
18.733443,4.33994,10.047163,16.913531,4.399758,10.443234,14.041983,4.166371,10.298963,13.102627,4.006889,10.207862,5.174635,4.568507,11.420817,16.683871,3.68405,9.66243,15.65122,2.733254,9.332862,14.226834,3.763099,9.385308,13.652489,3.283967,9.197308
18.734614,4.318693,10.037376,16.917145,4.393285,10.43701,14.053125,4.207517,10.309997,13.111641,4.004294,10.206611,5.141968,4.772993,11.470202,16.684387,3.673365,9.645783,15.635864,2.732215,9.316357,14.246332,3.801109,9.381775,13.677083,3.313656,9.168357
18.735628,4.30087,10.038825,16.916823,4.374533,10.430789,14.061243,4.25669,10.300051,13.130092,4.034617,10.204509,5.121348,4.974635,11.490009,16.680232,3.660033,9.627397,15.618715,2.736365,9.311412,14.254439,3.837874,9.36471,13.69541,3.351734,9.129573
18.738437,4.280917,10.033818,16.915153,4.351559,10.42351,14.060137,4.308297,10.296377,13.138898,4.076131,10.196439,5.118341,5.134105,11.491799,16.676177,3.660674,9.63022,15.606959,2.726231,9.285771,14.267385,3.891106,9.349138,13.708126,3.405954,9.106575
18.738517,4.25895,10.035881,16.915528,4.324249,10.413003,14.063653,4.359975,10.292209,13.146759,4.132638,10.192587,5.104968,5.32549,11.502395,16.67853,3.645981,9.615676,15.59437,2.720402,9.271094,14.273704,3.928219,9.343672,13.720004,3.451636,9.098932
18.740105,4.248418,10.030753,16.912752,4.294501,10.403562,14.061943,4.395494,10.29108,13.155182,4.187436,10.177302,5.093466,5.48857,11.474293,16.676351,3.628984,9.604947,15.582237,2.694161,9.235726,14.274988,3.970228,9.332178,13.726625,3.515052,9.068273
18.74325,4.250093,10.032353,16.916276,4.267625,10.383257,14.066092,4.436358,10.287407,13.157978,4.251835,10.170168,5.082629,5.644386,11.461184,16.675217,3.613611,9.588299,15.580118,2.673448,9.211742,14.270361,4.00192,9.312197,13.732302,3.571948,9.047147
