"pt1_X","pt1_Y","pt1_Z","pt2_X","pt2_Y","pt2_Z","pt3_X","pt3_Y","pt3_Z","pt4_X","pt4_Y","pt4_Z","pt5_X","pt5_Y","pt5_Z","pt6_X","pt6_Y","pt6_Z","pt8_X","pt8_Y","pt8_Z","pt10_X","pt10_Y","pt10_Z","pt12_X","pt12_Y","pt12_Z"
21.197177,13.211295,10.816922,18.717598,11.934378,10.652929,16.060832,10.61283,9.429981,14.6935,9.816288,8.599695,7.337475,9.871353,6.289322,19.228557,11.189551,9.595678,18.557895,9.466469,8.697496,16.382665,10.149439,8.338516,15.660161,9.564323,7.670126
21.194954,13.210975,10.813203,18.708291,11.919842,10.640576,16.054771,10.629029,9.413573,14.672392,9.856073,8.596906,7.364504,9.922698,6.436106,19.223952,11.181764,9.591183,18.532517,9.463634,8.687477,16.359038,10.147723,8.330507,15.64179,9.610543,7.658992
21.189018,13.208208,10.813299,18.706319,11.909374,10.631446,16.046119,10.629628,9.398263,14.649597,9.889513,8.593789,7.395569,9.930464,6.53217,19.225325,11.193523,9.589264,18.507788,9.463351,8.674045,16.342836,10.150138,8.315305,15.624781,9.630942,7.641381
21.18727,13.211367,10.818414,18.703691,11.891097,10.629553,16.040035,10.627799,9.385389,14.62345,9.931061,8.602644,7.416517,9.881798,6.635394,19.234313,11.183763,9.576189,18.493764,9.458061,8.665433,16.325546,10.154413,8.307053,15.618655,9.656034,7.615074
21.187618,13.190379,10.80161,18.703933,11.882232,10.632887,16.038424,10.623611,9.378687,14.60763,9.968086,8.603029,7.432708,9.813196,6.698193,19.239979,11.172718,9.575287,18.485384,9.453086,8.655775,16.321622,10.161017,8.311375,15.598269,9.681549,7.593188
21.18492,13.19054,10.814137,18.701241,11.875811,10.628824,16.039238,10.63435,9.366294,14.599307,10.01091,8.599289,7.446525,9.732385,6.772506,19.232662,11.164479,9.560147,18.478834,9.449788,8.647698,16.315098,10.163074,8.305568,15.586922,9.722656,7.593582
21.191081,13.189859,10.809961,18.698137,11.871835,10.617056,16.043199,10.626708,9.355181,14.589591,10.051472,8.60242,7.444608,9.607308,6.787461,19.238015,11.16453,9.559475,18.470141,9.439708,8.639841,16.308505,10.160575,8.289421,15.580988,9.740035,7.584606
21.199194,13.18602,10.817642,18.70077,11.877114,10.613973,16.047838,10.62599,9.347716,14.582329,10.091304,8.601978,7.419367,9.461514,6.76567,19.24596,11.161327,9.558063,18.466518,9.442018,8.633234,16.308838,10.154549,8.292664,15.574775,9.757094,7.576043
21.201825,13.178424,10.805164,18.707765,11.880078,10.617912,16.052665,10.612488,9.339356,14.579079,10.131624,8.601685,7.391461,9.271948,6.683448,19.248993,11.151614,9.560724,18.460848,9.440026,8.644588,16.308503,10.141145,8.289004,15.564045,9.765422,7.570532
21.206105,13.185394,10.80873,18.708891,11.887931,10.607049,16.069344,10.605767,9.333728,14.57814,10.162686,8.604303,7.355116,9.072292,6.625262,19.254071,11.139647,9.56555,18.46117,9.427909,8.650974,16.30802,10.118445,8.280548,15.558788,9.757579,7.576553
21.205227,13.181583,10.80052,18.703403,11.882391,10.61089,16.083017,10.576196,9.319539,14.58484,10.187783,8.605501,7.326692,8.885544,6.56962,19.258356,11.13635,9.569122,18.471949,9.417796,8.670439,16.313136,10.099007,8.275678,15.551945,9.751131,7.597085
21.212672,13.176801,10.788359,18.706399,11.888503,10.610932,16.097497,10.56029,9.312931,14.592229,10.200978,8.613002,7.313483,8.70478,6.506955,19.26437,11.139231,9.569507,18.479578,9.410779,8.68634,16.322105,10.074371,8.280625,15.544545,9.715393,7.605543
21.207647,13.182236,10.786641,18.701507,11.896134,10.6056,16.109684,10.534721,9.305976,14.602452,10.194518,8.60796,7.316333,8.504786,6.461553,19.268866,11.127711,9.57367,18.488785,9.399509,8.699058,16.329923,10.041,8.284058,15.54558,9.684776,7.621101
21.210666,13.19576,10.79519,18.703156,11.906814,10.599665,16.125024,10.511485,9.292139,14.61465,10.184787,8.602686,7.324476,8.312135,6.373315,19.264951,11.117766,9.577436,18.500332,9.391188,8.719907,16.338343,10.012563,8.281654,15.547713,9.644562,7.632238
21.214511,13.204231,10.792881,18.698336,11.921777,10.597287,16.138881,10.491773,9.282205,14.632084,10.156608,8.599224,7.341569,8.158212,6.29653,19.269416,11.105686,9.578036,18.509026,9.384007,8.73585,16.352277,9.983785,8.279231,15.559843,9.610448,7.653062
21.207149,13.21208,10.805536,18.698242,11.930853,10.602506,16.15119,10.472453,9.275865,14.64581,10.125053,8.596093,7.371253,7.982708,6.176637,19.273271,11.107225,9.588462,18.51667,9.377454,8.755196,16.365349,9.958723,8.27629,15.577572,9.576899,7.67663
21.207889,13.216415,10.79129,18.698049,11.936434,10.603749,16.160758,10.4447,9.275486,14.666767,10.090381,8.58813,7.401314,7.850398,6.051178,19.270395,11.121343,9.593335,18.514305,9.383328,8.797819,16.387467,9.928006,8.271263,15.599308,9.543385,7.703719
21.213553,13.245569,10.806014,18.695374,11.944361,10.602119,16.17516,10.426127,9.27188,14.689502,10.043061,8.579202,7.464752,7.703706,5.931512,19.270631,11.129016,9.601259,18.516194,9.378159,8.824125,16.405728,9.909142,8.268406,15.630579,9.48981,7.718433
21.216482,13.2603,10.804568,18.692768,11.959623,10.603454,16.183376,10.407668,9.272677,14.710561,9.991688,8.567216,7.513149,7.595406,5.826058,19.272024,11.141457,9.599443,18.520424,9.380031,8.85834,16.425501,9.894859,8.2796,15.662114,9.417949,7.739064
21.212856,13.262851,10.801843,18.693586,11.980324,10.605791,16.201395,10.399342,9.280364,14.737558,9.93077,8.554158,7.57225,7.487951,5.718509,19.279491,11.159754,9.611031,18.518467,9.384715,8.889815,16.447027,9.886953,8.286956,15.674904,9.381722,7.749862
21.218645,13.272444,10.801894,18.690522,12.003807,10.60921,16.212897,10.389986,9.278209,14.756575,9.884025,8.552653,7.643438,7.386261,5.67062,19.287294,11.171795,9.621254,18.527207,9.401677,8.917995,16.47767,9.876528,8.292428,15.698267,9.346489,7.770397
21.219187,13.276454,10.80526,18.696873,12.018603,10.605657,16.220888,10.387964,9.287458,14.777039,9.830093,8.543635,7.705654,7.297797,5.658626,19.285415,11.182481,9.625831,18.534818,9.416092,8.94923,16.502993,9.881462,8.303945,15.725115,9.320605,7.791228
21.226059,13.277644,10.789825,18.696298,12.04149,10.605177,16.233517,10.386692,9.299181,14.798982,9.773042,8.534174,7.789365,7.213108,5.68472,19.288431,11.195636,9.627131,18.540551,9.418363,8.962219,16.53044,9.891482,8.309429,15.757175,9.307685,7.790219
21.239575,13.29796,10.79229,18.697536,12.065917,10.611047,16.242632,10.391321,9.312379,14.821153,9.728944,8.529089,7.877877,7.222848,5.761799,19.291867,11.227065,9.636395,18.550932,9.440388,8.98014,16.556451,9.899812,8.316772,15.804992,9.29139,7.801751
21.244996,13.305393,10.799474,18.704946,12.079981,10.603966,16.248835,10.397957,9.315858,14.845826,9.679359,8.526265,7.873443,7.350022,5.847442,19.293169,11.25745,9.643097,18.556413,9.450937,8.987641,16.583118,9.932696,8.318751,15.850058,9.283241,7.811781
21.252892,13.31407,10.79625,18.70561,12.093059,10.612286,16.25425,10.414586,9.32354,14.86701,9.639343,8.528158,7.780625,7.504433,5.863782,19.297926,11.275152,9.651485,18.569732,9.470329,8.983694,16.603497,9.96151,8.322307,15.885951,9.279454,7.815356
21.256544,13.313964,10.795967,18.709665,12.098435,10.608803,16.253463,10.425536,9.334357,14.893626,9.614949,8.530888,7.699609,7.676192,5.888762,19.302583,11.291177,9.649194,18.580342,9.480643,8.966358,16.629151,9.998971,8.33852,15.916782,9.269666,7.804868
21.258914,13.326132,10.8103,18.715345,12.11093,10.612917,16.251646,10.455702,9.346661,14.9186,9.587797,8.536934,7.63023,7.853115,5.908653,19.307345,11.312911,9.656797,18.586587,9.511029,8.950101,16.637309,10.023203,8.352259,15.949432,9.28361,7.795591
21.263698,13.338922,10.810727,18.721456,12.128926,10.613787,16.250331,10.487741,9.353013,14.939211,9.569802,8.540474,7.563671,8.018444,5.953245,19.311729,11.320694,9.642992,18.590563,9.530911,8.930135,16.641841,10.066496,8.371382,15.967564,9.296733,7.784571
21.268357,13.362981,10.810237,18.73244,12.138766,10.61644,16.246894,10.514181,9.361988,14.954702,9.551849,8.544376,7.519428,8.175406,5.989955,19.325303,11.349157,9.654613,18.586774,9.544644,8.918457,16.642235,10.104648,8.377425,15.98526,9.306189,7.783768
21.277682,13.379475,10.818613,18.736883,12.145564,10.619691,16.242964,10.542104,9.361651,14.975151,9.552109,8.546238,7.486502,8.323765,6.019961,19.333855,11.367291,9.666338,18.582188,9.569713,8.897456,16.654847,10.145227,8.375588,16.003575,9.342879,7.778215
21.278242,13.398427,10.825058,18.743061,12.146016,10.622733,16.240093,10.573527,9.364969,14.982383,9.558634,8.54977,7.453281,8.473463,6.063099,19.338773,11.375929,9.655542,18.583423,9.594829,8.879967,16.647913,10.17112,8.380891,16.011806,9.367767,7.756104
