"pt1_X","pt1_Y","pt1_Z","pt2_X","pt2_Y","pt2_Z","pt3_X","pt3_Y","pt3_Z","pt4_X","pt4_Y","pt4_Z","pt5_X","pt5_Y","pt5_Z","pt6_X","pt6_Y","pt6_Z","pt8_X","pt8_Y","pt8_Z","pt10_X","pt10_Y","pt10_Z","pt12_X","pt12_Y","pt12_Z"
18.135123,1.619295,6.103022,16.190099,2.054746,7.535782,14.200246,2.201178,8.603776,13.121929,1.921623,8.618719,7.331952,4.049472,7.876449,16.169799,1.354815,7.175629,15.065377,1.136137,7.945279,14.449643,1.829462,8.305918,14.015291,1.577093,8.761783
18.182166,1.61296,6.07769,16.226715,2.043381,7.512717,14.246649,2.251806,8.580255,13.161017,1.963066,8.638867,7.332311,4.131652,7.746298,16.233423,1.33483,7.132039,15.101687,1.15183,7.915346,14.499367,1.860503,8.265841,14.058831,1.618217,8.669166
18.238728,1.607592,6.046429,16.274883,2.033116,7.486907,14.291718,2.296379,8.5599,13.195581,2.007781,8.647618,7.366082,4.174072,7.604553,16.306228,1.315498,7.085816,15.156146,1.160887,7.867952,14.54029,1.913598,8.225904,14.112428,1.678497,8.600289
18.28887,1.605405,6.023023,16.33096,2.024895,7.449111,14.343298,2.346833,8.536455,13.245523,2.081231,8.649318,7.385711,4.211046,7.489659,16.388473,1.294191,7.036476,15.205348,1.137993,7.82401,14.589267,1.957042,8.18433,14.157491,1.739593,8.498661
18.337389,1.593813,6.001964,16.37759,2.017649,7.423305,14.393283,2.397967,8.51792,13.293255,2.152112,8.65323,7.397989,4.204734,7.365593,16.428019,1.297557,7.008407,15.262368,1.121973,7.765253,14.648453,2.000867,8.138837,14.207502,1.799791,8.429075
18.384719,1.591951,5.981812,16.426993,2.009753,7.392209,14.435667,2.429256,8.498556,13.330011,2.229271,8.648594,7.395794,4.189291,7.213872,16.483234,1.286291,6.968634,15.33051,1.069323,7.692364,14.688425,2.056631,8.113086,14.252047,1.864836,8.376135
18.427784,1.610193,5.968607,16.467454,2.005674,7.371223,14.487066,2.472253,8.476012,13.353276,2.294006,8.644317,7.408193,4.118973,7.083324,16.543356,1.283589,6.939429,15.396779,1.035387,7.64088,14.740596,2.090455,8.0862,14.298511,1.938641,8.306713
18.469332,1.617651,5.951617,16.513265,1.996005,7.349092,14.530851,2.505642,8.456218,13.420153,2.370535,8.642551,7.414269,4.032385,6.941341,16.61198,1.259129,6.897447,15.470313,0.995319,7.598477,14.806848,2.123613,8.047744,14.353478,2.003078,8.253587
18.522159,1.63294,5.930846,16.54762,1.990552,7.32331,14.582953,2.537751,8.43622,13.460732,2.447127,8.63446,7.426756,3.919314,6.846216,16.673233,1.241838,6.867082,15.53353,0.963078,7.557178,14.857988,2.143829,8.014985,14.389364,2.054131,8.209676
18.568878,1.647403,5.911579,16.59808,1.980747,7.296397,14.633311,2.572802,8.411314,13.520305,2.53619,8.62486,7.444475,3.79797,6.81553,16.728418,1.227524,6.841322,15.588254,0.912925,7.519561,14.893515,2.145684,7.988383,14.437851,2.100518,8.174446
18.605088,1.648352,5.898162,16.664579,1.978061,7.263327,14.677512,2.589729,8.39499,13.562481,2.601305,8.617304,7.46788,3.659307,6.828827,16.774067,1.211507,6.81292,15.640452,0.887073,7.472742,14.931416,2.154245,7.969521,14.478845,2.140888,8.141372
18.646516,1.649405,5.880483,16.715549,1.971194,7.234933,14.726637,2.600675,8.374781,13.622984,2.671274,8.61376,7.45114,3.508599,6.823819,16.822833,1.202426,6.787555,15.685237,0.869491,7.442399,14.975325,2.161408,7.953111,14.532229,2.178084,8.115879
18.70617,1.651455,5.851925,16.760426,1.97062,7.211722,14.775865,2.61164,8.353937,13.663219,2.739732,8.608971,7.427566,3.333883,6.811836,16.868733,1.187677,6.765336,15.720007,0.858291,7.421323,15.003533,2.169407,7.936236,14.576062,2.200235,8.09692
18.78098,1.658047,5.81663,16.815336,1.957821,7.180583,14.82033,2.607788,8.338779,13.706453,2.794182,8.605959,7.353073,3.126479,6.743222,16.921612,1.181638,6.737572,15.754918,0.846916,7.399362,15.030134,2.161673,7.916942,14.610402,2.227182,8.079233
18.845254,1.663911,5.786274,16.872318,1.948348,7.149144,14.869716,2.598314,8.320639,13.750983,2.834057,8.602176,7.258679,2.908916,6.647585,16.972365,1.172791,6.711294,15.791881,0.83545,7.375678,15.06827,2.143299,7.902524,14.644685,2.234777,8.068383
18.909664,1.652716,5.751159,16.922251,1.926482,7.122056,14.911276,2.576959,8.304588,13.812579,2.88369,8.597864,7.209396,2.764092,6.583896,17.018774,1.157567,6.686459,15.827145,0.818208,7.353963,15.098559,2.134226,7.888777,14.673241,2.233782,8.064884
18.957549,1.651194,5.729883,16.963428,1.92252,7.098951,14.954844,2.566681,8.284601,13.856955,2.909726,8.596525,7.153433,2.537312,6.484439,17.058123,1.161834,6.661294,15.87129,0.801372,7.327993,15.13173,2.1151,7.874105,14.706929,2.234819,8.048548
19.011976,1.646853,5.704573,17.0133,1.909089,7.066976,14.995233,2.539336,8.266654,13.898721,2.929526,8.594006,7.118244,2.375711,6.446051,17.101611,1.144405,6.628895,15.9235,0.781473,7.295555,15.175258,2.088026,7.851178,14.723556,2.222514,8.04176
19.059812,1.621638,5.677536,17.065603,1.899892,7.040447,15.038043,2.504243,8.246004,13.94309,2.955224,8.59024,7.095721,2.194865,6.379441,17.140827,1.131966,6.607418,15.975598,0.769204,7.256673,15.227621,2.054485,7.829748,14.75721,2.207024,8.029986
19.114444,1.60366,5.648214,17.110943,1.886738,7.013042,15.069772,2.474563,8.230235,13.995535,2.955828,8.587815,7.05913,1.994874,6.290062,17.193399,1.120202,6.579725,16.022206,0.759612,7.220216,15.254293,2.024298,7.813693,14.787022,2.187607,8.019428
19.166177,1.586117,5.62263,17.154122,1.886143,6.989934,15.110804,2.435851,8.212353,14.042025,2.947627,8.586237,7.024365,1.807875,6.186687,17.245054,1.117062,6.55148,16.072545,0.756814,7.185212,15.287278,2.0001,7.798665,14.822083,2.162065,8.003453
19.216576,1.589035,5.604243,17.201329,1.879389,6.963327,15.139629,2.392605,8.196836,14.082356,2.9195,8.587307,7.00936,1.590834,6.04642,17.297422,1.118017,6.528066,16.126047,0.739164,7.147749,15.325373,1.959003,7.783692,14.861974,2.126209,7.991883
19.261712,1.591198,5.58637,17.252067,1.878762,6.938616,15.1719,2.356441,8.181188,14.111709,2.896292,8.587926,6.986255,1.396545,5.913988,17.337381,1.108031,6.503931,16.188403,0.736626,7.105585,15.354353,1.919636,7.769213,14.891043,2.066612,7.992736
19.304909,1.609779,5.572265,17.300428,1.882,6.914736,15.202947,2.305375,8.163765,14.14816,2.856263,8.583977,7.000193,1.21547,5.800592,17.38898,1.114398,6.478537,16.235975,0.73177,7.076311,15.384292,1.893385,7.763097,14.912942,2.022245,8.007274
19.348959,1.622399,5.559145,17.335475,1.883911,6.895351,15.235912,2.261365,8.142068,14.176358,2.805314,8.585039,7.029783,1.044096,5.675119,17.432848,1.120263,6.45665,16.293483,0.727207,7.041304,15.408731,1.854783,7.755372,14.92522,1.964758,8.008578
19.388222,1.641655,5.551007,17.377849,1.892582,6.878397,15.26799,2.21923,8.11928,14.20738,2.741853,8.585976,7.072967,0.929815,5.590801,17.478317,1.123401,6.434399,16.351307,0.725554,7.00576,15.437047,1.824894,7.74662,14.942076,1.914518,8.024115
19.430576,1.667323,5.540497,17.418423,1.905597,6.858031,15.303228,2.177635,8.098857,14.235467,2.677624,8.583274,7.144896,0.797228,5.48237,17.53728,1.127545,6.40622,16.40841,0.722863,6.965399,15.474741,1.783446,7.731217,14.966368,1.83718,8.016112
19.472269,1.68665,5.530461,17.46134,1.924834,6.841633,15.339861,2.127819,8.074253,14.251863,2.610573,8.583897,7.23028,0.714787,5.393693,17.590441,1.151617,6.379657,16.462166,0.714814,6.915478,15.511307,1.745234,7.701971,14.975892,1.777291,8.017573
19.508072,1.699444,5.524888,17.494721,1.932288,6.824811,15.38273,2.093003,8.042698,14.267944,2.541056,8.585494,7.320947,0.622981,5.287997,17.633696,1.172267,6.358091,16.523058,0.707725,6.865466,15.549901,1.708797,7.681941,14.99585,1.714643,8.009484
19.552206,1.722037,5.513243,17.53384,1.962217,6.813944,15.418585,2.058708,8.01962,14.295693,2.458164,8.577763,7.455437,0.610438,5.300951,17.675987,1.184262,6.337857,16.590631,0.703486,6.810234,15.590257,1.679798,7.653468,15.01422,1.648499,8.003732
19.593579,1.734813,5.502409,17.574782,1.973539,6.797638,15.459257,2.028802,7.996798,14.320008,2.375037,8.570525,7.555825,0.609501,5.237666,17.724675,1.199559,6.313948,16.671827,0.687769,6.746331,15.651398,1.642359,7.613219,15.060687,1.584312,7.978745
19.623883,1.747148,5.496153,17.612153,1.987411,6.784172,15.502541,2.007705,7.966495,14.347649,2.299827,8.563009,7.665257,0.635342,5.22182,17.761185,1.217233,6.297608,16.743474,0.68104,6.689764,15.707268,1.628938,7.580399,15.11026,1.54634,7.94051
19.662395,1.753143,5.485983,17.657939,1.99669,6.766083,15.542195,1.995726,7.94782,14.378336,2.216357,8.552096,7.786542,0.741258,5.276819,17.802965,1.238815,6.281485,16.803292,0.675608,6.633764,15.772008,1.619285,7.547243,15.162837,1.493422,7.89289
19.70218,1.761668,5.473132,17.705981,2.005776,6.744978,15.584348,1.998675,7.924248,14.416427,2.150413,8.534524,7.887957,0.879837,5.354817,17.83891,1.256985,6.267523,16.886067,0.677951,6.570465,15.82722,1.62601,7.513861,15.219022,1.455302,7.850179
19.74318,1.773613,5.461668,17.743217,2.006359,6.728822,15.62661,2.011679,7.902979,14.442849,2.076021,8.51848,7.940276,1.025672,5.413794,17.878981,1.272428,6.25066,16.955531,0.67744,6.51692,15.889755,1.641111,7.472355,15.280513,1.441693,7.811408
19.788929,1.785677,5.446266,17.78168,2.007316,6.713618,15.670304,2.034715,7.882937,14.479564,2.01718,8.498461,7.951529,1.243684,5.467331,17.921442,1.288785,6.236617,17.038931,0.676833,6.452453,15.935576,1.660188,7.447787,15.356614,1.430184,7.75395
19.841386,1.788974,5.423877,17.824516,2.005571,6.693051,15.712977,2.065617,7.86436,14.532924,1.985614,8.479633,7.950807,1.451653,5.502228,17.950027,1.298085,6.228156,17.109598,0.66845,6.389366,15.993725,1.697096,7.41759,15.426585,1.425956,7.717756
19.889513,1.795293,5.405566,17.864254,2.014982,6.68053,15.756301,2.094219,7.848459,14.578387,1.958567,8.46095,7.939557,1.651718,5.527859,17.990121,1.309248,6.215141,17.18999,0.681718,6.348342,16.033823,1.719033,7.396769,15.48506,1.429577,7.687333
19.947799,1.798467,5.376795,17.909536,2.016675,6.662443,15.795421,2.132838,7.832551,14.617221,1.94997,8.440381,7.937172,1.831638,5.553557,18.024505,1.313067,6.203018,17.245754,0.687663,6.329795,16.077812,1.756402,7.378128,15.557295,1.457485,7.654432
