"pt1_X","pt1_Y","pt1_Z","pt2_X","pt2_Y","pt2_Z","pt3_X","pt3_Y","pt3_Z","pt4_X","pt4_Y","pt4_Z","pt5_X","pt5_Y","pt5_Z","pt6_X","pt6_Y","pt6_Z","pt8_X","pt8_Y","pt8_Z","pt10_X","pt10_Y","pt10_Z","pt12_X","pt12_Y","pt12_Z"
22.907089,5.963263,2.928672,20.621301,6.19199,3.858826,17.735979,6.376768,4.887798,16.460178,6.234336,5.255821,9.87837,8.45429,7.361685,20.531064,5.314898,3.466535,19.537623,4.360193,3.422763,18.039406,5.95367,4.500643,17.338707,5.725211,4.638661
22.893339,5.957775,2.931146,20.599072,6.173339,3.860225,17.745791,6.399355,4.890468,16.46749,6.275818,5.264864,9.961003,8.547083,7.364983,20.531292,5.290752,3.457279,19.551666,4.370677,3.419897,18.040806,5.975862,4.506839,17.331515,5.765445,4.650728
22.893954,5.963267,2.932445,20.604665,6.154333,3.850569,17.749083,6.414305,4.892359,16.478295,6.336166,5.277516,10.066225,8.617735,7.357478,20.534044,5.266515,3.445049,19.54631,4.346276,3.413454,18.037572,6.003445,4.514354,17.327886,5.809527,4.664357
22.885314,5.957876,2.93441,20.596639,6.135582,3.846864,17.755901,6.429485,4.894874,16.480347,6.392969,5.292873,10.152436,8.608818,7.319569,20.542971,5.252012,3.436252,19.510869,4.332276,3.424388,18.014185,6.037024,4.533204,17.305408,5.872259,4.690646
22.890751,5.963427,2.934907,20.605093,6.135499,3.843714,17.761966,6.440652,4.894881,16.485998,6.461364,5.311287,10.246245,8.535732,7.258924,20.550514,5.227899,3.424312,19.505385,4.307903,3.417718,18.004733,6.076354,4.550959,17.29754,5.935137,4.713036
22.904821,5.968958,2.93276,20.607317,6.128027,3.84087,17.771528,6.455742,4.895886,16.503517,6.529853,5.326056,10.304533,8.425268,7.188301,20.565736,5.208557,3.410801,19.513158,4.300914,3.413258,17.981001,6.099009,4.567724,17.291435,5.983218,4.729403
22.917766,5.968927,2.928795,20.61743,6.135606,3.841071,17.783662,6.463255,4.894003,16.527136,6.602258,5.340004,10.360749,8.258163,7.101495,20.597236,5.198787,3.395429,19.524765,4.304372,3.410959,17.965392,6.11602,4.579718,17.289443,6.019855,4.737598
22.939024,5.968833,2.92186,20.63104,6.131707,3.834664,17.799999,6.447808,4.882902,16.544181,6.659474,5.351217,10.394354,8.114572,7.026731,20.625684,5.193838,3.382882,19.531345,4.290456,3.403631,17.960971,6.110546,4.5802,17.278872,6.052941,4.74839
22.94988,5.97077,2.918912,20.644142,6.124046,3.82706,17.824481,6.428359,4.866739,16.573083,6.712979,5.35807,10.426713,7.957001,6.955238,20.639708,5.18423,3.375437,19.536952,4.2453,3.385268,17.955873,6.093928,4.577592,17.295934,6.081842,4.745737
22.99731,5.98528,2.908006,20.651179,6.112698,3.820477,17.845495,6.397636,4.848792,16.601189,6.747351,5.359293,10.447735,7.755735,6.875237,20.663719,5.174504,3.362608,19.552188,4.207106,3.367331,17.962475,6.071395,4.566849,17.330651,6.107169,4.738059
23.021447,5.995001,2.903254,20.670427,6.108754,3.812009,17.860056,6.359365,4.830376,16.62874,6.770179,5.356889,10.46149,7.53863,6.790055,20.670609,5.169697,3.358719,19.574127,4.179345,3.350904,17.956213,6.032601,4.558541,17.351273,6.118145,4.734131
