"pt1_cam2_X","pt1_cam2_Y","pt2_cam2_X","pt2_cam2_Y","pt3_cam2_X","pt3_cam2_Y","pt4_cam2_X","pt4_cam2_Y","pt5_cam2_X","pt5_cam2_Y","pt6_cam2_X","pt6_cam2_Y","pt8_cam2_X","pt8_cam2_Y","pt10_cam2_X","pt10_cam2_Y","pt12_cam2_X","pt12_cam2_Y"
418.531183,247.154713,526.502025,300.828726,661.828749,430.241315,717.446159,485.967269,1103.764382,743.874111,494.346449,359.53534,535.87302,429.813605,633.914371,480.783049,660.769451,540.818125
416.935142,245.219717,525.704005,299.861228,661.828749,428.628818,719.0422,484.516021,1099.275517,734.803816,492.85016,358.446905,536.426373,426.74055,632.71734,478.848053,662.365492,537.593131
414.740586,242.559097,524.268609,296.896152,659.677257,426.105911,719.84022,481.371653,1093.589621,725.370709,490.484097,356.176437,535.894359,425.020553,632.118825,476.187433,662.897506,535.013136
412.346524,240.140352,521.963216,293.241159,657.903878,424.600914,719.44121,479.194782,1088.801497,719.565721,488.090036,352.790194,534.12098,422.440558,631.121299,474.736186,662.631499,531.788143
409.752957,237.237857,519.657824,290.876163,655.953162,422.235919,718.643189,475.808538,1084.61189,715.937603,484.897954,349.645825,532.347601,418.785565,628.328227,471.591817,661.567472,528.563149
407.757906,234.577238,516.820417,287.65117,652.406404,418.580926,717.845169,473.147919,1078.925993,713.035108,482.703397,346.501456,530.574222,415.775571,626.532681,469.173072,660.503445,525.983154
405.164339,232.884116,515.047038,285.501174,649.923673,416.860929,714.054571,469.036052,1075.334901,709.044179,480.907851,345.292083,528.800843,414.485574,624.53763,466.754327,659.705424,524.048158
402.770278,229.739747,512.741646,282.49118,647.61828,414.495934,712.05952,466.375432,1070.846035,707.592932,478.713294,341.422091,525.786099,409.110584,620.148517,463.126209,659.971431,521.145663
400.376216,227.804751,510.258915,279.481186,644.426198,411.05594,708.667933,463.714812,1066.057912,705.053249,477.316758,338.761471,522.771354,402.660597,617.754455,461.191213,658.641397,518.565669
397.782649,225.386006,507.953522,276.686191,640.347427,408.260946,705.276346,461.779816,1062.46682,704.690437,475.321707,336.342726,521.529989,396.855608,613.764353,458.530593,655.183308,515.018175
394.790072,222.96726,504.76144,273.031198,636.800669,405.035952,702.682779,459.602945,1057.678696,703.964814,472.32913,332.956483,519.933948,391.05062,610.17326,455.144349,652.789246,512.76068
391.797495,220.548515,502.456048,270.236204,633.963262,403.315955,699.490697,456.942325,1051.394285,705.416061,470.932594,330.537737,517.451218,383.525634,606.582168,451.032482,650.661191,509.213187
