"pt1_X","pt1_Y","pt1_Z","pt2_X","pt2_Y","pt2_Z","pt3_X","pt3_Y","pt3_Z","pt4_X","pt4_Y","pt4_Z","pt5_X","pt5_Y","pt5_Z","pt6_X","pt6_Y","pt6_Z","pt8_X","pt8_Y","pt8_Z","pt10_X","pt10_Y","pt10_Z","pt12_X","pt12_Y","pt12_Z"
19.487686,10.979724,10.50193,17.463643,11.109947,10.042999,14.822555,11.177193,8.486032,13.744795,10.770953,7.799466,6.228236,11.898988,5.293263,17.77118,10.51319,9.026057,17.344894,9.601239,7.93187,15.373922,11.00587,7.668294,15.094022,10.634134,6.948591
19.501314,10.947579,10.505374,17.469477,11.0654,10.03984,14.829185,11.195694,8.484959,13.730184,10.831937,7.811044,6.291699,12.063917,5.347725,17.783471,10.478913,9.030591,17.360653,9.570271,7.940106,15.358398,11.002672,7.659363,15.052779,10.667038,6.968723
19.514153,10.924173,10.505934,17.48285,11.02041,10.037705,14.847056,11.231723,8.495612,13.719854,10.899069,7.836465,6.334184,12.105901,5.419766,17.79915,10.439537,9.034709,17.371767,9.541794,7.981071,15.346928,11.012788,7.639479,15.017068,10.691176,6.975415
19.524928,10.904623,10.511303,17.499049,10.991858,10.04401,14.850432,11.248463,8.505925,13.70242,10.95457,7.851996,6.347998,12.09869,5.465633,17.822899,10.410551,9.04958,17.382502,9.497567,8.003664,15.346698,11.012273,7.640066,14.979425,10.704116,6.991842
19.539523,10.889904,10.513784,17.514282,10.967442,10.048551,14.860645,11.258103,8.508316,13.697131,11.036563,7.858871,6.363251,11.956888,5.486425,17.844064,10.375607,9.050929,17.38749,9.435844,8.034222,15.334194,11.010505,7.633819,14.948692,10.710318,7.018315
19.553503,10.871217,10.515788,17.528204,10.93751,10.046383,14.869185,11.238165,8.510613,13.6953,11.082605,7.873271,6.356396,11.769883,5.459898,17.862754,10.344778,9.052439,17.388033,9.390956,8.050176,15.316131,10.987546,7.629781,14.923875,10.705843,7.038287
19.57171,10.858237,10.521307,17.543042,10.916875,10.053955,14.885399,11.191849,8.510033,13.696163,11.148068,7.891215,6.343574,11.553547,5.455125,17.875559,10.306777,9.060827,17.39603,9.334807,8.076673,15.312796,10.959434,7.619705,14.907211,10.698631,7.061946
19.583156,10.845406,10.52374,17.556257,10.895174,10.053273,14.889875,11.151608,8.512222,13.707407,11.176806,7.901978,6.353929,11.31648,5.46052,17.888978,10.272396,9.072161,17.40084,9.286154,8.094737,15.320978,10.921304,7.620574,14.878861,10.679304,7.08356
19.59758,10.834875,10.52445,17.574837,10.876483,10.049196,14.901441,11.109429,8.512418,13.716719,11.216947,7.918478,6.358754,11.081832,5.418486,17.904159,10.246696,9.077189,17.412338,9.252,8.130726,15.32859,10.893613,7.618501,14.865993,10.635542,7.106372
19.60934,10.831682,10.530027,17.593513,10.857503,10.045653,14.907018,11.064972,8.51602,13.732952,11.241819,7.919391,6.356283,10.88093,5.384683,17.923848,10.209156,9.082957,17.42163,9.192614,8.153399,15.335563,10.842606,7.61206,14.855124,10.594201,7.117973
