"pt1_cam2_X","pt1_cam2_Y","pt2_cam2_X","pt2_cam2_Y","pt3_cam2_X","pt3_cam2_Y","pt4_cam2_X","pt4_cam2_Y","pt5_cam2_X","pt5_cam2_Y","pt6_cam2_X","pt6_cam2_Y","pt8_cam2_X","pt8_cam2_Y","pt10_cam2_X","pt10_cam2_Y","pt12_cam2_X","pt12_cam2_Y"
598.845119,447.340825,734.319797,446.306718,915.333365,489.008093,1003.599257,516.310032,1447.156806,591.024342,740.582055,505.327603,801.492793,547.446388,910.297994,546.275496,946.349337,564.630713
598.047099,446.695826,734.56068,446.554263,916.264389,488.846843,1003.156879,516.108054,1444.463487,591.024342,740.118303,504.747846,802.889329,546.47889,911.224755,546.273879,946.299324,563.236398
598.456719,445.47555,734.678906,446.41093,916.929406,488.201845,1003.023876,515.463056,1440.573137,591.024342,741.315334,505.554094,805.083885,545.511392,912.998134,546.703879,946.964341,562.43015
598.634057,444.615552,733.558525,446.581522,918.525447,488.524344,1004.35391,514.495557,1437.58056,590.661531,742.911375,506.360343,807.081547,545.618864,914.298612,546.130546,949.491406,561.785151
598.634057,444.185553,734.345804,446.89968,919.722478,488.524344,1005.550941,514.656807,1434.587983,589.935907,743.177382,506.360343,809.874618,546.263863,915.835541,546.273879,950.82144,560.495153
599.520747,444.185553,735.462626,446.981756,920.254492,488.524344,1006.880975,515.301806,1431.296148,589.210283,744.773423,506.360343,811.204653,545.618864,917.254244,546.560546,951.619461,559.850155
599.698085,443.540554,735.812528,446.981756,921.318519,488.524344,1009.142033,515.140556,1433.69021,589.210283,745.970454,507.005341,813.598714,544.328866,919.500524,546.417212,953.614512,560.011404
600.230098,443.755554,735.929162,446.981756,921.717529,488.363094,1010.738074,515.301806,1437.281302,588.847472,746.23646,506.682842,814.928749,543.200119,921.273903,546.990545,954.811543,559.366406
600.584774,444.615552,736.16243,447.264564,922.382547,488.846843,1011.137085,514.818057,1442.368683,590.661531,746.901478,507.327841,816.125779,541.426372,922.692606,546.703879,957.471611,558.882657
601.116788,444.185553,736.628966,447.264564,923.446574,489.169343,1011.802102,514.818057,1448.054579,591.024342,747.699498,507.005341,817.455814,540.620124,924.229534,547.133878,958.003625,559.043906
601.294126,444.830552,737.212136,447.12316,924.111591,489.330592,1011.935105,514.495557,1453.740475,590.661531,747.699498,507.48909,818.120831,539.491376,925.766463,547.133878,960.13168,558.237658
601.826139,445.69055,737.32877,447.688775,925.840636,489.814341,1013.265139,514.495557,1459.426372,592.838401,747.034481,507.327841,817.854824,539.007627,926.83049,547.420544,962.525741,558.237658
602.712829,445.69055,737.678672,447.688775,925.574629,489.653092,1014.06316,514.656807,1463.316722,593.201213,746.768474,507.327841,815.593766,539.652626,929.194996,548.137209,963.456765,558.076408
602.712829,445.69055,737.445404,447.971583,926.106642,490.45934,1014.46217,514.011808,1466.608557,594.289648,745.43844,507.005341,814.928749,540.458874,930.377248,548.853874,964.919803,558.076408
604.30887,446.765548,738.49511,448.254391,928.101694,491.426838,1015.260191,514.011808,1470.498907,597.917766,745.03943,507.972839,810.539636,541.587622,931.795951,549.283874,966.914854,558.398907
605.195559,446.980548,739.428182,448.96141,928.766711,491.910587,1015.792204,514.011808,1471.097422,603.359943,744.241409,507.81159,806.549533,543.845117,933.096429,549.713873,967.845878,558.398907
607.323614,447.195547,740.127986,449.385621,929.165721,492.071837,1016.856232,514.334308,1470.798164,606.988061,743.975402,507.65034,804.820488,544.651366,934.160457,550.287205,968.244888,557.753909
609.451669,447.840546,741.644228,449.385621,929.963742,492.555586,1017.787256,514.656807,1470.798164,611.341803,744.241409,508.295339,800.032365,545.780114,934.633358,550.573871,969.707926,556.94766
611.04771,448.485545,743.043836,449.668429,930.495755,492.555586,1018.585276,515.463056,1468.404103,613.155862,744.773423,508.134089,799.234345,546.425112,934.751583,550.717204,969.707926,556.786411
612.289075,449.560542,744.90998,449.668429,930.495755,493.039335,1019.383297,516.108054,1466.309299,609.890555,746.635471,508.617838,797.771307,545.780114,934.396907,550.287205,968.909905,557.431409
614.771806,450.85054,746.192954,449.668429,929.564731,492.394336,1019.915311,516.591803,1461.820433,601.183073,748.763526,509.424087,799.101341,544.651366,932.978204,549.857206,967.446868,557.753909
615.30382,451.280539,747.009392,449.809833,929.165721,492.233087,1020.580328,517.075552,1460.92266,596.103707,750.09356,510.069085,801.362399,544.006367,931.677726,549.283874,964.520793,557.753909
616.190509,451.710538,748.642268,450.234044,928.633707,492.071837,1020.846335,516.591803,1465.112268,592.112778,752.354618,510.230335,804.022468,543.200119,930.495474,548.567208,962.791748,557.592659
617.963888,453.645535,749.225438,450.79966,929.032718,492.555586,1020.447324,516.914303,1466.309299,589.935907,753.551649,511.197833,807.347553,541.587622,929.194996,548.280542,960.796697,557.753909
618.850577,455.79553,750.275144,451.506679,929.165721,491.910587,1020.713331,516.753053,1468.70336,589.210283,755.5467,512.326581,809.608612,540.458874,928.722095,547.993876,959.732669,558.237658
620.446619,457.085528,750.974948,452.072294,929.697735,491.749338,1020.181317,516.753053,1470.798164,587.033413,756.876734,513.616578,812.401683,540.297624,928.485644,547.850543,958.136628,559.688905
621.510646,459.450523,751.441484,453.062121,931.027769,492.394336,1019.649304,516.914303,1471.995195,585.219354,758.738782,515.067826,814.529738,539.975125,928.367419,547.850543,958.668642,560.011404
621.865322,460.310522,751.791386,453.910544,932.2248,492.233087,1018.585276,516.591803,1471.097422,584.130918,760.20182,516.196573,816.9238,539.975125,928.485644,547.850543,958.934649,562.10765
621.865322,461.17052,752.141288,454.758967,933.288827,492.394336,1019.5163,516.430554,1470.798164,583.042483,762.462878,517.97032,820.913903,541.265122,929.313221,548.137209,959.200656,562.591399
621.865322,461.600519,752.49119,455.60739,934.219851,492.394336,1019.11729,516.591803,1469.002618,583.405295,763.792912,519.260317,824.105985,543.200119,931.559501,549.427207,959.732669,562.752649
622.04266,461.815519,752.607824,456.173006,934.751865,492.394336,1019.11729,516.430554,1468.404103,582.679671,764.590933,519.905316,824.771002,543.683868,931.914177,549.427207,959.466662,563.397648
