specimen,speedBL,angle_attack
catshark10,2,34.513947333034
catshark10,2,34.4164329332598
catshark10,2,34.5430741549836
catshark10,2,34.7714553072173
catshark10,2,34.7216883210461
catshark10,2,35.0360148222498
catshark10,2,35.1619709136851
catshark10,2,35.9357071496218
catshark10,2,36.4077730606253
catshark10,2,36.8541250574104
catshark10,2,36.7855868350176
catshark10,3,38.768507437389
catshark10,3,38.6582650354019
catshark10,3,38.9239512710102
catshark10,3,39.1899959510487
catshark10,3,39.2722736361446
catshark10,3,40.415604353763
catshark10,3,40.8034721932177
catshark10,3,40.7366776577287
catshark10,3,41.9409912780946
catshark10,3,42.2771900972122
catshark10,3,43.089448583715
catshark10,3,42.9187399330197
catshark10,3,42.8220898661986
catshark10,3,43.0025327517355
catshark10,3,43.060116461052
catshark10,3,43.2524567071897
catshark10,3,42.8995646474283
catshark10,3,43.0378803109528
catshark10,3,43.2191460071901
catshark10,3,43.3870936694235
catshark10,3,43.7583812859559
catshark10,3,44.011363967132
catshark10,3,43.3123315551126
catshark10,3,42.8356444546657
catshark10,3,41.8287727476326
catshark10,3,40.5375569461189
catshark10,3,39.3863462041212
catshark10,3,38.6605144279088
catshark10,3,38.4912066151524
catshark10,3,37.7999838162668
catshark10,3,37.2619019051315
catshark10,3,36.829993352937
catshark10,3,36.0190696132814
catshark10,3,35.883583314041
catshark10,3,34.6386619345426
catshark10,3,34.6188153750198
catshark10,3,33.476697619022
catshark10,3,33.835590123188
catshark10,3,34.2225878431727
catshark10,3,34.1556806022796
catshark10,3,33.7762030144501
catshark10,3,34.0675992862628
catshark10,3,33.5977866300234
catshark10,4,31.0865954951981
catshark10,4,29.6493141919256
catshark10,4,28.994985884348
catshark10,4,28.5313438052957
catshark10,4,28.9445876821914
catshark10,4,29.7379469905616
catshark10,4,28.7490430773893
catshark10,4,29.4408271140703
catshark10,4,30.3304923278747
catshark10,4,30.2504824824361
catshark10,4,30.2878478161986
catshark10,4,30.4788717206838
catshark10,4,30.6878575626186
catshark10,4,30.6201762793098
catshark10,4,30.5606831744133
catshark10,4,30.7875182397624
catshark10,4,30.7394970905879
catshark10,4,30.5648876106519
catshark10,4,30.6570696561532
catshark10,4,29.8495080335781
catshark10,4,30.1228806559674
catshark10,4,30.3054017285767
catshark10,4,30.5083872225015
catshark10,4,31.052959353872
catshark10,4,31.23360551897
catshark10,4,31.3681228949648
catshark10,4,31.7807000391664
catshark10,4,32.1374819908234
catshark10,4,31.9191045412904
catshark10,4,31.8311051938038
catshark10,4,31.1429676096377
catshark10,4,31.393361522264
catshark10,4,31.0511190688149
catshark10,4,31.2304223462879
catshark10,4,31.4492541266161
catshark10,4,31.5452029675074
catshark10,5,31.3854547818764
catshark10,5,34.1728391127418
catshark10,5,35.0406772617353
catshark10,5,36.1028461684824
catshark10,5,36.0220570969724
catshark10,5,34.8788091209794
catshark10,5,35.1676430866344
catshark10,5,34.4630137196844
catshark10,5,35.4781070693293
catshark10,5,35.1382265637698
catshark10,5,34.6793467237537
catshark10,5,33.8402380280759
catshark10,5,34.4492579634347
catshark10,5,34.0518796601716
catshark10,5,34.5557001886751
catshark10,5,35.4857926796847
catshark10,5,36.3637914411867
catshark10,5,37.1618353836245
catshark10,5,37.5481019055954
catshark10,5,38.2142150723519
catshark10,5,39.5570786192976
catshark10,5,41.6768927093761
catshark10,5,43.9415929953551
catshark10,5,44.3722599221146
catshark10,6,25.3947527067813
catshark10,6,25.3021521666855
catshark10,6,25.5799587751679
catshark10,6,25.9288165912977
catshark10,6,26.8524472554806
catshark10,6,26.7515615765025
catshark10,6,27.4470536589483
catshark10,6,27.6283565565126
catshark10,6,28.130072957387
catshark10,6,27.7633546277141
catshark10,6,27.8046201502307
catshark10,6,27.3166444597173
catshark10,6,27.3571122548051
catshark10,6,26.6928179948171
catshark10,6,25.9396200576753
catshark10,6,25.7067044847715
catshark10,6,25.9373873541581
catshark10,6,25.2354060615196
catshark10,6,25.2484424884787
catshark10,6,25.1498214410585
catshark10,6,23.9312015542418
catshark10,6,24.5644571339367
catshark10,6,24.3387113024724
catshark10,6,24.4207065572571
catshark10,6,23.8458603240504
catshark10,6,23.8829086263135
catshark10,6,24.4694418730863
catshark10,6,24.907823072439
catshark11,1.25,22.266817280424
catshark11,1.25,21.8618375537805
catshark11,1.25,22.2678824133806
catshark11,1.25,23.5515362730023
catshark11,1.25,25.6552381545907
catshark11,1.25,28.9547222151715
catshark11,1.25,31.1664634843678
catshark11,1.25,33.1455236565651
catshark11,1.25,34.6154114022862
catshark11,1.25,36.3532811859633
catshark11,1.25,37.3685336413005
catshark11,1.25,38.0020329823766
catshark11,1.25,38.0804428262975
catshark11,1.25,37.8170305977299
catshark11,1.25,37.4438407557212
catshark11,1.25,37.3737650293079
catshark11,1.25,37.6585110630719
catshark11,1.25,37.5862459185732
catshark11,1.25,37.4802401013369
catshark11,1.25,36.7779725974018
catshark11,1.25,36.1780197793374
catshark11,1.25,36.0249930440442
catshark11,1.25,35.346004864345
catshark11,1.25,34.9166658042972
catshark11,1.25,34.4781602531642
catshark11,1.25,34.0915763398898
catshark11,1.25,33.3829103213313
catshark11,1.25,33.5474885031278
catshark11,1.25,33.9838625404806
catshark11,1.25,34.543661574035
catshark11,1.25,35.7600555430651
catshark11,1.25,37.3666539113989
catshark11,1.25,38.9491031586899
catshark11,1.25,41.2452685746123
catshark11,1.25,43.3404872827554
catshark11,1.25,46.1759219841597
catshark11,1.25,50.0744290202341
catshark11,1.25,52.01508442892
catshark11,1.25,53.490624747502
catshark11,1.25,54.7366802564627
catshark11,1.25,55.7217048627354
catshark11,1.25,55.5503309036797
catshark11,1.25,55.0378543876858
catshark11,1.25,55.2494949183092
catshark11,1.25,54.0709104346363
catshark11,1.25,53.6611384317549
catshark11,1.5,52.7569001796504
catshark11,1.5,53.4879817552443
catshark11,1.5,54.09976789405
catshark11,1.5,54.1535756328726
catshark11,1.5,54.8924948742667
catshark11,1.5,55.3225543655714
catshark11,1.5,56.1726007236895
catshark11,1.5,57.638428392203
catshark11,1.5,58.1852876872321
catshark11,1.5,58.7641731485743
catshark11,1.5,59.3793577917607
catshark11,1.5,59.6467696211329
catshark11,1.5,61.0019931269033
catshark11,1.5,61.6298564380091
catshark11,1.5,62.4189519594763
catshark11,1.5,62.4351081339444
catshark11,1.5,63.3686935670606
catshark11,1.5,63.9489831727085
catshark11,1.5,64.2961326900633
catshark11,1.5,64.0561546433437
catshark11,1.5,63.0146584174285
catshark11,1.5,62.717330495387
catshark11,1.5,62.8498433872565
catshark11,1.5,62.8278886326706
catshark11,1.5,62.9767538849445
catshark11,1.5,62.7026909280891
catshark11,1.5,61.7357870198373
catshark11,1.5,61.0690970980301
catshark11,1.5,60.1016016456171
catshark11,1.5,59.9357750859007
catshark11,1.5,58.7303003314742
catshark11,1.5,59.0081756109516
catshark11,1.5,58.8280836315799
catshark11,1.5,58.5345791991767
catshark11,1.5,57.3132393211067
catshark11,1.5,56.968965481265
catshark11,1.5,57.703007991488
catshark11,1.5,57.1021443562528
catshark11,1.5,58.0785785883716
catshark11,1.5,58.4745587503008
catshark11,1.5,57.6933225507393
catshark11,1.5,57.6700810717766
catshark11,1.5,57.2899211065229
catshark11,1.5,56.7222030408166
catshark11,1.5,56.4159268279198
catshark11,1.5,56.4543331984591
catshark11,1.5,57.1169434396804
catshark11,1.5,57.0533024006658
catshark11,1.5,56.3141408191054
catshark11,1.5,55.9630761128036
catshark11,1.5,55.491921522721
catshark11,1.5,55.7505640907897
catshark11,1.5,56.0691618516745
catshark11,1,39.4040297542244
catshark11,1,38.1693092963133
catshark11,1,37.5052672703403
catshark11,1,37.1358843238615
catshark11,1,37.4205592716523
catshark11,1,37.214951765248
catshark11,1,38.1366315551466
catshark11,1,39.850587413851
catshark11,1,40.33847462502
catshark11,1,40.2500516402547
catshark11,1,39.8721194209279
catshark11,1,41.5166712302944
catshark11,1,42.0539647956997
catshark11,1,42.3892704961535
catshark11,1,41.4026914013713
catshark11,1,42.2365809707592
catshark11,1,43.1267449885484
catshark11,1,43.5135716551702
catshark11,1,43.9931881265799
catshark11,1,44.7705085070694
catshark11,1,44.226295169983
catshark11,1,44.5616825254777
catshark11,1,45.021925109056
catshark11,1,45.2483893286774
catshark11,1,46.1705568031089
catshark11,1,45.3048159204022
catshark11,1,46.607639249426
catshark11,1,46.5028972221007
catshark11,1,46.2764734690428
catshark11,1,45.3071203015379
catshark11,1,45.1681138719632
catshark11,1,43.4264682651488
catshark11,1,43.2695696012042
catshark11,1,44.4176443060154
catshark11,1,44.6799358419277
catshark11,1,45.1882648152405
catshark11,1,46.2608318403802
catshark11,1,46.1060859190021
catshark11,1,46.3718222424808
catshark11,1,46.9336420108174
catshark11,1,46.7929036162248
catshark11,1,47.055072805372
catshark11,1,47.5100469788448
catshark11,1,47.8827755025064
catshark11,1,48.5719887189184
catshark11,1,48.7251802052899
catshark11,1,48.5406685762299
catshark11,1,48.1049724569555
catshark11,1,47.7040850201252
catshark11,1,46.4798447240574
catshark11,1,46.0704687246592
catshark11,1,45.6876851230932
catshark11,1,45.6888732524204
catshark11,2,51.242789020783
catshark11,2,51.1275447076258
catshark11,2,51.0917724624561
catshark11,2,52.1090991590352
catshark11,2,52.0987723873435
catshark11,2,53.3046278880132
catshark11,2,54.828523988707
catshark11,2,56.1034731045239
catshark11,2,56.9994249109591
catshark11,2,58.9018408881006
catshark11,2,60.6248195905928
catshark11,2,62.3130427959484
catshark11,2,62.8939526345109
catshark11,2,63.4937727423698
catshark11,2,64.0925934794647
catshark11,2,65.3080586749533
catshark11,2,66.1231100707177
catshark11,2,66.5477367334559
catshark11,2,66.2968350057833
catshark11,2,66.3837482362215
catshark11,2,66.6216059180462
catshark11,2,66.7346086362339
catshark11,2,67.4109768986166
catshark11,2,67.6493165676025
catshark11,2,68.9373151291706
catshark11,2,68.6032775666395
catshark11,2,68.9254777618571
catshark11,2,68.2958269106287
catshark11,2,66.8809249615418
catshark11,2,65.7300994929257
catshark11,2,64.6912323777108
catshark11,2,64.0377570938295
catshark11,2,62.9386676273265
catshark11,2,61.6513672134371
catshark11,2,61.7858919387062
catshark11,2,61.0395659221548
catshark11,2,61.068301561959
catshark11,2,59.691296719601
catshark11,2,58.3087214148548
catshark11,2,57.5470001912655
catshark11,2,56.0083857909023
catshark11,2,55.5771196069029
catshark11,2,54.3727126822653
catshark11,2,53.4342969003556
catshark11,2,51.9091895349676
catshark11,2,50.9441561388066
catshark11,2,49.3956724625161
catshark11,2,47.8044912045419
catshark11,2,47.060331698543
catshark11,2,46.4603142643362
catshark11,3,57.3406122023121
catshark11,3,58.5197879796585
catshark11,3,59.8007472730587
catshark11,3,60.2726297158517
catshark11,3,60.1551063924432
catshark11,3,61.3786523570239
catshark11,3,61.9125982274636
catshark11,3,62.6531946589312
catshark11,3,63.195711485137
catshark11,3,62.5756580327174
catshark11,3,60.5622782676239
catshark11,3,58.3845151513368
catshark11,3,56.6978021813782
catshark11,3,55.0113394225719
catshark11,3,53.5671315920069
catshark11,3,52.3481238760164
catshark11,3,52.1509186077135
catshark11,3,52.4736804982949
catshark11,3,53.0269727118881
catshark11,3,53.3934517501121
catshark11,3,53.3900337775523
catshark11,3,53.1437469855608
catshark11,3,53.3057245261744
catshark11,3,53.5505955981968
catshark11,3,54.0900744013161
catshark11,3,54.206390916169
catshark11,3,54.4928243037536
catshark11,3,54.7949236185519
catshark11,3,55.190090676454
catshark11,3,55.4261476715117
catshark11,3,56.0399929074374
catshark11,3,56.0720455366029
catshark11,3,56.1499751082682
catshark11,3,56.4967469021667
catshark11,3,56.7676069116965
catshark11,4,51.8833878528837
catshark11,4,51.3859515075282
catshark11,4,49.7201617865763
catshark11,4,49.3547187413085
catshark11,4,49.3120699591047
catshark11,4,49.3580880724002
catshark11,4,49.4755125191451
catshark11,4,50.7094856468417
catshark11,4,51.1836666185432
catshark11,4,52.4981513767191
catshark11,4,54.5017061264736
catshark11,4,55.5963352380127
catshark11,4,56.7997953666503
catshark11,4,58.3753825424059
catshark11,4,58.7730558997492
catshark11,4,59.381498396704
catshark11,4,59.2671912891155
catshark11,4,58.3736477780336
catshark11,4,57.2956131064512
catshark11,4,56.2638385890072
catshark11,4,55.5708593827503
catshark11,4,55.280298084315
catshark11,4,56.0688882652577
catshark11,4,55.8082313830648
catshark11,4,55.3040666884316
catshark11,4,55.901446032346
catshark11,4,55.4470478619038
catshark11,4,53.8990931814476
catshark11,4,53.3591156508013
catshark11,4,52.8917504452674
catshark11,4,52.3968208750807
catshark11,4,51.9518591653831
catshark11,4,52.4690772935777
catshark11,4,52.8857576139595
catshark11,4,54.1641243590915
catshark11,4,55.1711782117851
catshark11,4,55.9455046570835
catshark11,4,57.3285821310659
catshark11,5,34.3458589700823
catshark11,5,35.6445114770523
catshark11,5,38.4208796487904
catshark11,5,41.7812611730772
catshark11,5,45.0288623460599
catshark11,5,47.8422333479014
catshark11,5,49.6511807036297
catshark11,5,51.5203806438354
catshark11,5,51.08658270308
catshark11,5,48.1158396982255
catshark11,5,45.895632539906
catshark11,5,42.9163914026483
catshark11,5,41.2161215984285
catshark11,5,38.5672575893571
catshark11,5,37.5792974262711
catshark11,5,37.1497457404502
catshark11,5,40.7775775120166
catshark11,5,45.0688506555771
catshark11,5,48.6847311820756
catshark11,5,51.4464448778672
catshark11,5,55.5696640672508
catshark11,5,58.6856972620585
catshark11,5,60.7284384440743
catshark11,5,63.2403254543197
catshark11,5,62.6134318880921
catshark14,0.5,37.6326068973407
catshark14,0.5,36.5127894140746
catshark14,0.5,36.327034247855
catshark14,0.5,36.0868135082484
catshark14,0.5,35.5789028138347
catshark14,0.5,34.8193699832825
catshark14,0.5,33.7834611076738
catshark14,0.5,33.0403313706848
catshark14,0.5,32.3429476018345
catshark14,0.5,31.3084771811594
catshark14,0.5,30.5744636537737
catshark14,0.5,29.2536827050468
catshark14,0.5,28.1995492977026
catshark14,0.5,27.5229701254103
catshark14,0.5,26.4951130874415
catshark14,0.5,25.6040651029014
catshark14,0.5,24.7752610649394
catshark14,0.5,23.7170357502773
catshark14,0.5,23.3108964561889
catshark14,0.5,23.306791346272
catshark14,0.5,22.9955324175167
catshark14,0.5,24.0141142773082
catshark14,0.5,25.9008440232428
catshark14,0.5,27.5637619651393
catshark14,0.5,28.8548791062519
catshark14,0.5,29.7664603493138
catshark14,0.5,29.7654633664249
catshark14,0.5,29.7743017982871
catshark14,0.5,29.4007511120937
catshark14,0.5,28.9712349137553
catshark14,0.5,28.5078967687448
catshark14,0.5,28.2976256169144
catshark14,0.5,27.3782240973011
catshark14,0.5,27.2085870405165
catshark14,0.5,27.0500843087656
catshark14,0.5,26.3118792854304
catshark14,0.5,26.5269298859067
catshark14,0.5,26.834023352304
catshark14,0.5,27.1242745339818
catshark14,0.5,27.2946879200702
catshark14,0.5,27.7831769193049
catshark14,0.5,28.4825207929883
catshark14,0.5,28.5820148707467
catshark14,0.75,29.8419358739755
catshark14,0.75,30.2026582731612
catshark14,0.75,30.4195250491072
catshark14,0.75,31.156311819754
catshark14,0.75,31.3049088423968
catshark14,0.75,31.6555264305414
catshark14,0.75,31.5402147783386
catshark14,0.75,31.5196665997384
catshark14,0.75,31.6957143468097
catshark14,0.75,32.5160470961429
catshark14,0.75,32.6610803296464
catshark14,0.75,33.3860863619316
catshark14,0.75,32.8636445542172
catshark14,0.75,32.7874648106336
catshark14,0.75,33.0835045816549
catshark14,0.75,34.4162423845481
catshark14,0.75,36.0388432717993
catshark14,0.75,36.7307127209675
catshark14,0.75,37.3570760678688
catshark14,0.75,37.5433511782908
catshark14,0.75,37.9427757878863
catshark14,0.75,37.6294523363524
catshark14,0.75,37.4531948984783
catshark14,0.75,37.098344853803
catshark14,0.75,36.9950713397078
catshark14,0.75,36.8193719073095
catshark14,0.75,36.485488409649
catshark14,0.75,35.8734265818613
catshark14,0.75,35.766125697098
catshark14,0.75,35.7276214859063
catshark14,0.75,35.4750515548598
catshark14,0.75,35.0204763783906
catshark14,0.75,34.6353055542735
catshark14,0.75,34.3462896922513
catshark14,0.75,33.4071883854578
catshark14,0.75,33.1880783132679
catshark14,0.75,32.8775604242372
catshark14,0.75,32.4434090994645
catshark14,0.75,32.3412598234982
catshark14,0.75,32.4359668455737
catshark14,0.75,32.7754383931029
catshark14,0.75,33.3074822207364
catshark14,0.75,33.5169124895516
catshark14,0.75,34.4495707458432
catshark14,0.75,35.006656307906
catshark14,0.75,35.809536615146
catshark14,0.75,36.0372152522359
catshark14,1.25,38.7327163610063
catshark14,1.25,39.0410742753999
catshark14,1.25,39.6963277143758
catshark14,1.25,40.0922576162897
catshark14,1.25,40.7188546440726
catshark14,1.25,41.3871012083545
catshark14,1.25,42.329163620477
catshark14,1.25,43.1434800084635
catshark14,1.25,43.7560433499747
catshark14,1.25,44.1229346848648
catshark14,1.25,44.0086617199148
catshark14,1.25,44.1098749606509
catshark14,1.25,44.0004883543678
catshark14,1.25,43.8374909819549
catshark14,1.25,43.7667709581281
catshark14,1.25,43.8544281532056
catshark14,1.25,44.1819636335287
catshark14,1.25,44.3088073186514
catshark14,1.25,44.6453597691828
catshark14,1.25,45.0325513450932
catshark14,1.25,45.0029712172327
catshark14,1.25,44.6248800778526
catshark14,1.25,44.6287034143258
catshark14,1.25,44.4918965912958
catshark14,1.25,44.1046681625123
catshark14,1.25,43.880176957774
catshark14,1.25,43.38469796131
catshark14,1.25,42.7344476207514
catshark14,1.25,42.1437681343767
catshark14,1.25,41.744837607106
catshark14,1.25,41.4930631642917
catshark14,1.25,40.8637675171351
catshark14,1.25,40.776803203248
catshark14,1.25,40.9089272975918
catshark14,1.25,41.0330659702966
catshark14,1.25,41.1648983062341
catshark14,1.25,41.0111356980988
catshark14,1.25,41.2236615263811
catshark14,1.25,41.0721665696849
catshark14,1.5,55.8434228091084
catshark14,1.5,55.3563588455851
catshark14,1.5,54.6240471991065
catshark14,1.5,54.3253653589519
catshark14,1.5,53.8959115761983
catshark14,1.5,54.1127507181194
catshark14,1.5,54.0143231932062
catshark14,1.5,53.8173207706709
catshark14,1.5,53.5668648123159
catshark14,1.5,53.1354053717198
catshark14,1.5,53.5126572457976
catshark14,1.5,53.876374800211
catshark14,1.5,54.4804900884605
catshark14,1.5,54.9047459988413
catshark14,1.5,55.3586040765704
catshark14,1.5,55.5698568450543
catshark14,1.5,55.7954296130597
catshark14,1.5,55.6446822651099
catshark14,1.5,56.2301377584599
catshark14,1.5,56.8541552471566
